thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
27,0,27,,,,,,space,25.27541900000051,None,None,3,None,0.9351960999993025,0.43184610000025714,1,0,1,0,,,,,2,0,2,0,,,,,27,0,27,0,2853.016044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handtuch,2.2385,2853.0012691,2853.0016873000004,2853.0017860999997,2853.016044,2855.2664086000004,2855.2514669,2855.2552746,2855.2664086000004,2855.2664086000004,2855.2664086000004,2855.2664086000004,2857.267258,2857.267258,2857.267258,2857.267258,2857.2505957000003,3,None,0.9351960999993025,0.43184610000025714,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
28,0,28,,,,,,space,25.27541900000051,None,None,2,None,1.0025235000002795,0.2951319000003423,1,0,1,0,,,,,2,0,2,0,,,,,28,0,28,0,2857.267258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sprechen,2.8516,2857.2508938,2857.2512580000002,2857.2513177,2857.267258,2860.1328196000004,2860.1173454,2860.1190368999996,2860.1328196000004,2860.1328196000004,2860.1328196000004,2860.1328196000004,2862.1331931000004,2862.1331931000004,2862.1331931000004,2862.1331931000004,2862.1180280999997,2,None,1.0025235000002795,0.2951319000003423,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
29,0,29,,,,,,space,25.27541900000051,None,None,2,None,0.7571893000003911,0.3859497999992527,1,0,1,0,,,,,2,0,2,0,,,,,29,0,29,0,2862.1331931000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,4.3756,2862.1184762000003,2862.1189139999997,2862.1190073999996,2862.1331931000004,2866.5166104,2866.5004221,2866.5048526,2866.5166104,2866.5166104,2866.5166104,2866.5166104,2868.5160113,2868.5160113,2868.5160113,2868.5160113,2868.5003867000005,2,None,0.7571893000003911,0.3859497999992527,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
30,0,30,,,,,,space,25.27541900000051,None,None,3,None,0.9404183999995439,0.3460283000003983,1,0,1,0,,,,,2,0,2,0,,,,,30,0,30,0,2868.5160113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,2.1186,2868.5008152,2868.5012773999997,2868.5013756,2868.5160113,2870.6498635999997,2870.6341289,2870.637766,2870.6498635999997,2870.6498635999997,2870.6498635999997,2870.6498635999997,2872.6494687000004,2872.6494687000004,2872.6494687000004,2872.6494687000004,2872.6337586,3,None,0.9404183999995439,0.3460283000003983,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
31,0,31,,,,,,space,25.27541900000051,None,None,3,None,0.9062733000000662,0.34101620000001276,1,0,1,0,,,,,2,0,2,0,,,,,31,0,31,0,2872.6494687000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleim,2.3362,2872.6342115999996,2872.6346636999997,2872.6347582999997,2872.6494687000004,2874.9986835,2874.9830036000003,2874.9867936,2874.9986835,2874.9986835,2874.9986835,2874.9986835,2876.9987253,2876.9987253,2876.9987253,2876.9987253,2876.9834999000004,3,None,0.9062733000000662,0.34101620000001276,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
32,0,32,,,,,,space,25.27541900000051,None,None,3,None,1.099966900000254,0.24627250000048662,1,0,1,0,,,,,2,0,2,0,,,,,32,0,32,0,2876.9987253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weihnachten,2.021,2876.9840004,2876.9843394,2876.9844362000003,2876.9987253,2879.032467,2879.0167055,2879.0207356,2879.032467,2879.032467,2879.032467,2879.032467,2881.032437,2881.032437,2881.032437,2881.032437,2881.0161532,3,None,1.099966900000254,0.24627250000048662,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
33,0,33,,,,,,space,25.27541900000051,None,None,2,None,1.103928900000028,0.29024420000041573,1,0,1,0,,,,,2,0,2,0,,,,,33,0,33,0,2881.032437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,3.8592,2881.0164652000003,2881.0168642,2881.016933,2881.032437,2884.8988209999998,2884.8827934,2884.886456,2884.8988209999998,2884.8988209999998,2884.8988209999998,2884.8988209999998,2886.8982997000003,2886.8982997000003,2886.8982997000003,2886.8982997000003,2886.8821111999996,2,None,1.103928900000028,0.29024420000041573,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
34,0,34,,,,,,space,25.27541900000051,None,None,2,None,1.1046336000008523,0.28919609999957174,1,0,1,0,,,,,2,0,2,0,,,,,34,0,34,0,2886.8982997000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeigen,2.5377,2886.8823253,2886.8826601,2886.8827011000003,2886.8982997000003,2889.4479958,2889.4319057000002,2889.4334175000004,2889.4479958,2889.4479958,2889.4479958,2889.4479958,,,,,2891.4325175000004,2,None,1.1046336000008523,0.28919609999957174,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
35,0,35,,,,,,space,25.27541900000051,None,None,2,None,0.6463001000001896,0.23540479999974195,1,0,1,0,,,,,2,0,2,0,,,,,35,0,35,0,2891.4478871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,2.1413,2891.4327396999997,2891.4332014,2891.4332517000003,2891.4478871,2893.5983669999996,2893.5824328999997,2893.5856867,2893.5983669999996,2893.5983669999996,2893.5983669999996,2893.5983669999996,,,,,2895.5973523000002,2,None,0.6463001000001896,0.23540479999974195,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
36,0,36,,,,,,space,25.27541900000051,None,None,3,None,1.1138307000001078,0.3540499999999156,1,0,1,0,,,,,2,0,2,0,,,,,36,0,36,0,2895.6141354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,3.6438,2895.597611,2895.5980243000004,2895.5980922999997,2895.6141354,2899.2644585,2899.24877,2899.2534170999998,2899.2644585,2899.2644585,2899.2644585,2899.2644585,2901.2642198000003,2901.2642198000003,2901.2642198000003,2901.2642198000003,2901.2482327,3,None,1.1138307000001078,0.3540499999999156,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
37,0,37,,,,,,space,25.27541900000051,None,None,3,None,1.049240400000599,0.42181889999937994,1,0,1,0,,,,,2,0,2,0,,,,,37,0,37,0,2901.2642198000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wort,3.4445,2901.2486878,2901.2490362,2901.2491311000003,2901.2642198000003,2904.7137208000004,2904.6984639,2904.7011002,2904.7137208000004,2904.7137208000004,2904.7137208000004,2904.7137208000004,2906.7142296,2906.7142296,2906.7142296,2906.7142296,2906.6986914999998,3,None,1.049240400000599,0.42181889999937994,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
38,0,38,,,,,,space,25.27541900000051,None,None,3,None,0.6909971000004589,0.427901699999893,1,0,1,0,,,,,2,0,2,0,,,,,38,0,38,0,2906.7142296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klebstoff,2.7992,2906.6991513000003,2906.6996037999997,2906.6997011000003,2906.7142296,2909.5140154,2909.4979906,2909.5018054,2909.5140154,2909.5140154,2909.5140154,2909.5140154,2911.5134378000002,2911.5134378000002,2911.5134378000002,2911.5134378000002,2911.4978693000003,3,None,0.6909971000004589,0.427901699999893,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
39,0,39,,,,,,space,25.27541900000051,None,None,3,None,1.0886763999997129,0.41983560000062425,1,0,1,0,,,,,2,0,2,0,,,,,39,0,39,0,2911.5134378000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserfall,2.4521,2911.4986478,2911.4991207000003,2911.4991919000004,2911.5134378000002,2913.9803813999997,2913.9647505000003,2913.9686254,2913.9803813999997,2913.9803813999997,2913.9803813999997,2913.9803813999997,2915.9801483,2915.9801483,2915.9801483,2915.9801483,2915.9646672,3,None,1.0886763999997129,0.41983560000062425,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
40,0,40,,,,,,space,25.27541900000051,None,None,2,None,1.4131822999997894,0.2662983999998687,1,0,1,0,,,,,2,0,2,0,,,,,40,0,40,0,2915.9801483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausflug,4.3424,2915.9650614,2915.9654928,2915.9655764999998,2915.9801483,2920.3299614999996,2920.3148536,2920.3191155000004,2920.3299614999996,2920.3299614999996,2920.3299614999996,2920.3299614999996,2922.3305774,2922.3305774,2922.3305774,2922.3305774,2922.3134765000004,2,None,1.4131822999997894,0.2662983999998687,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
41,0,41,,,,,,space,25.27541900000051,None,None,2,None,1.218080400000872,0.3309899999994741,1,0,1,0,,,,,2,0,2,0,,,,,41,0,41,0,2922.3305774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trinken,2.1831,2922.3136655999997,2922.3139883000003,2922.3140255999997,2922.3305774,2924.5135505999997,2924.4971677000003,2924.5003362999996,2924.5135505999997,2924.5135505999997,2924.5135505999997,2924.5135505999997,,,,,2926.5119751,2,None,1.218080400000872,0.3309899999994741,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
42,0,42,,,,,,space,25.27541900000051,None,None,2,None,1.0354058000002624,0.3630696000000171,1,0,1,0,,,,,2,0,2,0,,,,,42,0,42,0,2926.5290628000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karneval,2.1697,2926.5121815,2926.5124736,2926.5125225,2926.5290628000002,2928.7122870000003,2928.6962728,2928.7001066000003,2928.7122870000003,2928.7122870000003,2928.7122870000003,2928.7122870000003,2930.712122,2930.712122,2930.712122,2930.712122,2930.6965025,2,None,1.0354058000002624,0.3630696000000171,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
43,0,43,,,,,,space,25.27541900000051,None,None,2,None,0.7076946000006501,0.37292879999949946,1,0,1,0,,,,,2,0,2,0,,,,,43,0,43,0,2930.712122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,4.4429,2930.6970721999996,2930.6974732,2930.6975749000003,2930.712122,2935.1619415000005,2935.1461018,2935.1506163000004,2935.1619415000005,2935.1619415000005,2935.1619415000005,2935.1619415000005,2937.1621920999996,2937.1621920999996,2937.1621920999996,2937.1621920999996,2937.1464251999996,2,None,0.7076946000006501,0.37292879999949946,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
44,0,44,,,,,,space,25.27541900000051,None,None,3,None,0.7656202000007397,0.5213748999995005,1,0,1,0,,,,,2,0,2,0,,,,,44,0,44,0,2937.1621920999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,2.9832,2937.1468698999997,2937.1473355999997,2937.1474347000003,2937.1621920999996,2940.1455011,2940.1296834000004,2940.1329125,2940.1455011,2940.1455011,2940.1455011,2940.1455011,2942.1457387,2942.1457387,2942.1457387,2942.1457387,2942.1297702,3,None,0.7656202000007397,0.5213748999995005,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
45,0,45,,,,,,space,25.27541900000051,None,None,2,None,0.7615558000006786,0.4518068999996103,1,0,1,0,,,,,2,0,2,0,,,,,45,0,45,0,2942.1457387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,2.3229,2942.1302765,2942.1307355999998,2942.1308344999998,2942.1457387,2944.4786722,2944.4627415000004,2944.4662802000003,2944.4786722,2944.4786722,2944.4786722,2944.4786722,2946.4786053999997,2946.4786053999997,2946.4786053999997,2946.4786053999997,2946.4629256,2,None,0.7615558000006786,0.4518068999996103,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
46,0,46,,,,,,space,25.27541900000051,None,None,2,None,0.8476266999996369,0.38398589999997057,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,2946.4786053999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinen,2.0031,2946.4633587,2946.4638722,2946.4639669,2946.4786053999997,2948.4948131,2948.4790143,2948.4823667,2948.4948131,2948.4948131,2948.4948131,2948.4948131,2950.4952777999997,2950.4952777999997,2950.4952777999997,2950.4952777999997,2950.4792841,2,None,0.8476266999996369,0.38398589999997057,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
47,0,47,,,,,,space,25.27541900000051,None,None,3,None,0.7612946999997803,0.412862999999561,1,0,1,0,,,,,2,0,2,0,,,,,47,0,47,0,2950.4952777999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,2.3916,2950.4797182,2950.480162,2950.4802572,2950.4952777999997,2952.8947046000003,2952.8778738,2952.8800668000003,2952.8947046000003,2952.8947046000003,2952.8947046000003,2952.8947046000003,,,,,2954.8784078999997,3,None,0.7612946999997803,0.412862999999561,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
48,0,48,,,,,,space,25.27541900000051,None,None,3,None,0.9272617999995418,0.44279569999980595,1,0,1,0,,,,,2,0,2,0,,,,,48,0,48,0,2954.8949129000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flugzeug,5.3463,2954.8788578000003,2954.8795004000003,2954.8796021,2954.8949129000002,2960.2436005,2960.2274814,2960.229488,2960.2436005,2960.2436005,2960.2436005,2960.2436005,2962.244098,2962.244098,2962.244098,2962.244098,2962.2279774,3,None,0.9272617999995418,0.44279569999980595,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
49,0,49,,,,,,space,25.27541900000051,None,None,3,None,0.8603352000000086,0.43086740000035206,1,0,1,0,,,,,2,0,2,0,,,,,49,0,49,0,2962.244098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,2.4137,2962.2284275,2962.2287853999997,2962.2288804,2962.244098,2964.6607118,2964.6450113,2964.6480423000003,2964.6607118,2964.6607118,2964.6607118,2964.6607118,2966.6608683000004,2966.6608683000004,2966.6608683000004,2966.6608683000004,2966.6452242000005,3,None,0.8603352000000086,0.43086740000035206,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
50,0,50,,,,,,space,25.27541900000051,None,None,2,None,0.8705541999997877,0.4049075000002631,1,0,1,0,,,,,2,0,2,0,,,,,50,0,50,0,2966.6608683000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,2.3861,2966.6456759000002,2966.6461618000003,2966.6462553,2966.6608683000004,2969.0606065,2969.0450053000004,2969.0504656000003,2969.0606065,2969.0606065,2969.0606065,2969.0606065,2971.0598614,2971.0598614,2971.0598614,2971.0598614,2971.0447125,2,None,0.8705541999997877,0.4049075000002631,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
51,0,51,,,,,,space,25.27541900000051,None,None,3,None,1.0026225999999951,0.5983764999991763,1,0,1,0,,,,,2,0,2,0,,,,,51,0,51,0,2971.0598614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musik,2.2639,2971.0449199000004,2971.0452259000003,2971.0452678,2971.0598614,2973.3270570000004,2973.3105808,2973.3142632999998,2973.3270570000004,2973.3270570000004,2973.3270570000004,2973.3270570000004,,,,,2975.310899,3,None,1.0026225999999951,0.5983764999991763,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
52,0,52,,,,,,space,25.27541900000051,None,None,2,None,1.4051666000004843,0.28422819999923377,1,0,1,0,,,,,2,0,2,0,,,,,52,0,52,0,2975.3269675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geburtstag,2.0946,2975.3113468,2975.3119958999996,2975.3121027999996,2975.3269675,2977.4263693000003,2977.4107457,2977.4147106,2977.4263693000003,2977.4263693000003,2977.4263693000003,2977.4263693000003,2979.4270894,2979.4270894,2979.4270894,2979.4270894,2979.4112188,2,None,1.4051666000004843,0.28422819999923377,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
53,0,53,,,,,,space,25.27541900000051,None,None,3,None,0.9220706999994945,0.3611075000007986,1,0,1,0,,,,,2,0,2,0,,,,,53,0,53,0,2979.4270894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abendessen,2.8901,2979.4116767000005,2979.4121369000004,2979.4122327000005,2979.4270894,2982.3266352,2982.3107631000003,2982.3142115,2982.3266352,2982.3266352,2982.3266352,2982.3266352,2984.3263853,2984.3263853,2984.3263853,2984.3263853,2984.3100560000003,3,None,0.9220706999994945,0.3611075000007986,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
54,0,54,,,,,,space,25.27541900000051,None,None,3,None,0.9677752000006876,0.4747816999997667,1,0,1,0,,,,,2,0,2,0,,,,,54,0,54,0,2984.3263853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,3.2059,2984.3105121999997,2984.3109692,2984.3110654,2984.3263853,2987.5420061000004,2987.5266401999997,2987.5300195,2987.5420061000004,2987.5420061000004,2987.5420061000004,2987.5420061000004,2989.5420415,2989.5420415,2989.5420415,2989.5420415,2989.5261442,3,None,0.9677752000006876,0.4747816999997667,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
55,0,55,,,,,,space,25.27541900000051,None,None,3,None,0.9990099999995437,0.35004660000049626,1,0,1,0,,,,,2,0,2,0,,,,,55,0,55,0,2989.5420415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiss,2.6446,2989.5263268999997,2989.5266768,2989.5267131,2989.5420415,2992.1922621000003,2992.1767689,2992.1804781,2992.1922621000003,2992.1922621000003,2992.1922621000003,2992.1922621000003,2994.1927609000004,2994.1927609000004,2994.1927609000004,2994.1927609000004,2994.1769170999996,3,None,0.9990099999995437,0.35004660000049626,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
56,0,56,,,,,,space,25.27541900000051,None,None,2,None,1.2401362999999037,0.2853407000002335,1,0,1,0,,,,,2,0,2,0,,,,,56,0,56,0,2994.1927609000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blüte,5.3655,2994.1773618999996,2994.177807,2994.1779070000002,2994.1927609000004,2999.5587683000003,2999.5428131999997,2999.5453798999997,2999.5587683000003,2999.5587683000003,2999.5587683000003,2999.5587683000003,3001.5592659000004,3001.5592659000004,3001.5592659000004,3001.5592659000004,3001.5430816999997,2,None,1.2401362999999037,0.2853407000002335,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
57,0,57,,,,,,space,25.27541900000051,None,None,3,None,0.9138051999998424,0.4128819999996267,1,0,1,0,,,,,2,0,2,0,,,,,57,0,57,0,3001.5592659000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,2.6312,3001.5435341,3001.5439769000004,3001.5440740000004,3001.5592659000004,3004.1924449,3004.1758337,3004.1801060999996,3004.1924449,3004.1924449,3004.1924449,3004.1924449,,,,,3006.1911418,3,None,0.9138051999998424,0.4128819999996267,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
58,0,58,,,,,,space,25.27541900000051,None,None,2,None,0.8706269000003886,0.3151994999998351,1,0,1,0,,,,,2,0,2,0,,,,,58,0,58,0,3006.2079890000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,3.6005,3006.1913274999997,3006.1915833000003,3006.1916334,3006.2079890000005,3009.807686,3009.7923573999997,3009.7956823000004,3009.807686,3009.807686,3009.807686,3009.807686,3011.8083093000005,3011.8083093000005,3011.8083093000005,3011.8083093000005,3011.7926457000003,2,None,0.8706269000003886,0.3151994999998351,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
59,0,59,,,,,,space,25.27541900000051,None,None,2,None,0.754434699999365,0.2553224000002956,1,0,1,0,,,,,2,0,2,0,,,,,59,0,59,0,3011.8083093000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,2.3843,3011.7930969,3011.793597,3011.793692,3011.8083093000005,3014.2074494,3014.1916581000005,3014.1936582999997,3014.2074494,3014.2074494,3014.2074494,3014.2074494,,,,,3016.1918078999997,2,None,0.754434699999365,0.2553224000002956,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
0,0,0,,,,,2.6446,space,29.33352879999984,None,None,3,None,1.1209372000002986,0.39494980000017677,1,0,1,0,,,,,3,0,3,0,0,79,79,63,0,0,0,0,3087.8207572,,,,,,,,,,,,,,,,,,,,,,,,,,3033.7622831,3033.7625224000003,3033.7686732,3033.7725118,3033.7725118,3063.121107,space,29.33352879999984,None,3063.1212355999996,3063.1373513999997,3063.1373513999997,3075.7886441,None,3075.7887253,3075.8049137999997,3087.8035879,Zeit,2.6446,3087.8047078,3087.8053210999997,3087.8054245000003,3087.8207572,3090.4696101,3090.4537345999997,3090.4568625,3090.4696101,3090.4696101,3090.4696101,3090.4696101,3092.4698563,3092.4698563,3092.4698563,3092.4698563,3092.4542201000004,3,None,1.1209372000002986,0.39494980000017677,3028.207802,3028.2241050000002,3028.2241050000002,3033.7242853999996,2,5.490553499999805,None,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
