cue,target,thisN,thisTrialN,thisRepN,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,guess_condition,iti,delay,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,skip_trigger.rt,skip_trigger.duration,Smiley_file,circlePos,correctdirection,correctResponse,distractorPos,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_words_loop.thisRepN,learning_words_loop.thisTrialN,learning_words_loop.thisN,learning_words_loop.thisIndex,learning_block.thisRepN,learning_block.thisTrialN,learning_block.thisN,learning_block.thisIndex,learning_conditions_loop.thisRepN,learning_conditions_loop.thisTrialN,learning_conditions_loop.thisN,learning_conditions_loop.thisIndex,iti_learning_loop.thisRepN,iti_learning_loop.thisTrialN,iti_learning_loop.thisN,iti_learning_loop.thisIndex,delay_loading_loop.thisRepN,delay_loading_loop.thisTrialN,delay_loading_loop.thisN,delay_loading_loop.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,dist_practice.thisRepN,dist_practice.thisTrialN,dist_practice.thisN,dist_practice.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_experiment_key.started,welcome.stopped,start_experiment_key.keys,start_experiment_key.rt,start_experiment_key.duration,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5_text.started,instruction5_key.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_practice_blank.started,iti_learning_practice.stopped,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,guess_delay.started,guess_delay.stopped,trial_type,Cue,Target,RunNr,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,dash_stim_guessing_resp.stopped,cue_stim_guessing_resp.stopped,guess_stim_resp.stopped,guess_question.stopped,guess_reached.stopped,no_response_feedback.started,no_response_feedback.stopped,guess_delay_cross.started,guess_delay_cross.stopped,dash_stim_learning.stopped,cue_stim_learning.stopped,target_stim.stopped,end_encoding.stopped,iti_practice_blank.stopped,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,load_word_pairs.started,load_word_pairs.stopped,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,load_guess_conditions.started,load_guess_conditions.stopped,load_iti.started,load_iti.stopped,load_delay.started,load_delay.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,learning_block.scanner_ready_press.keys,learning_block.scanner_ready_press.rt,learning_block.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,learning_block.skip_trigger.keys,learning_block.skip_trigger.rt,learning_block.skip_trigger.duration,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,setup_learning_trial.started,setup_learning_trial.stopped,learning_trials.guess_reached.keys,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,learning_trials.end_encoding.keys,iti_task.started,iti_cross.started,iti_cross.stopped,iti_task.stopped,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,learning_block.task_break_resp.keys,learning_block.task_break_resp.rt,learning_block.task_break_resp.duration,begin_end_run_cross.stopped,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,distractor_instruction.started,dist_instruc.started,key_resp_dist_instr.started,distractor_instruction.stopped,key_resp_dist_instr.keys,key_resp_dist_instr.rt,key_resp_dist_instr.duration,PID,Birthyear,Gender,Handedness,MRI,date,expName,psychopyVersion,frameRate,expStart,
,,15,0,15,2,None,1.149211199954152,0.18246859998907894,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,15,0,15,0,,,,,291.0467494999757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0383170999121,294.036383699975,,,,294.0364433999639,298.770465199952,Guess,Vampir,Monster,1,298.77386499999557,298.79294039995875,298.79294039995875,298.79294039995875,298.79294039995875,301.7811389999697,,291.0467494999757,291.0467494999757,291.0467494999757,291.0467494999757,291.0467494999757,294.0480022999691,294.0480022999691,294.0480022999691,294.0480022999691,294.0480022999691,,,294.0480022999691,298.79294039995875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.03646519989707,291.0367541000014,2,1.149211199954152,0.18246859998907894,None,301.781207999913,301.79196909989696,304.03719869989436,304.01529389992356,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,16,0,16,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,16,0,16,0,,,,,304.03719869989436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0172921998892,304.0173245999031,,,,304.01734509994276,304.01735859992914,Read,Knie,Knöchel,1,304.01949069998227,304.03719869989436,304.03719869989436,304.03719869989436,304.03719869989436,307.0249628999736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0155599999707,304.015968499938,None,,,None,307.0250394999748,307.03580269997474,310.30247759993654,310.29293649992906,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,17,0,17,2,None,1.1925256000831723,0.18219109997153282,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,17,0,17,0,,,,,310.30247759993654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.29489069990814,313.2928512999788,,,,313.292940299958,316.83775469998363,Guess,Zimt,Rolle,1,316.84031679993495,316.8469995999476,316.8469995999476,316.8469995999476,316.8469995999476,319.8374455999583,,310.30247759993654,310.30247759993654,310.30247759993654,310.30247759993654,310.30247759993654,313.30327809997834,313.30327809997834,313.30327809997834,313.30327809997834,313.30327809997834,,,313.30327809997834,316.8469995999476,319.84791479993146,319.84791479993146,319.84791479993146,319.84791479993146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.29320819990244,310.29342469992116,2,1.1925256000831723,0.18219109997153282,None,319.8375126000028,319.84791479993146,323.17010129999835,323.15896409994457,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,18,0,18,2,None,0.9699950000504032,0.20627540000714362,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,18,0,18,0,,,,,323.17010129999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.1612399999285,326.1589600999141,,,,326.1590377999237,330.49310679989867,Guess,Saft,Karton,1,330.49587809992954,330.5026035999181,330.5026035999181,330.5026035999181,330.5026035999181,333.4929863999132,,323.17010129999835,323.17010129999835,323.17010129999835,323.17010129999835,323.17010129999835,326.16960109991487,326.16960109991487,326.16960109991487,326.16960109991487,326.16960109991487,,,326.16960109991487,330.5026035999181,333.503417299944,333.503417299944,333.503417299944,333.503417299944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.15922909998335,323.1594001998892,2,0.9699950000504032,0.20627540000714362,None,333.49305229994934,333.503417299944,336.9249266999541,336.9147188999923,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,19,0,19,2,None,0.9339600999373943,0.21707370004151016,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,19,0,19,0,,,,,336.9249266999541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.916507499991,339.9151045999024,,,,339.91516739991494,342.1373931999551,Guess,Rose,Duft,1,342.1401020999765,342.1470936998958,342.1470936998958,342.1470936998958,342.1470936998958,345.13756699999794,,336.9249266999541,336.9249266999541,336.9249266999541,336.9249266999541,336.9249266999541,339.92585529992357,339.92585529992357,339.92585529992357,339.92585529992357,339.92585529992357,,,339.92585529992357,342.1470936998958,345.14803789998405,345.14803789998405,345.14803789998405,345.14803789998405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.9149883999489,336.91515339992475,2,0.9339600999373943,0.21707370004151016,None,345.1376440000022,345.14803789998405,349.93616819998715,349.92600159998983,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,20,0,20,2,None,1.2615124000003561,0.1783589000115171,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,20,0,20,0,,,,,349.93616819998715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9286682999227,352.9266757000005,,,,352.9267584999325,355.44856479996815,Guess,Zunge,Sprache,1,355.45159549999516,355.4702492998913,355.4702492998913,355.4702492998913,355.4702492998913,358.458966499893,,349.93616819998715,349.93616819998715,349.93616819998715,349.93616819998715,349.93616819998715,352.9371643998893,352.9371643998893,352.9371643998893,352.9371643998893,352.9371643998893,,,352.9371643998893,355.4702492998913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9262693999335,349.92656299995724,2,1.2615124000003561,0.1783589000115171,None,358.45903419994283,358.46994539990555,361.90233809989877,361.89252929994836,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,21,0,21,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,21,0,21,0,,,,,361.90233809989877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.89439809997566,361.89442999998573,,,,361.89445039990824,361.89446409989614,Read,Kino,Popcorn,1,361.8965257999953,361.90233809989877,361.90233809989877,361.90233809989877,361.90233809989877,364.8929330999963,,,,,,,,,,,,,,,,364.90348659991287,364.90348659991287,364.90348659991287,364.90348659991287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.8927901999559,361.89308589999564,None,,,None,364.8929968999,364.90348659991287,367.5816666999599,367.5599444999825,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,22,0,22,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,22,0,22,0,,,,,367.5816666999599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.56257999991067,367.562618499971,,,,367.5626399999019,367.56265379989054,Read,Fakt,Wissen,1,367.564588899957,367.5816666999599,367.5816666999599,367.5816666999599,367.5816666999599,370.5705287999008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.56021709996276,367.560514499899,None,,,None,370.57063239999115,370.58142279996537,373.1925660999259,373.1710762999719,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,23,0,23,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,23,0,23,0,,,,,373.1925660999259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.17331439990085,373.17334599990863,,,,373.1733690999681,373.1733830999583,Read,Sitzgurt,Schutz,1,373.1757798999315,373.1925660999259,373.1925660999259,373.1925660999259,373.1925660999259,376.1814666999271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.1713227999862,373.1714897999773,None,,,None,376.18153479998,376.1923370999284,378.73820629995316,378.7156936998945,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,24,0,24,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,24,0,24,0,,,,,378.73820629995316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.71752579999156,378.71755770000163,,,,378.7175781999249,378.7175908999052,Read,Raum,Wohnung,1,378.720026499941,378.73820629995316,378.73820629995316,378.73820629995316,378.73820629995316,381.72615539992694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.71596339996904,378.7161437999457,None,,,None,381.7262335999403,381.7369691999629,384.7927875999594,384.78188939997926,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,25,0,25,2,None,1.2098584999330342,0.18538759998045862,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,25,0,25,0,,,,,384.7927875999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.78401819989085,387.7820038999198,,,,387.7820703999605,389.82633319997694,Guess,Schuh,Stiefel,1,389.8291953000007,389.8364140999038,389.8364140999038,389.8364140999038,389.8364140999038,392.82660589995794,,384.7927875999594,384.7927875999594,384.7927875999594,384.7927875999594,384.7927875999594,387.7926039999584,387.7926039999584,387.7926039999584,387.7926039999584,387.7926039999584,,,387.7926039999584,389.8364140999038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.7821099999128,384.78239909990225,2,1.2098584999330342,0.18538759998045862,None,392.8266864999896,392.8374362998875,394.95926049991976,394.93761389993597,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,26,0,26,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,26,0,26,0,,,,,394.95926049991976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.9410633998923,394.9410957999062,,,,394.9411169999512,394.9411301999353,Read,Vergangenheit,Zeit,1,394.9435209999792,394.95926049991976,394.95926049991976,394.95926049991976,394.95926049991976,397.94855879992247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.9378396999091,394.9380958999973,None,,,None,397.94862919999287,397.9594700000016,400.0485604999121,400.02697979996447,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,27,0,27,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,27,0,27,0,,,,,400.0485604999121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0291575998999,400.02920150000136,,,,400.0292227999307,400.02923619991634,Read,Postkarte,Nachricht,1,400.03162029990926,400.0485604999121,400.0485604999121,400.0485604999121,400.0485604999121,403.0375242999289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.02723469992634,400.0274419999914,None,,,None,403.0376047999598,403.048249799991,406.5923662999412,406.58201069990173,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,28,0,28,2,None,1.9532194000203162,0.1594712999649346,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,28,0,28,0,,,,,406.5923662999412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.5840679999674,409.5820293999277,,,,409.58210379991215,413.01516279997304,Guess,Telefon,Nummer,1,413.0181787998881,413.02547639992554,413.02547639992554,413.02547639992554,413.02547639992554,416.01541739993263,,406.5923662999412,406.5923662999412,406.5923662999412,406.5923662999412,406.5923662999412,409.592520999955,409.592520999955,409.592520999955,409.592520999955,409.592520999955,,,409.592520999955,413.02547639992554,416.02586079994217,416.02586079994217,416.02586079994217,416.02586079994217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.58223079994787,406.5824920999585,2,1.9532194000203162,0.1594712999649346,None,416.01547809992917,416.02586079994217,419.05901579989586,419.04901169997174,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,29,0,29,2,None,1.695675199967809,0.1740451999939978,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,29,0,29,0,,,,,419.05901579989586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0510782999918,422.0487620999338,,,,422.048844999983,424.8933544999454,Guess,Club,Tanz,1,424.89616549992934,424.90349159995094,424.90349159995094,424.90349159995094,424.90349159995094,427.89368019998074,,419.05901579989586,419.05901579989586,419.05901579989586,419.05901579989586,419.05901579989586,422.0592479999177,422.0592479999177,422.0592479999177,422.0592479999177,422.0592479999177,,,422.0592479999177,424.90349159995094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0492438999936,419.04950279998593,2,1.695675199967809,0.1740451999939978,None,427.89374919992406,427.90455749991816,430.22632149991114,430.20425909990445,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,30,0,30,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,30,0,30,0,,,,,430.22632149991114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.2064024999272,430.2064356999472,,,,430.20645619998686,430.2064700999763,Read,Shampoo,Seife,1,430.2091027999995,430.22632149991114,430.22632149991114,430.22632149991114,430.22632149991114,433.21507829998154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.204517899896,430.20480939990375,None,,,None,433.2151579998899,433.226688799914,435.27017399994656,435.2605505998945,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,31,0,31,2,None,1.6656105999136344,0.1791413000319153,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,31,0,31,0,,,,,435.27017399994656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2629481999902,438.25973649998195,,,,438.25980899995193,441.0150365999434,Guess,Nudeln,Pizza,1,441.01792409992777,441.0259525999427,441.0259525999427,441.0259525999427,441.0259525999427,444.0158383999951,,435.27017399994656,435.27017399994656,435.27017399994656,435.27017399994656,435.27017399994656,438.27072279993445,438.27072279993445,438.27072279993445,438.27072279993445,438.27072279993445,,,438.27072279993445,441.0259525999427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2608335999539,435.2611430999823,2,1.6656105999136344,0.1791413000319153,None,444.0159175998997,444.0267488999525,448.0258309999481,448.01591329998337,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,32,0,32,2,None,1.7972255001077428,0.1780191999860108,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,32,0,32,0,,,,,448.0258309999481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.01784519990906,451.01579049997963,,,,451.0158776999451,454.76023089990485,Guess,Agent,Reise,1,454.7634109999053,454.7818876999663,454.7818876999663,454.7818876999663,454.7818876999663,457.7714500000002,,448.0258309999481,448.0258309999481,448.0258309999481,448.0258309999481,448.0258309999481,451.0264218999073,451.0264218999073,451.0264218999073,451.0264218999073,451.0264218999073,,,451.0264218999073,454.7818876999663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0161977999378,448.01641679997556,2,1.7972255001077428,0.1780191999860108,None,457.77152279997244,457.7823590999469,459.9937666999176,459.97107859991957,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,33,0,33,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,33,0,33,0,,,,,459.9937666999176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.97336809989065,459.9734010999091,,,,459.97342429996934,459.97343769995496,Read,Geburtstag,Kerzen,1,459.97571969998535,459.9937666999176,459.9937666999176,459.9937666999176,459.9937666999176,462.9825801999541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.97126829996705,459.9714394999901,None,,,None,462.98265689995605,462.9934738999,467.4814989999868,467.471719599911,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,34,0,34,2,None,1.5356233000056818,0.16751140006817877,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,34,0,34,0,,,,,467.4814989999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.473835999961,470.47172629996203,,,,470.47181759995874,473.5163343999302,Guess,Hai,Ozean,1,473.5193772999337,473.53844109992497,473.53844109992497,473.53844109992497,473.53844109992497,476.52653739997186,,467.4814989999868,467.4814989999868,467.4814989999868,467.4814989999868,467.4814989999868,470.4821671999525,470.4821671999525,470.4821671999525,470.4821671999525,470.4821671999525,,,470.4821671999525,473.53844109992497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.47193369991146,467.47213739994913,2,1.5356233000056818,0.16751140006817877,None,476.5266167999944,476.53750089998357,478.7478540999582,478.7387362999143,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,35,0,35,2,None,1.372534199967049,0.21506399998907,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,35,0,35,0,,,,,478.7478540999582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.7405152999563,481.738462899928,,,,481.7385354998987,486.20480579999276,Guess,Rauch,Nebel,1,486.2073833999457,486.2145115999738,486.2145115999738,486.2145115999738,486.2145115999738,489.2048627999611,,478.7478540999582,478.7478540999582,478.7478540999582,478.7478540999582,478.7478540999582,481.748987799976,481.748987799976,481.748987799976,481.748987799976,481.748987799976,,,481.748987799976,486.2145115999738,489.2154092999408,489.2154092999408,489.2154092999408,489.2154092999408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.73900829989,478.7391685999464,2,1.372534199967049,0.21506399998907,None,489.2049119999865,489.2154092999408,491.3371405999642,491.3270587999141,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,36,0,36,2,None,1.2962884999578819,0.19804070005193353,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,36,0,36,0,,,,,491.3371405999642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.3289267999353,494.32716659992,,,,494.3272395998938,497.0272495999234,Guess,Garten,Zwerg,1,497.0304152999306,497.03744839993306,497.03744839993306,497.03744839993306,497.03744839993306,500.027744299965,,491.3371405999642,491.3371405999642,491.3371405999642,491.3371405999642,491.3371405999642,494.3377736998955,494.3377736998955,494.3377736998955,494.3377736998955,494.3377736998955,,,494.3377736998955,497.03744839993306,500.03822180000134,500.03822180000134,500.03822180000134,500.03822180000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.32731549988966,491.3274938999675,2,1.2962884999578819,0.19804070005193353,None,500.02781079988927,500.03822180000134,502.2373650999507,502.22700859990437,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,37,0,37,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,37,0,37,0,,,,,502.2373650999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.2288281999063,502.22886059992015,,,,502.22888049995527,502.2288943999447,Read,Zug,Bus,1,502.23059559997637,502.2373650999507,502.2373650999507,502.2373650999507,502.2373650999507,505.2270674998872,,,,,,,,,,,,,,,,505.23879779991694,505.23879779991694,505.23879779991694,505.23879779991694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.2273273000028,502.22753849998116,None,,,None,505.22713309992105,505.23879779991694,508.07087399996817,508.0490190999117,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
