thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
65,0,65,,,,,,space,4.172072200000002,None,None,3,None,0.6692405999992843,0.22136020000016288,1,0,1,0,,,,,1,0,1,0,,,,,65,0,65,0,2915.9019448999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,2.7357,2915.8868509000004,2915.887358,2915.8874617,2915.9019448999998,2918.6515615999997,2918.6363499999998,2918.6398838000005,2918.6515615999997,2918.6515615999997,2918.6515615999997,2918.6515615999997,2920.6517338000003,2920.6517338000003,2920.6517338000003,2920.6517338000003,2920.6360367999996,3,None,0.6692405999992843,0.22136020000016288,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
66,0,66,,,,,,space,4.172072200000002,None,None,3,None,0.8547089000003325,0.21480799999972078,1,0,1,0,,,,,1,0,1,0,,,,,66,0,66,0,2920.6517338000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.0168,2920.6365341,2920.6371046000004,2920.6372115000004,2920.6517338000003,2922.6680822,2922.6524406999997,2922.6574128,2922.6680822,2922.6680822,2922.6680822,2922.6680822,2924.6688072999996,2924.6688072999996,2924.6688072999996,2924.6688072999996,2924.6523839,3,None,0.8547089000003325,0.21480799999972078,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
67,0,67,,,,,,space,4.172072200000002,None,None,2,None,0.8948233000000982,0.2385452999997142,1,0,1,0,,,,,1,0,1,0,,,,,67,0,67,0,2924.6688072999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziege,2.7378,2924.6528827,2924.6533950000003,2924.6535055000004,2924.6688072999996,2927.4178408,2927.4022833999998,2927.4063957,2927.4178408,2927.4178408,2927.4178408,2927.4178408,2929.4177950000003,2929.4177950000003,2929.4177950000003,2929.4177950000003,2929.4026971000003,2,None,0.8948233000000982,0.2385452999997142,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
68,0,68,,,,,,space,4.172072200000002,None,None,3,None,0.8807542000004105,0.22978359999979148,1,0,1,0,,,,,1,0,1,0,,,,,68,0,68,0,2929.4177950000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,4.3424,2929.4032005999998,2929.4038422000003,2929.4039474,2929.4177950000003,2933.7669938999998,2933.751727,2933.7550328999996,2933.7669938999998,2933.7669938999998,2933.7669938999998,2933.7669938999998,2935.7672763,2935.7672763,2935.7672763,2935.7672763,2935.7518723000003,3,None,0.8807542000004105,0.22978359999979148,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
69,0,69,,,,,,space,4.172072200000002,None,None,3,None,0.6991600000001199,0.2247551000000385,1,0,1,0,,,,,1,0,1,0,,,,,69,0,69,0,2935.7672763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,2.8901,2935.7523696999997,2935.7528746999997,2935.7529819,2935.7672763,2938.6670347,2938.6515092,2938.6551155999996,2938.6670347,2938.6670347,2938.6670347,2938.6670347,2940.6669695,2940.6669695,2940.6669695,2940.6669695,2940.6515081999996,3,None,0.6991600000001199,0.2247551000000385,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
70,0,70,,,,,,space,4.172072200000002,None,None,3,None,0.7623879000002489,0.20503529999950842,1,0,1,0,,,,,1,0,1,0,,,,,70,0,70,0,2940.6669695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,2.5169,2940.6520032999997,2940.6525265,2940.6526320000003,2940.6669695,2943.1832625999996,2943.1677142,2943.1713267000005,2943.1832625999996,2943.1832625999996,2943.1832625999996,2943.1832625999996,2945.1835355000003,2945.1835355000003,2945.1835355000003,2945.1835355000003,2945.1680256,3,None,0.7623879000002489,0.20503529999950842,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
71,0,71,,,,,,space,4.172072200000002,None,None,3,None,0.7346037999996042,0.21349890000055893,1,0,1,0,,,,,1,0,1,0,,,,,71,0,71,0,2945.1835355000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,2.3843,2945.1685332999996,2945.1690391,2945.1691432999996,2945.1835355000003,2947.5837395,2947.5676467000003,2947.5715418,2947.5837395,2947.5837395,2947.5837395,2947.5837395,2949.5834164999997,2949.5834164999997,2949.5834164999997,2949.5834164999997,2949.5673884999997,3,None,0.7346037999996042,0.21349890000055893,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
72,0,72,,,,,,space,4.172072200000002,None,None,3,None,0.806587999999465,0.18791160000000673,1,0,1,0,,,,,1,0,1,0,,,,,72,0,72,0,2949.5834164999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,2.021,2949.567808,2949.5683495000003,2949.5684388,2949.5834164999997,2951.6161900999996,2951.6005659,2951.6045169999998,2951.6161900999996,2951.6161900999996,2951.6161900999996,2951.6161900999996,2953.6163186000003,2953.6163186000003,2953.6163186000003,2953.6163186000003,2953.6007013999997,3,None,0.806587999999465,0.18791160000000673,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
73,0,73,,,,,,space,4.172072200000002,None,None,3,None,0.7818654000002425,0.1681367000001046,1,0,1,0,,,,,1,0,1,0,,,,,73,0,73,0,2953.6163186000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.7584,2953.6011707,2953.6016541,2953.6017515000003,2953.6163186000003,2956.3825278000004,2956.3668933,2956.3703734,2956.3825278000004,2956.3825278000004,2956.3825278000004,2956.3825278000004,2958.3827112,2958.3827112,2958.3827112,2958.3827112,2958.3672644999997,3,None,0.7818654000002425,0.1681367000001046,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
74,0,74,,,,,,space,4.172072200000002,None,None,3,None,0.8361287999996421,0.20788030000039726,1,0,1,0,,,,,1,0,1,0,,,,,74,0,74,0,2958.3827112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hemd,2.1831,2958.3677632999998,2958.3684175,2958.3685229000002,2958.3827112,2960.5655073999997,2960.5501173000002,2960.553376,2960.5655073999997,2960.5655073999997,2960.5655073999997,2960.5655073999997,2962.5660678000004,2962.5660678000004,2962.5660678000004,2962.5660678000004,2962.5501442000004,3,None,0.8361287999996421,0.20788030000039726,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
75,0,75,,,,,,space,4.172072200000002,None,None,3,None,0.9065569000003961,0.2192406000003757,1,0,1,0,,,,,1,0,1,0,,,,,75,0,75,0,2962.5660678000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zirkus,3.6615,2962.5506486000004,2962.5511560000004,2962.5512601,2962.5660678000004,2966.2321732,2966.2166807000003,2966.2207483,2966.2321732,2966.2321732,2966.2321732,2966.2321732,2968.2321494,2968.2321494,2968.2321494,2968.2321494,2968.2167689999997,3,None,0.9065569000003961,0.2192406000003757,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
76,0,76,,,,,,space,4.172072200000002,None,None,3,None,0.7332280000000537,0.18945499999972526,1,0,1,0,,,,,1,0,1,0,,,,,76,0,76,0,2968.2321494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zucker,4.4429,2968.2172680000003,2968.2177824,2968.2178893,2968.2321494,2972.6817724,2972.6661829000004,2972.6695815000003,2972.6817724,2972.6817724,2972.6817724,2972.6817724,2974.6816109,2974.6816109,2974.6816109,2974.6816109,2974.6660324000004,3,None,0.7332280000000537,0.18945499999972526,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
77,0,77,,,,,,space,4.172072200000002,None,None,3,None,0.8407602000006591,0.2902850000000399,1,0,1,0,,,,,1,0,1,0,,,,,77,0,77,0,2974.6816109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,2.5519,2974.6665123000002,2974.6670064,2974.6671133,2974.6816109,2977.2479931,2977.2322598,2977.2361708999997,2977.2479931,2977.2479931,2977.2479931,2977.2479931,2979.2481287,2979.2481287,2979.2481287,2979.2481287,2979.2325577,3,None,0.8407602000006591,0.2902850000000399,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
78,0,78,,,,,,space,4.172072200000002,None,None,2,None,0.717529900000045,0.2626999000003707,1,0,1,0,,,,,1,0,1,0,,,,,78,0,78,0,2979.2481287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,3.6297,2979.2330595000003,2979.2336084999997,2979.2337143000004,2979.2481287,2982.8811549,2982.8658309,2982.8702964000004,2982.8811549,2982.8811549,2982.8811549,2982.8811549,2984.8814211999997,2984.8814211999997,2984.8814211999997,2984.8814211999997,2984.8656744,2,None,0.717529900000045,0.2626999000003707,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
79,0,79,,,,,,space,4.172072200000002,None,None,3,None,0.8515919999999824,0.20886220000011235,1,0,1,0,,,,,1,0,1,0,,,,,79,0,79,0,2984.8814211999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.2385,2984.866177,2984.8668242000003,2984.8669284999996,2984.8814211999997,2987.1310296,2987.115495,2987.1189872000004,2987.1310296,2987.1310296,2987.1310296,2987.1310296,2989.1426665,2989.1426665,2989.1426665,2989.1426665,2989.1154284000004,3,None,0.8515919999999824,0.20886220000011235,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
0,0,0,,,,,3.039,space,22.595633299999463,None,None,3,None,0.9155409999993935,0.2873036000000866,1,0,1,0,,,,,2,0,2,0,0,79,79,40,0,0,0,0,3069.142686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021.4256465999997,3021.4259214000003,3021.4322389999998,3021.4366547,3021.4366547,3044.044293,space,22.595633299999463,None,3044.0444527,3044.0612087,3044.0612087,3057.1118684000003,None,3057.119052,3057.1436900999997,3057.1273067666666,3058.3322509,3067.126295766667,3068.1319905,3069.1263201,Schwimmen,3.039,3069.127542,3069.1282063999997,3069.1283128000005,3069.142686,3072.1922870999997,3072.1767756,3072.1814075,3072.1922870999997,3072.1922870999997,3072.1922870999997,3072.1922870999997,3074.1926741999996,3074.1926741999996,3074.1926741999996,3074.1926741999996,3074.1771445000004,3,None,0.9155409999993935,0.2873036000000866,3001.1306432,3001.1307135999996,None,3001.1308749,3001.1469196999997,3001.1469196999997,3021.3807933999997,2,20.224315499999648,None,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
1,0,1,,,,,,space,22.595633299999463,None,None,3,None,0.8821649999999863,0.265269200000148,1,0,1,0,,,,,2,0,2,0,,,,,1,0,1,0,3074.1926741999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,4.3756,3074.1776455,3074.1781575000005,3074.1782647,3074.1926741999996,3078.5756444999997,3078.5603191,3078.5636416999996,3078.5756444999997,3078.5756444999997,3078.5756444999997,3078.5756444999997,3080.5757007,3080.5757007,3080.5757007,3080.5757007,3080.5599814999996,3,None,0.8821649999999863,0.265269200000148,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
2,0,2,,,,,,space,22.595633299999463,None,None,3,None,0.6840780000002269,0.25466359999973065,1,0,1,0,,,,,2,0,2,0,,,,,2,0,2,0,3080.5757007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geheimnis,4.5524,3080.5604819,3080.5609750000003,3080.5610823999996,3080.5757007,3085.1414704,3085.1261246000004,3085.1296773000004,3085.1414704,3085.1414704,3085.1414704,3085.1414704,3087.1417872,3087.1417872,3087.1417872,3087.1417872,3087.1261806,3,None,0.6840780000002269,0.25466359999973065,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
3,0,3,,,,,,space,22.595633299999463,None,None,3,None,0.6321639000007053,0.20746609999969223,1,0,1,0,,,,,2,0,2,0,,,,,3,0,3,0,3087.1417872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platz,2.4916,3087.1266846999997,3087.1272016000003,3087.1273092,3087.1417872,3089.6415178999996,3089.6259295,3089.6300258,3089.6415178999996,3089.6415178999996,3089.6415178999996,3089.6415178999996,3091.6415946999996,3091.6415946999996,3091.6415946999996,3091.6415946999996,3091.6259360000004,3,None,0.6321639000007053,0.20746609999969223,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
4,0,4,,,,,,space,22.595633299999463,None,None,3,None,0.9223699999993187,0.2281951000004483,1,0,1,0,,,,,2,0,2,0,,,,,4,0,4,0,3091.6415946999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,3.6564,3091.6264297,3091.6269466000003,3091.6270551999996,3091.6415946999996,3095.3079229000004,3095.2925819,3095.2958865,3095.3079229000004,3095.3079229000004,3095.3079229000004,3095.3079229000004,3097.3079025999996,3097.3079025999996,3097.3079025999996,3097.3079025999996,3097.2927007,3,None,0.9223699999993187,0.2281951000004483,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
5,0,5,,,,,,space,22.595633299999463,None,None,3,None,0.8786733999995704,0.2533301000003121,1,0,1,0,,,,,2,0,2,0,,,,,5,0,5,0,3097.3079025999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schutz,5.3463,3097.2931992000003,3097.2938682000004,3097.2939746,3097.3079025999996,3102.6574489000004,3102.6416099,3102.6447805999996,3102.6574489000004,3102.6574489000004,3102.6574489000004,3102.6574489000004,3104.6572716,3104.6572716,3104.6572716,3104.6572716,3104.6419212,3,None,0.8786733999995704,0.2533301000003121,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
6,0,6,,,,,,space,22.595633299999463,None,None,2,None,0.8674879999998666,0.2892245000002731,1,0,1,0,,,,,2,0,2,0,,,,,6,0,6,0,3104.6572716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,2.2385,3104.6424119000003,3104.6429427000003,3104.6430495000004,3104.6572716,3106.9070875999996,3106.8916908,3106.8956899000004,3106.9070875999996,3106.9070875999996,3106.9070875999996,3106.9070875999996,3108.9074078000003,3108.9074078000003,3108.9074078000003,3108.9074078000003,3108.8916018,2,None,0.8674879999998666,0.2892245000002731,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
7,0,7,,,,,,space,22.595633299999463,None,None,3,None,0.864326599999913,0.1981024000006073,1,0,1,0,,,,,2,0,2,0,,,,,7,0,7,0,3108.9074078000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,5.1698,3108.8921029000003,3108.8926187999996,3108.8927261999997,3108.9074078000003,3114.0899437,3114.0742597,3114.0778886,3114.0899437,3114.0899437,3114.0899437,3114.0899437,3116.0900303999997,3116.0900303999997,3116.0900303999997,3116.0900303999997,3116.0747387,3,None,0.864326599999913,0.1981024000006073,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
8,0,8,,,,,,space,22.595633299999463,None,None,3,None,1.051632000000609,0.21888979999948788,1,0,1,0,,,,,2,0,2,0,,,,,8,0,8,0,3116.0900303999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,3.6005,3116.0752286999996,3116.0757772999996,3116.0758834,3116.0900303999997,3119.6897707,3119.6740849999996,3119.6769494,3119.6897707,3119.6897707,3119.6897707,3119.6897707,3121.6899685999997,3121.6899685999997,3121.6899685999997,3121.6899685999997,3121.6744939,3,None,1.051632000000609,0.21888979999948788,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
9,0,9,,,,,,space,22.595633299999463,None,None,3,None,0.7016544999996768,0.23338950000015757,1,0,1,0,,,,,2,0,2,0,,,,,9,0,9,0,3121.6899685999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radio,2.7584,3121.6749903,3121.6756363000004,3121.6757416,3121.6899685999997,3124.4561112,3124.4406265,3124.4440513,3124.4561112,3124.4561112,3124.4561112,3124.4561112,3126.4562214,3126.4562214,3126.4562214,3126.4562214,3126.4404483999997,3,None,0.7016544999996768,0.23338950000015757,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
10,0,10,,,,,,space,22.595633299999463,None,None,2,None,1.3574251999998523,0.21782179999991058,1,0,1,0,,,,,2,0,2,0,,,,,10,0,10,0,3126.4562214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,3.6438,3126.4409507,3126.4414568,3126.4415639999997,3126.4562214,3130.1057093,3130.0901086000003,3130.0937680999996,3130.1057093,3130.1057093,3130.1057093,3130.1057093,3132.1058000000003,3132.1058000000003,3132.1058000000003,3132.1058000000003,3132.0903477,2,None,1.3574251999998523,0.21782179999991058,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
11,0,11,,,,,,space,22.595633299999463,None,None,3,None,0.6594920999996248,0.21339720000014495,1,0,1,0,,,,,2,0,2,0,,,,,11,0,11,0,3132.1058000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gleis,2.8516,3132.0908369999997,3132.0914101999997,3132.0915174,3132.1058000000003,3134.9721409000003,3134.9565153000003,3134.9602178000005,3134.9721409000003,3134.9721409000003,3134.9721409000003,3134.9721409000003,3136.9721763,3136.9721763,3136.9721763,3136.9721763,3136.9566262999997,3,None,0.6594920999996248,0.21339720000014495,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
12,0,12,,,,,,space,22.595633299999463,None,None,3,None,0.8848063000004913,0.2383057999995799,1,0,1,0,,,,,2,0,2,0,,,,,12,0,12,0,3136.9721763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock,2.3916,3136.9571177999997,3136.9576958999996,3136.9578,3136.9721763,3139.3721265000004,3139.3561553,3139.3589039999997,3139.3721265000004,3139.3721265000004,3139.3721265000004,3139.3721265000004,3141.3719849,3141.3719849,3141.3719849,3141.3719849,3141.3563771999998,3,None,0.8848063000004913,0.2383057999995799,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
13,0,13,,,,,,space,22.595633299999463,None,None,3,None,0.6950349999997343,0.26233289999981935,1,0,1,0,,,,,2,0,2,0,,,,,13,0,13,0,3141.3719849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigarette,2.2074,3141.3568795,3141.3573851,3141.3574952,3141.3719849,3143.588105,3143.5728713,3143.5763969,3143.588105,3143.588105,3143.588105,3143.588105,3145.5883534000004,3145.5883534000004,3145.5883534000004,3145.5883534000004,3145.5728802000003,3,None,0.6950349999997343,0.26233289999981935,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
14,0,14,,,,,,space,22.595633299999463,None,None,3,None,0.7029553999991549,0.22037120000004506,1,0,1,0,,,,,2,0,2,0,,,,,14,0,14,0,3145.5883534000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nachricht,2.9443,3145.5733782999996,3145.57388,3145.5739876,3145.5883534000004,3148.5380412000004,3148.522661,3148.527688,3148.5380412000004,3148.5380412000004,3148.5380412000004,3148.5380412000004,3150.5383137999997,3150.5383137999997,3150.5383137999997,3150.5383137999997,3150.5227138,3,None,0.7029553999991549,0.22037120000004506,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
15,0,15,,,,,,space,22.595633299999463,None,None,3,None,0.7046256000003268,0.24530400000003283,1,0,1,0,,,,,2,0,2,0,,,,,15,0,15,0,3150.5383137999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,2.4521,3150.5232103999997,3150.5237181,3150.5238258,3150.5383137999997,3153.0045671999997,3152.9890381000005,3152.9933177000003,3153.0045671999997,3153.0045671999997,3153.0045671999997,3153.0045671999997,3155.0046242999997,3155.0046242999997,3155.0046242999997,3155.0046242999997,3154.9888076999996,3,None,0.7046256000003268,0.24530400000003283,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
16,0,16,,,,,,space,22.595633299999463,None,None,3,None,0.665550899999289,0.2844009000000369,1,0,1,0,,,,,2,0,2,0,,,,,16,0,16,0,3155.0046242999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berg,2.6312,3154.9893072000004,3154.9898224999997,3154.9899291,3155.0046242999997,3157.6379057000004,3157.6216365,3157.6246956000005,3157.6379057000004,3157.6379057000004,3157.6379057000004,3157.6379057000004,3159.637506,3159.637506,3159.637506,3159.637506,3159.6219299000004,3,None,0.665550899999289,0.2844009000000369,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
