thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
46,0,46,,,,,,space,6.794242099999792,None,None,3,0.7293534999998883,0.17951319999974658,None,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,3277.8920133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moor,2.8901,3277.8766787999994,3277.8773153,3277.8774169999997,3277.8920133,3280.791728,3280.7761580999995,3280.779641,3280.791728,3280.791728,3280.791728,3280.791728,3282.7915979,3282.7915979,3282.7915979,3282.7915979,3282.7760161999995,3,0.7293534999998883,0.17951319999974658,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
47,0,47,,,,,,space,6.794242099999792,None,None,3,0.9932300000000396,0.19055719999960274,None,1,0,1,0,,,,,2,0,2,0,,,,,47,0,47,0,3282.7915979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Telefon,2.1697,3282.7765662,3282.7770728999994,3282.7771837,3282.7915979,3284.9745973999998,3284.9589447,3284.9625271999994,3284.9745973999998,3284.9745973999998,3284.9745973999998,3284.9745973999998,3286.9747083,3286.9747083,3286.9747083,3286.9747083,3286.9592246,3,0.9932300000000396,0.19055719999960274,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
48,0,48,,,,,,space,6.794242099999792,None,None,2,0.697260400000232,0.16664209999999002,None,1,0,1,0,,,,,2,0,2,0,,,,,48,0,48,0,3286.9747083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,2.1186,3286.9597205,3286.9603822999998,3286.9604898,3286.9747083,3289.1077680999997,3289.0925209999996,3289.0962449,3289.1077680999997,3289.1077680999997,3289.1077680999997,3289.1077680999997,3291.1076632999993,3291.1076632999993,3291.1076632999993,3291.1076632999993,3291.0921270999997,2,0.697260400000232,0.16664209999999002,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
49,0,49,,,,,,space,6.794242099999792,None,None,3,1.7536309999995865,0.1347001000003729,None,1,0,1,0,,,,,2,0,2,0,,,,,49,0,49,0,3291.1076632999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,4.5524,3291.0926400999997,3291.0932904,3291.0933940999994,3291.1076632999993,3295.6742107,3295.6584027,3295.6616419,3295.6742107,3295.6742107,3295.6742107,3295.6742107,3297.6739883,3297.6739883,3297.6739883,3297.6739883,3297.6583718,3,1.7536309999995865,0.1347001000003729,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
50,0,50,,,,,,space,6.794242099999792,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,50,0,50,0,3297.6739883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.0842,3297.6588759999995,3297.6593838999997,3297.6594877999996,3297.6739883,3299.7578681999994,3299.7414088999994,3299.7450721999994,3299.7578681999994,3299.7578681999994,3299.7578681999994,3299.7578681999994,3301.7572761,3301.7572761,3301.7572761,3301.7572761,3301.7416398999994,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
51,0,51,,,,,,space,6.794242099999792,None,None,2,1.0290365000000747,0.13223590000052354,None,1,0,1,0,,,,,2,0,2,0,,,,,51,0,51,0,3301.7572761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,3.0127,3301.7421073999994,3301.7426897999994,3301.7427922999996,3301.7572761,3304.7737176,3304.7580207,3304.7629976999997,3304.7737176,3304.7737176,3304.7737176,3304.7737176,3306.7736593,3306.7736593,3306.7736593,3306.7736593,3306.7581162999995,2,1.0290365000000747,0.13223590000052354,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
52,0,52,,,,,,space,6.794242099999792,None,None,2,1.0507058000002871,0.06397689999994327,None,1,0,1,0,,,,,2,0,2,0,,,,,52,0,52,0,3306.7736593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesicht,2.5519,3306.7586235,3306.7591381,3306.7592456,3306.7736593,3309.3398657999996,3309.3246405,3309.3289472999995,3309.3398657999996,3309.3398657999996,3309.3398657999996,3309.3398657999996,3311.340002,3311.340002,3311.340002,3311.340002,3311.3244112,2,1.0507058000002871,0.06397689999994327,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
53,0,53,,,,,,space,6.794242099999792,None,None,3,1.3748536000002787,0.2802418999999645,None,1,0,1,0,,,,,2,0,2,0,,,,,53,0,53,0,3311.340002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erde,2.9645,3311.324923,3311.3254393999996,3311.3255457999994,3311.340002,3314.3063719,3314.2904316999993,3314.293388,3314.3063719,3314.3063719,3314.3063719,3314.3063719,3316.3062247999997,3316.3062247999997,3316.3062247999997,3316.3062247999997,3316.2908473999996,3,1.3748536000002787,0.2802418999999645,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
54,0,54,,,,,,space,6.794242099999792,None,None,3,0.882131100001061,0.19854669999949692,None,1,0,1,0,,,,,2,0,2,0,,,,,54,0,54,0,3316.3062247999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saft,3.189,3316.2913557,3316.2920079999994,3316.2921128999997,3316.3062247999997,3319.505938199999,3319.490477799999,3319.4934989999992,3319.505938199999,3319.505938199999,3319.505938199999,3319.505938199999,3321.5059078999993,3321.5059078999993,3321.5059078999993,3321.5059078999993,3321.4905002000005,3,0.882131100001061,0.19854669999949692,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
55,0,55,,,,,,space,6.794242099999792,None,None,2,1.4050760999998602,0.17851429999973334,None,1,0,1,0,,,,,2,0,2,0,,,,,55,0,55,0,3321.5059078999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liebe,2.9832,3321.4910066,3321.4915238000003,3321.4916318999994,3321.5059078999993,3324.489103499999,3324.4739046999994,3324.4779197,3324.489103499999,3324.489103499999,3324.489103499999,3324.489103499999,3326.4893600999994,3326.4893600999994,3326.4893600999994,3326.4893600999994,3326.4737787000004,2,1.4050760999998602,0.17851429999973334,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
56,0,56,,,,,,space,6.794242099999792,None,None,3,1.1192919000004622,0.2581222999997408,None,1,0,1,0,,,,,2,0,2,0,,,,,56,0,56,0,3326.4893600999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,2.3229,3326.474287099999,3326.4748013,3326.4749045,3326.4893600999994,3328.8224182000004,3328.8065593,3328.8101933999997,3328.8224182000004,3328.8224182000004,3328.8224182000004,3328.8224182000004,3330.822137599999,3330.822137599999,3330.822137599999,3330.822137599999,3330.8070075000005,3,1.1192919000004622,0.2581222999997408,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
57,0,57,,,,,,space,6.794242099999792,None,None,3,1.2205848000012338,0.21046559999922465,None,1,0,1,0,,,,,2,0,2,0,,,,,57,0,57,0,3330.822137599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glück,2.1961,3330.8075175000004,3330.8080285000005,3330.8081364,3330.822137599999,3333.0220612000003,3333.0065666,3333.010458599999,3333.0220612000003,3333.0220612000003,3333.0220612000003,3333.0220612000003,3335.0220794000006,3335.0220794000006,3335.0220794000006,3335.0220794000006,3335.0064914999994,3,1.2205848000012338,0.21046559999922465,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
58,0,58,,,,,,space,6.794242099999792,None,None,3,0.8599056000002747,0.22848679999879096,None,1,0,1,0,,,,,2,0,2,0,,,,,58,0,58,0,3335.0220794000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,4.3756,3335.0070277000004,3335.0075396,3335.0076447,3335.0220794000006,3339.404893,3339.3892785,3339.3942904000005,3339.404893,3339.404893,3339.404893,3339.404893,3341.4049196999995,3341.4049196999995,3341.4049196999995,3341.4049196999995,3341.3894396999995,3,0.8599056000002747,0.22848679999879096,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
59,0,59,,,,,,space,6.794242099999792,None,None,3,1.0637676999995165,0.21741450000081386,None,1,0,1,0,,,,,2,0,2,0,,,,,59,0,59,0,3341.4049196999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm,2.1743,3341.3899556000006,3341.390477,3341.390580299999,3341.4049196999995,3343.5878927000003,3343.572328899999,3343.5754296999994,3343.5878927000003,3343.5878927000003,3343.5878927000003,3343.5878927000003,3345.588091999999,3345.588091999999,3345.588091999999,3345.588091999999,3345.5725912999997,3,1.0637676999995165,0.21741450000081386,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
60,0,60,,,,,,space,6.794242099999792,None,None,3,0.6768009999996139,0.19654570000056992,None,1,0,1,0,,,,,2,0,2,0,,,,,60,0,60,0,3345.588091999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecke,4.0852,3345.5730906,3345.573738,3345.5738422000004,3345.588091999999,3349.6878547999995,3349.672374499999,3349.6759145999995,3349.6878547999995,3349.6878547999995,3349.6878547999995,3349.6878547999995,3351.687757999999,3351.687757999999,3351.687757999999,3351.687757999999,3351.6722686000003,3,0.6768009999996139,0.19654570000056992,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
61,0,61,,,,,,space,6.794242099999792,None,None,3,0.7676219000004494,0.22718340000028547,None,1,0,1,0,,,,,2,0,2,0,,,,,61,0,61,0,3351.687757999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.7584,3351.672770099999,3351.6732846999994,3351.6733885999993,3351.687757999999,3354.4540797,3354.4384595,3354.442490299999,3354.4540797,3354.4540797,3354.4540797,3354.4540797,3356.4541775999996,3356.4541775999996,3356.4541775999996,3356.4541775999996,3356.438414899999,3,0.7676219000004494,0.22718340000028547,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
62,0,62,,,,,,space,6.794242099999792,None,None,3,0.7346827000001213,0.18748070000037842,None,1,0,1,0,,,,,2,0,2,0,,,,,62,0,62,0,3356.4541775999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,2.3006,3356.438916799999,3356.4394325000003,3356.4395352,3356.4541775999996,3358.7539012000007,3358.7381324999997,3358.7418835,3358.7539012000007,3358.7539012000007,3358.7539012000007,3358.7539012000007,3360.7539045999993,3360.7539045999993,3360.7539045999993,3360.7539045999993,3360.7383851999994,3,0.7346827000001213,0.18748070000037842,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
63,0,63,,,,,,space,6.794242099999792,None,None,3,1.0549034000014217,0.39092669999990903,None,1,0,1,0,,,,,2,0,2,0,,,,,63,0,63,0,3360.7539045999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.0934,3360.738881799999,3360.7394732000002,3360.739577899999,3360.7539045999993,3362.8536562,3362.838057,3362.8418594000004,3362.8536562,3362.8536562,3362.8536562,3362.8536562,3364.8537496,3364.8537496,3364.8537496,3364.8537496,3364.8379866000005,3,1.0549034000014217,0.39092669999990903,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
64,0,64,,,,,,space,6.794242099999792,None,None,3,0.9606046000008064,0.16953149999972084,None,1,0,1,0,,,,,2,0,2,0,,,,,64,0,64,0,3364.8537496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platz,5.3463,3364.8384904000004,3364.8390723,3364.8391819,3364.8537496,3370.2031345000005,3370.1875174000006,3370.1918534999995,3370.2031345000005,3370.2031345000005,3370.2031345000005,3370.2031345000005,3372.2031448999996,3372.2031448999996,3372.2031448999996,3372.2031448999996,3372.1876516,3,0.9606046000008064,0.16953149999972084,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
65,0,65,,,,,,space,6.794242099999792,None,None,2,1.419414300000426,0.21837549999872863,None,1,0,1,0,,,,,2,0,2,0,,,,,65,0,65,0,3372.2031448999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blut,2.4916,3372.1881573,3372.1886573,3372.1887607,3372.2031448999996,3374.7030167000003,3374.687394899999,3374.6914843999994,3374.7030167000003,3374.7030167000003,3374.7030167000003,3374.7030167000003,3376.7029797999994,3376.7029797999994,3376.7029797999994,3376.7029797999994,3376.6873590999994,2,1.419414300000426,0.21837549999872863,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
66,0,66,,,,,,space,6.794242099999792,None,None,2,1.2254794000000402,0.18642329999966023,None,1,0,1,0,,,,,2,0,2,0,,,,,66,0,66,0,3376.7029797999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,2.8863,3376.6878578999995,3376.6885002999998,3376.6886031000004,3376.7029797999994,3379.603022299999,3379.587238699999,3379.5914397000006,3379.603022299999,3379.603022299999,3379.603022299999,3379.603022299999,3381.6026613999993,3381.6026613999993,3381.6026613999993,3381.6026613999993,3381.5871111000006,2,1.2254794000000402,0.18642329999966023,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
67,0,67,,,,,,space,6.794242099999792,None,None,3,0.8504078999994817,0.252174000001105,None,1,0,1,0,,,,,2,0,2,0,,,,,67,0,67,0,3381.6026613999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,2.4167,3381.587606599999,3381.5882606000005,3381.5883650999995,3381.6026613999993,3384.0189435,3384.0039472,3384.0077886999998,3384.0189435,3384.0189435,3384.0189435,3384.0189435,3386.0190945000004,3386.0190945000004,3386.0190945000004,3386.0190945000004,3386.004226099999,3,0.8504078999994817,0.252174000001105,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
68,0,68,,,,,,space,6.794242099999792,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,68,0,68,0,3386.0190945000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eule,2.3362,3386.0047379,3386.0052542999993,3386.0053586999993,3386.0190945000004,3388.3689664999993,3388.353033299999,3388.356161999999,3388.3689664999993,3388.3689664999993,3388.3689664999993,3388.3689664999993,3390.3688599999996,3390.3688599999996,3390.3688599999996,3390.3688599999996,3390.3533727999993,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
69,0,69,,,,,,space,6.794242099999792,None,None,3,0.707359500000166,0.20029579999936686,None,1,0,1,0,,,,,2,0,2,0,,,,,69,0,69,0,3390.3688599999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,2.7992,3390.3538376000006,3390.3544730000003,3390.354581499999,3390.3688599999996,3393.1684053,3393.1528334000004,3393.156469999999,3393.1684053,3393.1684053,3393.1684053,3393.1684053,3395.168493099999,3395.168493099999,3395.168493099999,3395.168493099999,3395.1532266999993,3,0.707359500000166,0.20029579999936686,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
70,0,70,,,,,,space,6.794242099999792,None,None,3,0.9097833999985596,0.19945540000117035,None,1,0,1,0,,,,,2,0,2,0,,,,,70,0,70,0,3395.168493099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,2.0946,3395.1537328999993,3395.1542476000004,3395.154351,3395.168493099999,3397.2686561,3397.2528252,3397.2572551999992,3397.2686561,3397.2686561,3397.2686561,3397.2686561,3399.268605099999,3399.268605099999,3399.268605099999,3399.268605099999,3399.2527464999994,3,0.9097833999985596,0.19945540000117035,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
71,0,71,,,,,,space,6.794242099999792,None,None,3,0.6091030999996292,0.19054030000006605,None,1,0,1,0,,,,,2,0,2,0,,,,,71,0,71,0,3399.268605099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sicherheit,5.3655,3399.253254799999,3399.253905999999,3399.2540079,3399.268605099999,3404.634619899999,3404.6193689,3404.6245425000006,3404.634619899999,3404.634619899999,3404.634619899999,3404.634619899999,3406.6346652,3406.6346652,3406.6346652,3406.6346652,3406.6194210999993,3,0.6091030999996292,0.19054030000006605,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
72,0,72,,,,,,space,6.794242099999792,None,None,3,0.7061618999996426,0.20648670000082348,None,1,0,1,0,,,,,2,0,2,0,,,,,72,0,72,0,3406.6346652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,2.0052,3406.6199263999997,3406.6205698000003,3406.6206730000004,3406.6346652,3408.6511526999993,3408.6355615,3408.6396522999994,3408.6511526999993,3408.6511526999993,3408.6511526999993,3408.6511526999993,3410.6510221,3410.6510221,3410.6510221,3410.6510221,3410.6354435999992,3,0.7061618999996426,0.20648670000082348,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
73,0,73,,,,,,space,6.794242099999792,None,None,3,0.6404041000005236,0.23237820000031206,None,1,0,1,0,,,,,2,0,2,0,,,,,73,0,73,0,3410.6510221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,2.1831,3410.6359454999993,3410.6366282999998,3410.6367308,3410.6510221,3412.8341976,3412.818583199999,3412.8225797000005,3412.8341976,3412.8341976,3412.8341976,3412.8341976,3414.8343464,3414.8343464,3414.8343464,3414.8343464,3414.8184243999995,3,0.6404041000005236,0.23237820000031206,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
74,0,74,,,,,,space,6.794242099999792,None,None,3,0.9316526000002341,0.8612307000003057,None,1,0,1,0,,,,,2,0,2,0,,,,,74,0,74,0,3414.8343464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,3.6005,3414.8189352,3414.8195246999994,3414.8196350999997,3414.8343464,3418.4339823,3418.4184947999993,3418.4219289000002,3418.4339823,3418.4339823,3418.4339823,3418.4339823,3420.4343696999995,3420.4343696999995,3420.4343696999995,3420.4343696999995,3420.4185131999993,3,0.9316526000002341,0.8612307000003057,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
75,0,75,,,,,,space,6.794242099999792,None,None,3,1.0147684999992634,0.24312900000040827,None,1,0,1,0,,,,,2,0,2,0,,,,,75,0,75,0,3420.4343696999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hammer,2.83,3420.4190224000004,3420.4195370999996,3420.4196452000006,3420.4343696999995,3423.2675592000005,3423.2518026999996,3423.2559721999996,3423.2675592000005,3423.2675592000005,3423.2675592000005,3423.2675592000005,3425.2671113000006,3425.2671113000006,3425.2671113000006,3425.2671113000006,3425.251463899999,3,1.0147684999992634,0.24312900000040827,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
76,0,76,,,,,,space,6.794242099999792,None,None,3,0.8770565999984683,0.17218000000139,None,1,0,1,0,,,,,2,0,2,0,,,,,76,0,76,0,3425.2671113000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,2.5982,3425.2519638000003,3425.2524783,3425.2525827,3425.2671113000006,3427.8666086000003,3427.8511633999997,3427.8545829000004,3427.8666086000003,3427.8666086000003,3427.8666086000003,3427.8666086000003,3429.866762299999,3429.866762299999,3429.866762299999,3429.866762299999,3429.850988699999,3,0.8770565999984683,0.17218000000139,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
77,0,77,,,,,,space,6.794242099999792,None,None,2,1.650617900000725,0.1795591999998578,None,1,0,1,0,,,,,2,0,2,0,,,,,77,0,77,0,3429.866762299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.3419,3429.8514924,3429.8521302,3429.8522330000005,3429.866762299999,3432.2163931999994,3432.201219899999,3432.2062221000006,3432.2163931999994,3432.2163931999994,3432.2163931999994,3432.2163931999994,3434.2162779,3434.2162779,3434.2162779,3434.2162779,3434.2008741,2,1.650617900000725,0.1795591999998578,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
78,0,78,,,,,,space,6.794242099999792,None,None,3,0.6630548000011913,0.21090779999940423,None,1,0,1,0,,,,,2,0,2,0,,,,,78,0,78,0,3434.2162779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,2.3599,3434.201319499999,3434.201936299999,3434.202026599999,3434.2162779,3436.5828281000004,3436.5672955,3436.5713783,3436.5828281000004,3436.5828281000004,3436.5828281000004,3436.5828281000004,3438.583072999999,3438.583072999999,3438.583072999999,3438.583072999999,3438.5674403000003,3,0.6630548000011913,0.21090779999940423,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
