thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
52,0,52,,,,,,space,1.5839949999990495,None,None,3,0.6354775999989215,0.34094550000008894,None,1,0,1,0,,,,,2,0,2,0,,,,,52,0,52,0,3702.1650633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuchen ,2.91,3702.1496065,3702.1501223000005,3702.1502236999995,3702.1650633,3705.0811721,3705.0655570999998,3705.0695754,3705.0811721,3705.0811721,3705.0811721,3705.0811721,3707.081070699999,3707.081070699999,3707.081070699999,3707.081070699999,3707.0653281999994,3,0.6354775999989215,0.34094550000008894,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
53,0,53,,,,,,space,1.5839949999990495,None,None,3,0.7292314000005717,0.2922259999995731,None,1,0,1,0,,,,,2,0,2,0,,,,,53,0,53,0,3707.081070699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,2.2884,3707.0658436999993,3707.0663842999993,3707.0664898999994,3707.081070699999,3709.3811252999994,3709.365179199999,3709.3688885,3709.3811252999994,3709.3811252999994,3709.3811252999994,3709.3811252999994,3711.380825699999,3711.380825699999,3711.380825699999,3711.380825699999,3711.3652742000004,3,0.7292314000005717,0.2922259999995731,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
54,0,54,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,54,0,54,0,3711.380825699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,4.8596,3711.3657728999997,3711.3663609000005,3711.366463199999,3711.380825699999,3716.2469874000008,3716.2311688,3716.2343864999993,3716.2469874000008,3716.2469874000008,3716.2469874000008,3716.2469874000008,3718.2471412000004,3718.2471412000004,3718.2471412000004,3718.2471412000004,3718.231854999999,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
55,0,55,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,55,0,55,0,3718.2471412000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwung,2.7028,3718.2323303999992,3718.2329777999994,3718.2330816999993,3718.2471412000004,3720.9632303000008,3720.9479163999995,3720.9522917000004,3720.9632303000008,3720.9632303000008,3720.9632303000008,3720.9632303000008,3722.9635210000006,3722.9635210000006,3722.9635210000006,3722.9635210000006,3722.9477325,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
56,0,56,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,56,0,56,0,3722.9635210000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,3.9726,3722.9482043,3722.9487108999992,3722.948817899999,3722.9635210000006,3726.9463571999995,3726.9310766999997,3726.9346679,3726.9463571999995,3726.9463571999995,3726.9463571999995,3726.9463571999995,3728.9464620999997,3728.9464620999997,3728.9464620999997,3728.9464620999997,3728.9308408000006,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
57,0,57,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,57,0,57,0,3728.9464620999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,2.5717,3728.9313192,3728.9318309,3728.9319339999993,3728.9464620999997,3731.5293303999997,3731.5141288000004,3731.5174512999993,3731.5293303999997,3731.5293303999997,3731.5293303999997,3731.5293303999997,3733.5294812,3733.5294812,3733.5294812,3733.5294812,3733.5142243,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
58,0,58,,,,,,space,1.5839949999990495,None,None,3,0.515046299999085,0.3251202999999805,None,1,0,1,0,,,,,2,0,2,0,,,,,58,0,58,0,3733.5294812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,2.9563,3733.5146976000005,3733.5152749,3733.5153796999994,3733.5294812,3736.4960127000004,3736.480259499999,3736.4834968000005,3736.4960127000004,3736.4960127000004,3736.4960127000004,3736.4960127000004,3738.4963978999995,3738.4963978999995,3738.4963978999995,3738.4963978999995,3738.4804479000004,3,0.515046299999085,0.3251202999999805,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
59,0,59,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,59,0,59,0,3738.4963978999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,2.07,3738.4809775000003,3738.4814969999998,3738.4816020000007,3738.4963978999995,3740.5791301,3740.5634818999997,3740.567381,3740.5791301,3740.5791301,3740.5791301,3740.5791301,3742.5789995000005,3742.5789995000005,3742.5789995000005,3742.5789995000005,3742.5633989999997,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
60,0,60,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,60,0,60,0,3742.5789995000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeigen,3.1437,3742.5638735,3742.5644003000007,3742.564505199999,3742.5789995000005,3745.7289544999994,3745.7133088,3745.7174286,3745.7289544999994,3745.7289544999994,3745.7289544999994,3745.7289544999994,3747.7291132,3747.7291132,3747.7291132,3747.7291132,3747.7130788999993,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
61,0,61,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,61,0,61,0,3747.7291132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brief,3.8219,3747.713555199999,3747.7140601,3747.7141698999994,3747.7291132,3751.5617644000004,3751.5461599,3751.549421499999,3751.5617644000004,3751.5617644000004,3751.5617644000004,3751.5617644000004,3753.5621244999993,3753.5621244999993,3753.5621244999993,3753.5621244999993,3753.5462853,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
62,0,62,,,,,,space,1.5839949999990495,None,None,3,1.658098500000051,0.18511880000005476,None,1,0,1,0,,,,,2,0,2,0,,,,,62,0,62,0,3753.5621244999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.4918,3753.5467529999996,3753.547386699999,3753.5474913999997,3753.5621244999993,3756.0614252999994,3756.0458773,3756.0505456,3756.0614252999994,3756.0614252999994,3756.0614252999994,3756.0614252999994,3758.0615539,3758.0615539,3758.0615539,3758.0615539,3758.0459877999992,3,1.658098500000051,0.18511880000005476,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
63,0,63,,,,,,space,1.5839949999990495,None,None,3,0.5649427999996988,0.31332339999971737,None,1,0,1,0,,,,,2,0,2,0,,,,,63,0,63,0,3758.0615539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kälte,2.3346,3758.0465022,3758.0470830999993,3758.0471872000007,3758.0615539,3760.4115021000007,3760.395671699999,3760.399495299999,3760.4115021000007,3760.4115021000007,3760.4115021000007,3760.4115021000007,3762.4111741000006,3762.4111741000006,3762.4111741000006,3762.4111741000006,3762.3958212000007,3,0.5649427999996988,0.31332339999971737,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
64,0,64,,,,,,space,1.5839949999990495,None,None,2,0.7662758000005851,0.2083714999989752,None,1,0,1,0,,,,,2,0,2,0,,,,,64,0,64,0,3762.4111741000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,3.0483,3762.3963276000004,3762.396827399999,3762.3969365000003,3762.4111741000006,3765.4610079000004,3765.4451163000003,3765.4487935000006,3765.4610079000004,3765.4610079000004,3765.4610079000004,3765.4610079000004,3767.4607841999996,3767.4607841999996,3767.4607841999996,3767.4607841999996,3767.445347,2,0.7662758000005851,0.2083714999989752,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
65,0,65,,,,,,space,1.5839949999990495,None,None,3,0.9967289000014716,0.1806412999994791,None,1,0,1,0,,,,,2,0,2,0,,,,,65,0,65,0,3767.4607841999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team,3.2175,3767.4458538999997,3767.4464438000005,3767.4465482000005,3767.4607841999996,3770.6939849,3770.6783274,3770.6812605999994,3770.6939849,3770.6939849,3770.6939849,3770.6939849,3772.69402,3772.69402,3772.69402,3772.69402,3772.6784302000005,3,0.9967289000014716,0.1806412999994791,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
66,0,66,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,66,0,66,0,3772.69402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apfel,5.5956,3772.6789321000006,3772.6795692999995,3772.6796709,3772.69402,3778.2935740000003,3778.2779230999995,3778.2814621000007,3778.2935740000003,3778.2935740000003,3778.2935740000003,3778.2935740000003,3780.2935031000006,3780.2935031000006,3780.2935031000006,3780.2935031000006,3780.277997,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
67,0,67,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,67,0,67,0,3780.2935031000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Käse,2.7056,3780.2784748999993,3780.278973899999,3780.279078299999,3780.2935031000006,3783.0101535999993,3782.9943350999993,3782.9976187,3783.0101535999993,3783.0101535999993,3783.0101535999993,3783.0101535999993,3785.010142599999,3785.010142599999,3785.010142599999,3785.010142599999,3784.9944244999997,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
68,0,68,,,,,,space,1.5839949999990495,None,None,3,0.8414997999989282,0.195488800000021,None,1,0,1,0,,,,,2,0,2,0,,,,,68,0,68,0,3785.010142599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeichnung,3.1572,3784.994899799999,3784.9954076000004,3784.9955108000004,3785.010142599999,3788.176888499999,3788.1610493,3788.1654195,3788.176888499999,3788.176888499999,3788.176888499999,3788.176888499999,3790.1763065000005,3790.1763065000005,3790.1763065000005,3790.1763065000005,3790.1606120999995,3,0.8414997999989282,0.195488800000021,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
69,0,69,,,,,,space,1.5839949999990495,None,None,3,0.8828367000005528,0.19840359999943757,None,1,0,1,0,,,,,2,0,2,0,,,,,69,0,69,0,3790.1763065000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sack,2.6737,3790.1611184000003,3790.161626099999,3790.1617307000006,3790.1763065000005,3792.860003999999,3792.8440863999995,3792.847935999999,3792.860003999999,3792.860003999999,3792.860003999999,3792.860003999999,3794.859620799999,3794.859620799999,3794.859620799999,3794.859620799999,3794.843971199999,3,0.8828367000005528,0.19840359999943757,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
70,0,70,,,,,,space,1.5839949999990495,None,None,3,0.6548330999994505,0.21440810000058264,None,1,0,1,0,,,,,2,0,2,0,,,,,70,0,70,0,3794.859620799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,3.0483,3794.8444769999996,3794.8449740999995,3794.8450784000006,3794.859620799999,3797.909049499999,3797.893740999999,3797.8972191000003,3797.909049499999,3797.909049499999,3797.909049499999,3797.909049499999,3799.9093432,3799.9093432,3799.9093432,3799.9093432,3799.8935692000005,3,0.6548330999994505,0.21440810000058264,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
71,0,71,,,,,,space,1.5839949999990495,None,None,3,0.6359391999994841,0.21350420000089798,None,1,0,1,0,,,,,2,0,2,0,,,,,71,0,71,0,3799.9093432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,4.4157,3799.894083,3799.8945892,3799.8946939999996,3799.9093432,3804.3256095999996,3804.3099821000005,3804.3139524999997,3804.3256095999996,3804.3256095999996,3804.3256095999996,3804.3256095999996,3806.3258665999992,3806.3258665999992,3806.3258665999992,3806.3258665999992,3806.3102838000004,3,0.6359391999994841,0.21350420000089798,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
72,0,72,,,,,,space,1.5839949999990495,None,None,2,0.6957012000002578,0.16555940000034752,None,1,0,1,0,,,,,2,0,2,0,,,,,72,0,72,0,3806.3258665999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,3.126,3806.310798199999,3806.3113236,3806.3114316,3806.3258665999992,3809.4583030999993,3809.4427716,3809.4459536999993,3809.4583030999993,3809.4583030999993,3809.4583030999993,3809.4583030999993,3811.458448799999,3811.458448799999,3811.458448799999,3811.458448799999,3811.4428939,2,0.6957012000002578,0.16555940000034752,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
73,0,73,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,73,0,73,0,3811.458448799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferien,2.1064,3811.4434157000005,3811.444010799999,3811.4441116999997,3811.458448799999,3813.5748962999996,3813.5592578999995,3813.5627845999998,3813.5748962999996,3813.5748962999996,3813.5748962999996,3813.5748962999996,3815.5749382000004,3815.5749382000004,3815.5749382000004,3815.5749382000004,3815.5592546,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
74,0,74,,,,,,space,1.5839949999990495,None,None,2,0.7735171000003902,0.17802990000018326,None,1,0,1,0,,,,,2,0,2,0,,,,,74,0,74,0,3815.5749382000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.4615,3815.5597336,3815.5602253999996,3815.560328299999,3815.5749382000004,3818.0414272000007,3818.0256875999994,3818.02927,3818.0414272000007,3818.0414272000007,3818.0414272000007,3818.0414272000007,3820.0416085000006,3820.0416085000006,3820.0416085000006,3820.0416085000006,3820.025662699999,2,0.7735171000003902,0.17802990000018326,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
75,0,75,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,75,0,75,0,3820.0416085000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,3.7866,3820.0261139000004,3820.0265941000007,3820.0266889999994,3820.0416085000006,3823.841154999999,3823.8254578000005,3823.8295797,3823.841154999999,3823.841154999999,3823.841154999999,3823.841154999999,3825.841052999999,3825.841052999999,3825.841052999999,3825.841052999999,3825.825363499999,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
76,0,76,,,,,,space,1.5839949999990495,None,None,3,0.6138253999997687,0.34905780000008235,None,1,0,1,0,,,,,2,0,2,0,,,,,76,0,76,0,3825.841052999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.5836,3825.8258407999992,3825.8264831000006,3825.8265889000004,3825.841052999999,3828.424165899999,3828.4084892,3828.4125641,3828.424165899999,3828.424165899999,3828.424165899999,3828.424165899999,3830.424108099999,3830.424108099999,3830.424108099999,3830.424108099999,3830.4085091000006,3,0.6138253999997687,0.34905780000008235,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
77,0,77,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,77,0,77,0,3830.424108099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,4.0515,3830.409020599999,3830.409523699999,3830.4096280000003,3830.424108099999,3834.4903163999998,3834.4750087,3834.478729899999,3834.4903163999998,3834.4903163999998,3834.4903163999998,3834.4903163999998,3836.4904433,3836.4904433,3836.4904433,3836.4904433,3836.4749246,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
78,0,78,,,,,,space,1.5839949999990495,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,78,0,78,0,3836.4904433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.3109,3836.4754052,3836.475916299999,3836.4760197999994,3836.4904433,3838.8067757,3838.7912783,3838.7946739999998,3838.8067757,3838.8067757,3838.8067757,3838.8067757,3840.8071135,3840.8071135,3840.8071135,3840.8071135,3840.7912805999995,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
79,0,79,,,,,,space,1.5839949999990495,None,None,3,0.7398741000015434,0.34906779999982973,None,1,0,1,0,,,,,2,0,2,0,,,,,79,0,79,0,3840.8071135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berg,2.7199,3840.7917601,3840.7922676999997,3840.7923734999995,3840.8071135,3843.5398804000006,3843.5248256999994,3843.5283530999995,3843.5398804000006,3843.5398804000006,3843.5398804000006,3843.5398804000006,3845.5509317999995,3845.5509317999995,3845.5509317999995,3845.5509317999995,3845.5241823999995,3,0.7398741000015434,0.34906779999982973,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
0,0,0,,,,,5.5956,space,4.459145599999829,None,None,2,0.9552000999992742,0.32807970000067144,None,1,0,1,0,,,,,3,0,3,0,0,79,79,48,0,0,0,0,3895.6705040000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3865.5060884000004,3865.5063560999997,3865.5127218999996,3865.517336,3865.517336,3869.9904158,space,4.459145599999829,None,3869.9905688999997,3870.0052540000006,3870.0052540000006,3883.6389625,None,3883.6470892999996,3883.6559504999996,3883.654445366666,3884.8649813,3893.654123466667,3894.654126799999,3895.6540211,Wein,5.5956,3895.6555048,3895.6561993000005,3895.656315699999,3895.6705040000006,3901.2698341000005,3901.254159699999,3901.2571359999993,3901.2698341000005,3901.2698341000005,3901.2698341000005,3901.2698341000005,3903.270259,3903.270259,3903.270259,3903.270259,3903.2547325000005,2,0.9552000999992742,0.32807970000067144,None,3857.5394891000005,3857.5395567999994,None,3857.5529354,3857.5592568,3861.5556177999997,3861.5556177999997,3861.5728253999996,3865.4573408999995,2,3.8919237999998586,None,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
1,0,1,,,,,,space,4.459145599999829,None,None,3,1.3108277000010276,0.2996325000003708,None,1,0,1,0,,,,,3,0,3,0,,,,,1,0,1,0,3903.270259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geburtstag,3.0483,3903.2552490000007,3903.2557664000005,3903.2558727999995,3903.270259,3906.3201720000006,3906.3041158000005,3906.3084630999992,3906.3201720000006,3906.3201720000006,3906.3201720000006,3906.3201720000006,3908.3197164000003,3908.3197164000003,3908.3197164000003,3908.3197164000003,3908.3042644999996,3,1.3108277000010276,0.2996325000003708,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
2,0,2,,,,,,space,4.459145599999829,None,None,2,0.7276005000003352,0.17852179999863438,None,1,0,1,0,,,,,3,0,3,0,,,,,2,0,2,0,3908.3197164000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,2.7199,3908.3047663999996,3908.3054067000003,3908.3055104000005,3908.3197164000003,3911.0525045999993,3911.0370359,3911.0404828,3911.0525045999993,3911.0525045999993,3911.0525045999993,3911.0525045999993,3913.0527673000006,3913.0527673000006,3913.0527673000006,3913.0527673000006,3913.0373702000006,2,0.7276005000003352,0.17852179999863438,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
3,0,3,,,,,,space,4.459145599999829,None,None,3,0.5698031000010815,0.24021739999989222,None,1,0,1,0,,,,,3,0,3,0,,,,,3,0,3,0,3913.0527673000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernseher,2.7056,3913.037884799999,3913.038397699999,3913.038502299999,3913.0527673000006,3915.7691010999997,3915.7533243000007,3915.756536,3915.7691010999997,3915.7691010999997,3915.7691010999997,3915.7691010999997,3917.7693498,3917.7693498,3917.7693498,3917.7693498,3917.7536009999994,3,0.5698031000010815,0.24021739999989222,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
