thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
18,0,18,,,,,,space,10.401843800000279,None,None,2,0.6790197999998782,0.23940800000036688,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,134.25096810000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,3.6615,134.2353618999996,134.23603120000007,134.2361394999998,134.25096810000014,137.91654239999934,137.90102799999931,137.90492149999955,137.91654239999934,137.91654239999934,137.91654239999934,137.91654239999934,139.91688629999953,139.91688629999953,139.91688629999953,139.91688629999953,139.90115100000003,2,0.6790197999998782,0.23940800000036688,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
19,0,19,,,,,,space,10.401843800000279,None,None,3,1.1199398999997356,0.26877630000035424,None,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,139.91688629999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scheidung,2.9645,139.90162429999964,139.9022944999997,139.90244449999955,139.91688629999953,142.8828864999996,142.86734269999943,142.87108970000008,142.8828864999996,142.8828864999996,142.8828864999996,142.8828864999996,144.88316189999932,144.88316189999932,144.88316189999932,144.88316189999932,144.86781569999948,3,1.1199398999997356,0.26877630000035424,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
20,0,20,,,,,,space,10.401843800000279,None,None,3,0.9177545000002283,0.23935919999985344,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,144.88316189999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,3.2059,144.86831249999977,144.86883129999933,144.86893819999932,144.88316189999932,148.09965219999958,148.08383349999986,148.08772489999956,148.09965219999958,148.09965219999958,148.09965219999958,148.09965219999958,150.09958499999993,150.09958499999993,150.09958499999993,150.09958499999993,150.08391560000018,3,0.9177545000002283,0.23935919999985344,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
21,0,21,,,,,,space,10.401843800000279,None,None,2,0.8242534000000887,0.2503286000001026,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,150.09958499999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,3.0547,150.08441069999935,150.08492569999999,150.08503269999983,150.09958499999993,153.1660996999999,153.15074319999985,153.15443069999947,153.1660996999999,153.1660996999999,153.1660996999999,153.1660996999999,155.16596539999955,155.16596539999955,155.16596539999955,155.16596539999955,155.15028749999965,2,0.8242534000000887,0.2503286000001026,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
22,0,22,,,,,,space,10.401843800000279,None,None,3,0.8474504999994679,0.24870319999990897,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,155.16596539999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,2.7378,155.15078749999975,155.1512985999998,155.1514084999999,155.16596539999955,157.91553999999996,157.8999721,157.9036527999997,157.91553999999996,157.91553999999996,157.91553999999996,157.91553999999996,159.91561009999987,159.91561009999987,159.91561009999987,159.91561009999987,159.90017099999932,3,0.8474504999994679,0.24870319999990897,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
23,0,23,,,,,,space,10.401843800000279,None,None,2,0.7386954000003243,0.22909770000023855,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,159.91561009999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,2.0031,159.90066939999997,159.90119099999993,159.9012944999995,159.91561009999987,161.93204890000015,161.91686440000012,161.9210508999995,161.93204890000015,161.93204890000015,161.93204890000015,161.93204890000015,163.9320487999994,163.9320487999994,163.9320487999994,163.9320487999994,163.9164942999996,2,0.7386954000003243,0.22909770000023855,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
24,0,24,,,,,,space,10.401843800000279,None,None,3,0.7689046999994389,0.226385100000698,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,163.9320487999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,3.1264,163.91699289999997,163.9175207999997,163.91762719999952,163.9320487999994,167.0653616999998,167.0495360999994,167.05372199999965,167.0653616999998,167.0653616999998,167.0653616999998,167.0653616999998,169.06522479999967,169.06522479999967,169.06522479999967,169.06522479999967,169.04948960000002,3,0.7689046999994389,0.226385100000698,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
25,0,25,,,,,,space,10.401843800000279,None,None,3,0.7599482999994507,0.2171502999999575,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,169.06522479999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,2.83,169.04997920000005,169.05062499999985,169.05073059999995,169.06522479999967,171.89828020000004,171.8830967999993,171.88682079999944,171.89828020000004,171.89828020000004,171.89828020000004,171.89828020000004,173.8982393999995,173.8982393999995,173.8982393999995,173.8982393999995,173.88284339999973,3,0.7599482999994507,0.2171502999999575,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
26,0,26,,,,,,space,10.401843800000279,None,None,3,0.6852843000006033,0.208785099999659,None,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,173.8982393999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,2.7992,173.8833356999994,173.88386919999994,173.88397449999957,173.8982393999995,176.69791729999997,176.68231120000019,176.68647799999962,176.69791729999997,176.69791729999997,176.69791729999997,176.69791729999997,178.6979868999997,178.6979868999997,178.6979868999997,178.6979868999997,178.68249819999983,3,0.6852843000006033,0.208785099999659,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
27,0,27,,,,,,space,10.401843800000279,None,None,3,0.8376975999999559,0.2853964999994787,None,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,178.6979868999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacht,2.3861,178.68299190000016,178.68352689999938,178.6836358999999,178.6979868999997,181.0976396999995,181.08191859999988,181.0853492999995,181.0976396999995,181.0976396999995,181.0976396999995,181.0976396999995,183.0975638,183.0975638,183.0975638,183.0975638,183.08202189999975,3,0.8376975999999559,0.2853964999994787,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
28,0,28,,,,,,space,10.401843800000279,None,None,2,1.2729417999998986,0.24897250000049098,None,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,183.0975638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,2.3916,183.0825132,183.0830245999996,183.08313069999986,183.0975638,185.49764549999963,185.4817923999999,185.48575029999938,185.49764549999963,185.49764549999963,185.49764549999963,185.49764549999963,187.49788199999966,187.49788199999966,187.49788199999966,187.49788199999966,187.48197679999976,2,1.2729417999998986,0.24897250000049098,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
29,0,29,,,,,,space,10.401843800000279,None,None,3,0.9452178999999887,0.23818149999988236,None,0,0,0,0,,,,,0,0,0,0,,,,,29,0,29,0,187.49788199999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,2.8901,187.4824652999996,187.48301179999999,187.4831220999995,187.49788199999966,190.3972647999999,190.38187359999938,190.38592919999974,190.3972647999999,190.3972647999999,190.3972647999999,190.3972647999999,192.39722829999937,192.39722829999937,192.39722829999937,192.39722829999937,192.38161989999935,3,0.9452178999999887,0.23818149999988236,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
30,0,30,,,,,,space,10.401843800000279,None,None,3,0.7075549999999566,0.26828829999976733,None,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,192.39722829999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blase,2.1743,192.38211950000004,192.38264329999947,192.38274999999976,192.39722829999937,194.57994529999996,194.5643612999993,194.5675453999993,194.57994529999996,194.57994529999996,194.57994529999996,194.57994529999996,196.58073839999997,196.58073839999997,196.58073839999997,196.58073839999997,196.56475859999955,3,0.7075549999999566,0.26828829999976733,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
31,0,31,,,,,,space,10.401843800000279,None,None,2,0.7590133000003334,0.27726629999961006,None,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,196.58073839999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leute,4.5524,196.5652489999993,196.56576929999937,196.5658741999996,196.58073839999997,201.1464204999993,201.1308027999994,201.1351827999997,201.1464204999993,201.1464204999993,201.1464204999993,201.1464204999993,203.1464935999993,203.1464935999993,203.1464935999993,203.1464935999993,203.1312573999994,2,0.7590133000003334,0.27726629999961006,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
32,0,32,,,,,,space,10.401843800000279,None,None,3,0.7005617999993774,0.25765730000057374,None,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,203.1464935999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,5.1698,203.1317470999993,203.1322865000002,203.13239149999936,203.1464935999993,208.3294446,208.31382549999944,208.31753320000007,208.3294446,208.3294446,208.3294446,208.3294446,210.32938529999956,210.32938529999956,210.32938529999956,210.32938529999956,210.31377919999977,3,0.7005617999993774,0.25765730000057374,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
33,0,33,,,,,,space,10.401843800000279,None,None,3,0.7989772999999332,0.27224500000011176,None,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,210.32938529999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterne,2.3006,210.31427669999994,210.3147884,210.31489539999984,210.32938529999956,212.62922769999932,212.6134394999999,212.61715749999985,212.62922769999932,212.62922769999932,212.62922769999932,212.62922769999932,214.62925670000004,214.62925670000004,214.62925670000004,214.62925670000004,214.6135420999999,3,0.7989772999999332,0.27224500000011176,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
34,0,34,,,,,,space,10.401843800000279,None,None,3,1.203839999999218,0.2310298000002149,None,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,214.62925670000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,2.1413,214.61410049999995,214.61475269999937,214.6148634000001,214.62925670000004,216.77955829999974,216.7631719000001,216.7669262999998,216.77955829999974,216.77955829999974,216.77955829999974,216.77955829999974,218.77900090000003,218.77900090000003,218.77900090000003,218.77900090000003,218.7632752999998,3,1.203839999999218,0.2310298000002149,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
35,0,35,,,,,,space,10.401843800000279,None,None,3,1.08384229999956,0.2652305999999953,None,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,218.77900090000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,2.1186,218.7637678000001,218.76429310000003,218.7644034999994,218.77900090000003,220.91186899999957,220.89671959999941,220.9005361999998,220.91186899999957,220.91186899999957,220.91186899999957,220.91186899999957,222.91189589999976,222.91189589999976,222.91189589999976,222.91189589999976,222.8968245999995,3,1.08384229999956,0.2652305999999953,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
36,0,36,,,,,,space,10.401843800000279,None,None,2,0.7087784000004831,0.28582139999980427,None,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,222.91189589999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koch,2.5377,222.89733609999985,222.8980762000001,222.8981899999999,222.91189589999976,225.4618399000001,225.44630629999938,225.44985839999936,225.4618399000001,225.4618399000001,225.4618399000001,225.4618399000001,227.46194709999963,227.46194709999963,227.46194709999963,227.46194709999963,227.4466896999993,2,0.7087784000004831,0.28582139999980427,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
37,0,37,,,,,,space,10.401843800000279,None,None,2,0.7467090999998618,0.2593395000003511,None,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,227.46194709999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesellschaft,2.3843,227.44719559999976,227.4477938,227.4479025999999,227.46194709999963,229.86134799999945,229.84587439999996,229.84993630000008,229.86134799999945,229.86134799999945,229.86134799999945,229.86134799999945,231.86158089999935,231.86158089999935,231.86158089999935,231.86158089999935,231.84588219999932,2,0.7467090999998618,0.2593395000003511,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
38,0,38,,,,,,space,10.401843800000279,None,None,2,0.6408377000007022,0.3006368999995175,None,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,231.86158089999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hase,2.8863,231.84637779999957,231.84689650000018,231.8470040000002,231.86158089999935,234.76112139999987,234.74600849999933,234.7496873,234.76112139999987,234.76112139999987,234.76112139999987,234.76112139999987,236.76099889999932,236.76099889999932,236.76099889999932,236.76099889999932,236.7458048999997,2,0.6408377000007022,0.3006368999995175,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
39,0,39,,,,,,space,10.401843800000279,None,None,3,1.3503414999995584,0.23741870000048948,None,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,236.76099889999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sprechen,2.0934,236.7462971999994,236.74680499999977,236.74690839999948,236.76099889999932,238.8609359000002,238.84545350000008,238.8498624999993,238.8609359000002,238.8609359000002,238.8609359000002,238.8609359000002,240.8610820999993,240.8610820999993,240.8610820999993,240.8610820999993,240.84538389999943,3,1.3503414999995584,0.23741870000048948,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
40,0,40,,,,,,space,10.401843800000279,None,None,2,0.7212704000003214,0.2509613000001991,None,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,240.8610820999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuh,3.4445,240.84587920000013,240.8464611999998,240.84656779999932,240.8610820999993,244.31135559999984,244.29504329999963,244.29857509999965,244.31135559999984,244.31135559999984,244.31135559999984,244.31135559999984,246.3108328999997,246.3108328999997,246.3108328999997,246.3108328999997,246.2950166999999,2,0.7212704000003214,0.2509613000001991,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
41,0,41,,,,,,space,10.401843800000279,None,None,3,0.7201548000002731,0.2477123999997275,None,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,246.3108328999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecke,2.5982,246.29551249999986,246.29602459999933,246.29613019999942,246.3108328999997,248.91070109999964,248.8950721000001,248.8988449999997,248.91070109999964,248.91070109999964,248.91070109999964,248.91070109999964,250.91033139999945,250.91033139999945,250.91033139999945,250.91033139999945,250.89477069999975,3,0.7201548000002731,0.2477123999997275,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
42,0,42,,,,,,space,10.401843800000279,None,None,3,0.984875799999827,0.22472969999944326,None,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,250.91033139999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.6312,250.8952693000001,250.89579129999947,250.89589689999957,250.91033139999945,253.5437369000001,253.5275584000001,253.53388649999943,253.5437369000001,253.5437369000001,253.5437369000001,253.5437369000001,255.54348440000012,255.54348440000012,255.54348440000012,255.54348440000012,255.52812240000003,3,0.984875799999827,0.22472969999944326,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
43,0,43,,,,,,space,10.401843800000279,None,None,3,0.8246944000002259,0.22999979999985953,None,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,255.54348440000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad,2.3419,255.52861479999956,255.52913549999994,255.5292429000001,255.54348440000012,257.8934357999997,257.87757109999984,257.8812285999993,257.8934357999997,257.8934357999997,257.8934357999997,257.8934357999997,259.8932735999997,259.8932735999997,259.8932735999997,259.8932735999997,259.87769299999945,3,0.8246944000002259,0.22999979999985953,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
44,0,44,,,,,,space,10.401843800000279,None,None,3,0.7895177000000331,0.23975629999949888,None,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,259.8932735999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,2.3599,259.8781890999999,259.87870329999987,259.8788068999993,259.8932735999997,262.25952489999963,262.24404309999954,262.24819859999934,262.25952489999963,262.25952489999963,262.25952489999963,262.25952489999963,264.2596287999995,264.2596287999995,264.2596287999995,264.2596287999995,264.2443979999998,3,0.7895177000000331,0.23975629999949888,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
45,0,45,,,,,,space,10.401843800000279,None,None,2,0.7745833999997558,0.22662540000055742,None,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,264.2596287999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm,2.9109,264.2448822999995,264.2456360999995,264.2457397999997,264.2596287999995,267.1761042999997,267.16039459999956,267.16477489999943,267.1761042999997,267.1761042999997,267.1761042999997,267.1761042999997,269.1758509000001,269.1758509000001,269.1758509000001,269.1758509000001,269.16036989999975,2,0.7745833999997558,0.22662540000055742,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
46,0,46,,,,,,space,10.401843800000279,None,None,2,0.6395933999992849,0.18289590000040334,None,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,269.1758509000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,2.021,269.1608685000001,269.1613803,269.16148650000014,269.1758509000001,271.2092431000001,271.1938814999994,271.19832210000004,271.2092431000001,271.2092431000001,271.2092431000001,271.2092431000001,273.2096051999997,273.2096051999997,273.2096051999997,273.2096051999997,273.19335349999983,2,0.6395933999992849,0.18289590000040334,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
47,0,47,,,,,,space,10.401843800000279,None,None,3,0.932926899999984,0.24526680000053602,None,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,273.2096051999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glück,3.6438,273.19380159999946,273.19428869999956,273.19438809999974,273.2096051999997,276.85872049999944,276.8432192999999,276.8473591000002,276.85872049999944,276.85872049999944,276.85872049999944,276.85872049999944,278.85913639999944,278.85913639999944,278.85913639999944,278.85913639999944,278.84311199999956,3,0.932926899999984,0.24526680000053602,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
48,0,48,,,,,,space,10.401843800000279,None,None,3,0.9730255000004036,0.24197819999972126,None,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,278.85913639999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,2.9036,278.84360469999956,278.84412389999943,278.8442338999994,278.85913639999944,281.7753845999996,281.75953070000014,281.7637743999994,281.7753845999996,281.7753845999996,281.7753845999996,281.7753845999996,283.7752609999998,283.7752609999998,283.7752609999998,283.7752609999998,283.7597257999996,3,0.9730255000004036,0.24197819999972126,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
49,0,49,,,,,,space,10.401843800000279,None,None,3,0.981804099999863,0.26364900000044145,None,0,0,0,0,,,,,0,0,0,0,,,,,49,0,49,0,283.7752609999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,2.2639,283.7602152999998,283.76073910000014,283.7608445999995,283.7752609999998,286.04173589999937,286.02625629999966,286.0304406999994,286.04173589999937,286.04173589999937,286.04173589999937,286.04173589999937,288.04202519999944,288.04202519999944,288.04202519999944,288.04202519999944,288.0259866999995,3,0.981804099999863,0.26364900000044145,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
50,0,50,,,,,,space,10.401843800000279,None,None,3,0.84727920000023,0.2497438999998849,None,0,0,0,0,,,,,0,0,0,0,,,,,50,0,50,0,288.04202519999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,3.9589,288.0264780999996,288.0271847999993,288.0272940999994,288.04202519999944,292.0075289999995,291.9922808000001,291.9957727000001,292.0075289999995,292.0075289999995,292.0075289999995,292.0075289999995,294.00826739999957,294.00826739999957,294.00826739999957,294.00826739999957,293.9920935,3,0.84727920000023,0.2497438999998849,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
51,0,51,,,,,,space,10.401843800000279,None,None,3,0.8804473999998663,0.2511971000003541,None,0,0,0,0,,,,,0,0,0,0,,,,,51,0,51,0,294.00826739999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeigen,2.4137,293.99258009999994,293.99308999999994,293.9931958999996,294.00826739999957,296.4243738999994,296.40865119999944,296.4129011999994,296.4243738999994,296.4243738999994,296.4243738999994,296.4243738999994,298.42450389999976,298.42450389999976,298.42450389999976,298.42450389999976,298.4086634999994,3,0.8804473999998663,0.2511971000003541,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
52,0,52,,,,,,space,10.401843800000279,None,None,3,0.7660469000002195,0.2503490999997666,None,0,0,0,0,,,,,0,0,0,0,,,,,52,0,52,0,298.42450389999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,2.0589,298.40915549999954,298.4096540999999,298.4097603,298.42450389999976,300.4906814999995,300.4749942999997,300.47941079999964,300.4906814999995,300.4906814999995,300.4906814999995,300.4906814999995,302.49103639999976,302.49103639999976,302.49103639999976,302.49103639999976,302.47522260000005,3,0.7660469000002195,0.2503490999997666,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
