thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
64,0,64,,,,,,space,2.547952400000213,None,None,3,0.9024392999999691,0.2174328000000969,None,0,0,0,0,,,,,0,0,0,0,,,,,64,0,64,0,948.5713780000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,4.9421,948.5563087,948.5568318000005,948.5569380000006,948.5713780000005,953.5205665000003,953.5050868000008,953.5081728000005,953.5205665000003,953.5205665000003,953.5205665000003,953.5205665000003,955.5207328000006,955.5207328000006,955.5207328000006,955.5207328000006,955.5051473000003,3,0.9024392999999691,0.2174328000000969,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
65,0,65,,,,,,space,2.547952400000213,None,None,3,1.0880035999998654,0.2303769000000102,None,0,0,0,0,,,,,0,0,0,0,,,,,65,0,65,0,955.5207328000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,3.0314,955.5056624000008,955.5061555000002,955.5062638000009,955.5207328000006,958.5545151000006,958.5383837000008,958.5448415000001,958.5545151000006,958.5545151000006,958.5545151000006,958.5545151000006,960.5538274,960.5538274,960.5538274,960.5538274,960.5381864000001,3,1.0880035999998654,0.2303769000000102,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
66,0,66,,,,,,space,2.547952400000213,None,None,3,0.9107997999999498,0.27133039999989705,None,0,0,0,0,,,,,0,0,0,0,,,,,66,0,66,0,960.5538274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,4.524,960.5387142,960.5392414000007,960.5393504000003,960.5538274,965.0870080000004,965.0711069000008,965.0746164000002,965.0870080000004,965.0870080000004,965.0870080000004,965.0870080000004,967.0867123000007,967.0867123000007,967.0867123000007,967.0867123000007,967.0713705000007,3,0.9107997999999498,0.27133039999989705,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
67,0,67,,,,,,space,2.547952400000213,None,None,3,1.326356399999895,0.23863380000057077,None,0,0,0,0,,,,,0,0,0,0,,,,,67,0,67,0,967.0867123000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,2.2089,967.0718897000006,967.0725566000001,967.0726630000008,967.0867123000007,969.3030766000002,969.2873738000008,969.2905446000004,969.3030766000002,969.3030766000002,969.3030766000002,969.3030766000002,971.3030680000002,971.3030680000002,971.3030680000002,971.3030680000002,971.2878353000006,3,1.326356399999895,0.23863380000057077,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
68,0,68,,,,,,space,2.547952400000213,None,None,3,0.8619721000004574,0.207126999999673,None,0,0,0,0,,,,,0,0,0,0,,,,,68,0,68,0,971.3030680000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dip,4.0524,971.2883321000008,971.2888299000006,971.2889319000005,971.3030680000002,975.3696890000001,975.3541208000006,975.3578641000004,975.3696890000001,975.3696890000001,975.3696890000001,975.3696890000001,977.3694816000007,977.3694816000007,977.3694816000007,977.3694816000007,977.3538563000002,3,0.8619721000004574,0.207126999999673,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
69,0,69,,,,,,space,2.547952400000213,None,None,3,1.0009201000002577,0.24430909999955475,None,0,0,0,0,,,,,0,0,0,0,,,,,69,0,69,0,977.3694816000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,2.505,977.3543927000001,977.3549094,977.3550225000008,977.3694816000007,979.8861174000003,979.8705609000008,979.8750962000004,979.8861174000003,979.8861174000003,979.8861174000003,979.8861174000003,981.8862394000007,981.8862394000007,981.8862394000007,981.8862394000007,981.8705698000003,3,1.0009201000002577,0.24430909999955475,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
70,0,70,,,,,,space,2.547952400000213,None,None,2,1.6335483000002569,0.17776879999928497,None,0,0,0,0,,,,,0,0,0,0,,,,,70,0,70,0,981.8862394000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handwerker,3.3735,981.8710932000004,981.8716123000004,981.8717180000003,981.8862394000007,985.2692488000002,985.2534041000008,985.2582940000002,985.2692488000002,985.2692488000002,985.2692488000002,985.2692488000002,987.268857,987.268857,987.268857,987.268857,987.2533506,2,1.6335483000002569,0.17776879999928497,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
71,0,71,,,,,,space,2.547952400000213,None,None,3,0.8263832999991791,0.21436020000055578,None,0,0,0,0,,,,,0,0,0,0,,,,,71,0,71,0,987.268857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bett,3.3122,987.2538782000001,987.2545382000008,987.2546480000001,987.268857,990.5852758000001,990.5698596000002,990.5736423000008,990.5852758000001,990.5852758000001,990.5852758000001,990.5852758000001,992.5857642000001,992.5857642000001,992.5857642000001,992.5857642000001,992.5697448000001,3,0.8263832999991791,0.21436020000055578,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
72,0,72,,,,,,space,2.547952400000213,None,None,3,1.672034199999871,0.2044557999997778,None,0,0,0,0,,,,,0,0,0,0,,,,,72,0,72,0,992.5857642000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,3.4769,992.5702776000007,992.5707951000004,992.5709022000001,992.5857642000001,996.0684589000002,996.0528015,996.0569770000002,996.0684589000002,996.0684589000002,996.0684589000002,996.0684589000002,998.0683565000008,998.0683565000008,998.0683565000008,998.0683565000008,998.0528087000002,3,1.672034199999871,0.2044557999997778,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
73,0,73,,,,,,space,2.547952400000213,None,None,None,,,None,0,0,0,0,,,,,0,0,0,0,,,,,73,0,73,0,998.0683565000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,2.9657,998.0533387000005,998.0540371000006,998.0541495000007,998.0683565000008,1001.0346145000003,1001.0188912000003,1001.0219151000001,1001.0346145000003,1001.0346145000003,1001.0346145000003,1001.0346145000003,1003.0348788000001,1003.0348788000001,1003.0348788000001,1003.0348788000001,1003.0190365000008,None,,,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
74,0,74,,,,,,space,2.547952400000213,None,None,3,1.564422100000229,0.19165129999964847,None,0,0,0,0,,,,,0,0,0,0,,,,,74,0,74,0,1003.0348788000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,4.4128,1003.0194764000007,1003.0199745,1003.0200695000003,1003.0348788000001,1007.4507084000006,1007.4354548000001,1007.4417672,1007.4507084000006,1007.4507084000006,1007.4507084000006,1007.4507084000006,1009.4510096000004,1009.4510096000004,1009.4510096000004,1009.4510096000004,1009.4355429000007,3,1.564422100000229,0.19165129999964847,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
75,0,75,,,,,,space,2.547952400000213,None,None,None,,,None,0,0,0,0,,,,,0,0,0,0,,,,,75,0,75,0,1009.4510096000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sicherheit,2.3335,1009.4360367000008,1009.4366745000007,1009.4367749000003,1009.4510096000004,1011.7841662000001,1011.7687331000006,1011.7733762000007,1011.7841662000001,1011.7841662000001,1011.7841662000001,1011.7841662000001,1013.7842966000007,1013.7842966000007,1013.7842966000007,1013.7842966000007,1013.7686937000008,None,,,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
76,0,76,,,,,,space,2.547952400000213,None,None,3,1.2751225000001796,0.20809800000006362,None,0,0,0,0,,,,,0,0,0,0,,,,,76,0,76,0,1013.7842966000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liebe,2.2036,1013.7691810000006,1013.7697762000007,1013.7698841000001,1013.7842966000007,1016.0004317000003,1015.9846431000005,1015.9878009000004,1016.0004317000003,1016.0004317000003,1016.0004317000003,1016.0004317000003,1018.0005949000006,1018.0005949000006,1018.0005949000006,1018.0005949000006,1017.9850771000001,3,1.2751225000001796,0.20809800000006362,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
77,0,77,,,,,,space,2.547952400000213,None,None,3,0.9493689000000813,0.22035659999983181,None,0,0,0,0,,,,,0,0,0,0,,,,,77,0,77,0,1018.0005949000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berg,2.721,1017.9856133000003,1017.9861519000006,1017.9862575000006,1018.0005949000006,1020.7345368000006,1020.7183635000001,1020.7221271000008,1020.7345368000006,1020.7345368000006,1020.7345368000006,1020.7345368000006,1022.7335224000008,1022.7335224000008,1022.7335224000008,1022.7335224000008,1022.7180739000005,3,0.9493689000000813,0.22035659999983181,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
78,0,78,,,,,,space,2.547952400000213,None,None,3,0.9018217000002551,0.20993739999994432,None,0,0,0,0,,,,,0,0,0,0,,,,,78,0,78,0,1022.7335224000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,2.0167,1022.7185822000001,1022.7190673000005,1022.7191647,1022.7335224000008,1024.7501743000003,1024.7346682000007,1024.7397865000003,1024.7501743000003,1024.7501743000003,1024.7501743000003,1024.7501743000003,1026.7501541000001,1026.7501541000001,1026.7501541000001,1026.7501541000001,1026.7346872000007,3,0.9018217000002551,0.20993739999994432,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
79,0,79,,,,,,space,2.547952400000213,None,None,3,1.2163347999994585,0.23436760000004142,None,0,0,0,0,,,,,0,0,0,0,,,,,79,0,79,0,1026.7501541000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,2.8816,1026.7352222000009,1026.7359056000005,1026.7360181000004,1026.7501541000001,1029.6328187000008,1029.6178671000007,1029.6212369000004,1029.6328187000008,1029.6328187000008,1029.6328187000008,1029.6328187000008,1031.6451203000006,1031.6451203000006,1031.6451203000006,1031.6451203000006,1031.6177958000007,3,1.2163347999994585,0.23436760000004142,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
0,0,0,,,,,3.9099,space,2.308848200000284,None,None,3,1.1561437000000296,0.26145270000051823,None,0,0,0,0,,,,,1,0,1,0,0,79,79,54,0,0,0,0,1077.5804237000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.8461048000008,1049.8463999000005,1049.8527049000004,1049.8571951000004,1049.8571951000004,1052.1835837000008,space,2.308848200000284,None,1052.1837439,1052.1986598000003,1052.1986598000003,1065.5641039000002,None,1065.5712694000003,1065.5811946000003,1065.579482766667,1066.7882533000002,1075.5638343666672,1076.5680249000006,1077.5804237000002,1077.5648633,Frieden,3.9099,1077.5663046,1077.5669068000007,1077.5670115000003,1077.5804237000002,1081.4970552000004,1081.4812649000005,1081.4854716,1081.4970552000004,1081.4970552000004,1081.4970552000004,1081.4970552000004,1083.4971121000008,1083.4971121000008,1083.4971121000008,1083.4971121000008,1083.4812766000005,3,1.1561437000000296,0.26145270000051823,None,1043.6328286000007,1043.6329059,None,1043.6419160000005,1043.6502851000005,1047.6493774,1047.6493774,1047.6659553000009,1049.8010550000008,5,2.1380481999995027,None,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
1,0,1,,,,,,space,2.308848200000284,None,None,2,0.9387556000001496,0.240000499999951,None,0,0,0,0,,,,,1,0,1,0,,,,,1,0,1,0,1083.4971121000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziege,4.4128,1083.4818085000006,1083.4823232000008,1083.4824308000007,1083.4971121000008,1087.9130177000006,1087.8974745000005,1087.9012428000005,1087.9130177000006,1087.9130177000006,1087.9130177000006,1087.9130177000006,1089.9132531000005,1089.9132531000005,1089.9132531000005,1089.9132531000005,1089.8977277000004,2,0.9387556000001496,0.240000499999951,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
2,0,2,,,,,,space,2.308848200000284,None,None,3,1.060279499999524,0.2734944000003452,None,0,0,0,0,,,,,1,0,1,0,,,,,2,0,2,0,1089.9132531000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,4.6857,1089.8982546000007,1089.8988337,1089.8989397000005,1089.9132531000005,1094.6128379000002,1094.5968226000005,1094.6030082000007,1094.6128379000002,1094.6128379000002,1094.6128379000002,1094.6128379000002,1096.6127708000004,1096.6127708000004,1096.6127708000004,1096.6127708000004,1096.5972261000006,3,1.060279499999524,0.2734944000003452,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
3,0,3,,,,,,space,2.308848200000284,None,None,3,1.078838999999789,0.30687660000057804,None,0,0,0,0,,,,,1,0,1,0,,,,,3,0,3,0,1096.6127708000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,2.5557,1096.5977569000006,1096.5982697000009,1096.5983749000006,1096.6127708000004,1099.1790765000005,1099.1633799,1099.1668036,1099.1790765000005,1099.1790765000005,1099.1790765000005,1099.1790765000005,1101.1792530000002,1101.1792530000002,1101.1792530000002,1101.1792530000002,1101.1635859000007,3,1.078838999999789,0.30687660000057804,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
4,0,4,,,,,,space,2.308848200000284,None,None,3,1.7896018999999797,None,None,0,0,0,0,,,,,1,0,1,0,,,,,4,0,4,0,1101.1792530000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blumen,4.5818,1101.1641287000002,1101.1647830000002,1101.1648903000005,1101.1792530000002,1105.7620880000004,1105.7465284,1105.7508723,1105.7620880000004,1105.7620880000004,1105.7620880000004,1105.7620880000004,1107.7623669000004,1107.7623669000004,1107.7623669000004,1107.7623669000004,1107.7469243000005,3,1.7896018999999797,None,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
5,0,5,,,,,,space,2.308848200000284,None,None,3,1.25432869999986,0.23039710000011837,None,0,0,0,0,,,,,1,0,1,0,,,,,5,0,5,0,1107.7623669000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,2.2089,1107.7474201000005,1107.7479929,1107.7480932000008,1107.7623669000004,1109.9786393000004,1109.9634088000003,1109.9676404000002,1109.9786393000004,1109.9786393000004,1109.9786393000004,1109.9786393000004,1111.9786238000006,1111.9786238000006,1111.9786238000006,1111.9786238000006,1111.9631690000006,3,1.25432869999986,0.23039710000011837,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
6,0,6,,,,,,space,2.308848200000284,None,None,3,0.955086000000847,0.26726479999979347,None,0,0,0,0,,,,,1,0,1,0,,,,,6,0,6,0,1111.9786238000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.3533,1111.9636975000003,1111.9642284000001,1111.9643359000002,1111.9786238000006,1114.3449367000003,1114.3292349000003,1114.3329986000008,1114.3449367000003,1114.3449367000003,1114.3449367000003,1114.3449367000003,1116.3450624000006,1116.3450624000006,1116.3450624000006,1116.3450624000006,1116.3295559000007,3,0.955086000000847,0.26726479999979347,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
7,0,7,,,,,,space,2.308848200000284,None,None,3,1.1545191000004706,0.2252674000001207,None,0,0,0,0,,,,,1,0,1,0,,,,,7,0,7,0,1116.3450624000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loch,2.721,1116.3300856000005,1116.3307148000004,1116.3308901,1116.3450624000006,1119.0781047,1119.0621908000003,1119.0653807000008,1119.0781047,1119.0781047,1119.0781047,1119.0781047,1121.0780892000002,1121.0780892000002,1121.0780892000002,1121.0780892000002,1121.0625762,3,1.1545191000004706,0.2252674000001207,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
8,0,8,,,,,,space,2.308848200000284,None,None,3,1.4693909999996322,0.2004601000007824,None,0,0,0,0,,,,,1,0,1,0,,,,,8,0,8,0,1121.0780892000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleskop,2.4929,1121.0631045,1121.0636210000002,1121.0637259000005,1121.0780892000002,1123.5778527000002,1123.5622906000008,1123.5661643000003,1123.5778527000002,1123.5778527000002,1123.5778527000002,1123.5778527000002,1125.5777125000004,1125.5777125000004,1125.5777125000004,1125.5777125000004,1125.5622874,3,1.4693909999996322,0.2004601000007824,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
9,0,9,,,,,,space,2.308848200000284,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,9,0,9,0,1125.5777125000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,3.7587,1125.5628107000002,1125.563325,1125.5634328000006,1125.5777125000004,1129.3441243000007,1129.3287195000003,1129.3325538000008,1129.3441243000007,1129.3441243000007,1129.3441243000007,1129.3441243000007,1131.3445428000005,1131.3445428000005,1131.3445428000005,1131.3445428000005,1131.3289095,None,,,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
10,0,10,,,,,,space,2.308848200000284,None,None,2,1.201524000000063,0.2044409000000087,None,0,0,0,0,,,,,1,0,1,0,,,,,10,0,10,0,1131.3445428000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,3.4326,1131.3293653,1131.3301428000004,1131.3302434000007,1131.3445428000005,1134.7769051000005,1134.7614979,1134.7663052000007,1134.7769051000005,1134.7769051000005,1134.7769051000005,1134.7769051000005,1136.7772096000008,1136.7772096000008,1136.7772096000008,1136.7772096000008,1136.7615552000007,2,1.201524000000063,0.2044409000000087,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
11,0,11,,,,,,space,2.308848200000284,None,None,3,1.4717600000003586,0.22835140000006504,None,0,0,0,0,,,,,1,0,1,0,,,,,11,0,11,0,1136.7772096000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,2.1335,1136.7620773000008,1136.7627304000007,1136.7628391000007,1136.7772096000008,1138.9102656000005,1138.8947151000002,1138.8984171000002,1138.9102656000005,1138.9102656000005,1138.9102656000005,1138.9102656000005,1140.9103251000006,1140.9103251000006,1140.9103251000006,1140.9103251000006,1140.8947514000001,3,1.4717600000003586,0.22835140000006504,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
12,0,12,,,,,,space,2.308848200000284,None,None,3,1.5597013000005973,0.25201019999985874,None,0,0,0,0,,,,,1,0,1,0,,,,,12,0,12,0,1140.9103251000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,2.4782,1140.8952753000003,1140.8957855000008,1140.8958924000008,1140.9103251000006,1143.3935512000007,1143.3779352000001,1143.3821839000002,1143.3935512000007,1143.3935512000007,1143.3935512000007,1143.3935512000007,1145.3939849000008,1145.3939849000008,1145.3939849000008,1145.3939849000008,1145.3775386000007,3,1.5597013000005973,0.25201019999985874,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
13,0,13,,,,,,space,2.308848200000284,None,None,3,1.3063117000001512,0.22739199999978155,None,0,0,0,0,,,,,1,0,1,0,,,,,13,0,13,0,1145.3939849000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.505,1145.3779719000004,1145.3784487000003,1145.3785404,1145.3939849000008,1147.9098922000003,1147.8940984,1147.8978822000008,1147.9098922000003,1147.9098922000003,1147.9098922000003,1147.9098922000003,1149.9098523000002,1149.9098523000002,1149.9098523000002,1149.9098523000002,1149.8941816000006,3,1.3063117000001512,0.22739199999978155,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
14,0,14,,,,,,space,2.308848200000284,None,None,3,1.7508625999998912,None,None,0,0,0,0,,,,,1,0,1,0,,,,,14,0,14,0,1149.9098523000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,2.9193,1149.8946976000007,1149.8953029000004,1149.8954094,1149.9098523000002,1152.8435069000006,1152.8271269000006,1152.8305970000001,1152.8435069000006,1152.8435069000006,1152.8435069000006,1152.8435069000006,1154.8427347000006,1154.8427347000006,1154.8427347000006,1154.8427347000006,1154.8273346000005,3,1.7508625999998912,None,None,,,,,,,,,,,,,,,,,,,,,9210,1,2025-07-05_13h22.03.154,sm,2024.2.4,59.98141775679449,2025-07-05 13h22.43.478004 +0200,
