thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
22,0,22,,,,,,space,2.1845957000005,None,None,3,1.1120641000015894,0.5166589000000386,None,0,0,0,0,,,,,2,0,2,0,,,,,22,0,22,0,1305.2727976999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zug,2.1789,1305.2577912000015,1305.258307600001,1305.2584032000013,1305.2727976999995,1307.4558785000008,1307.4402800999997,1307.4446266000014,1307.4558785000008,1307.4558785000008,1307.4558785000008,1307.4558785000008,1309.4399723999995,3,1.1120641000015894,0.5166589000000386,None,1309.4559664000008,1309.4559664000008,1309.4559664000008,1309.4559664000008,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
23,0,23,,,,,,space,2.1845957000005,None,None,3,1.8077066999976523,None,None,0,0,0,0,,,,,2,0,2,0,,,,,23,0,23,0,1309.4559664000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,2.6868,1309.4403968000006,1309.4408862000018,1309.4409754000008,1309.4559664000008,1312.1554723000008,1312.1399762,1312.1443027999994,1312.1554723000008,1312.1554723000008,1312.1554723000008,1312.1554723000008,1314.139815300001,3,1.8077066999976523,None,None,1314.1555058000013,1314.1555058000013,1314.1555058000013,1314.1555058000013,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
24,0,24,,,,,,space,2.1845957000005,None,None,2,1.0312325000013516,0.1804864000005182,None,0,0,0,0,,,,,2,0,2,0,,,,,24,0,24,0,1314.1555058000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.34,1314.1402978000006,1314.1408451999996,1314.1409507999997,1314.1555058000013,1316.5049366999992,1316.4893935,1316.4922251000025,1316.5049366999992,1316.5049366999992,1316.5049366999992,1316.5049366999992,1318.4898384000007,2,1.0312325000013516,0.1804864000005182,None,1318.5051841999993,1318.5051841999993,1318.5051841999993,1318.5051841999993,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
25,0,25,,,,,,space,2.1845957000005,None,None,3,1.3267083999999159,0.3049008000016329,None,0,0,0,0,,,,,2,0,2,0,,,,,25,0,25,0,1318.5051841999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.1403,1318.4903427999998,1318.4908532000009,1318.490963100001,1318.5051841999993,1320.6549825000002,1320.6393229999994,1320.642651000002,1320.6549825000002,1320.6549825000002,1320.6549825000002,1320.6549825000002,1322.6393380000009,3,1.3267083999999159,0.3049008000016329,None,1322.6550334999993,1322.6550334999993,1322.6550334999993,1322.6550334999993,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
26,0,26,,,,,,space,2.1845957000005,None,None,3,1.2039774999975634,0.26374199999918346,None,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1322.6550334999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platz,3.5957,1322.6398448,1322.6403797999992,1322.6404858999995,1322.6550334999993,1326.2546406000001,1326.239816600002,1326.2438516000002,1326.2546406000001,1326.2546406000001,1326.2546406000001,1326.2546406000001,1328.2392166000027,3,1.2039774999975634,0.26374199999918346,None,1328.2546977999991,1328.2546977999991,1328.2546977999991,1328.2546977999991,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
27,0,27,,,,,,space,2.1845957000005,None,None,2,1.3483651999995345,0.17782110000189277,None,0,0,0,0,,,,,2,0,2,0,,,,,27,0,27,0,1328.2546977999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leute,2.6695,1328.2397410000012,1328.2402667999995,1328.2403704000026,1328.2546977999991,1330.9380162000016,1330.9221474000005,1330.9261939999997,1330.9380162000016,1330.9380162000016,1330.9380162000016,1330.9380162000016,1332.9221419000023,2,1.3483651999995345,0.17782110000189277,None,1332.9377325999994,1332.9377325999994,1332.9377325999994,1332.9377325999994,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
28,0,28,,,,,,space,2.1845957000005,None,None,2,1.399214299999585,0.20740270000169403,None,0,0,0,0,,,,,2,0,2,0,,,,,28,0,28,0,1332.9377325999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schutz,2.1458,1332.9226507999992,1332.9232407000018,1332.9233507000026,1332.9377325999994,1335.0876043999997,1335.0718828999998,1335.0759748000019,1335.0876043999997,1335.0876043999997,1335.0876043999997,1335.0876043999997,1337.0719673000021,2,1.399214299999585,0.20740270000169403,None,1337.0875790000027,1337.0875790000027,1337.0875790000027,1337.0875790000027,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
29,0,29,,,,,,space,2.1845957000005,None,None,3,1.0267009999988659,0.6257173000012699,None,0,0,0,0,,,,,2,0,2,0,,,,,29,0,29,0,1337.0875790000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,2.7521,1337.0726147000023,1337.0733106000007,1337.0734252000002,1337.0875790000027,1339.853870400002,1339.8381943999993,1339.842314900001,1339.853870400002,1339.853870400002,1339.853870400002,1339.853870400002,1341.8384452999999,3,1.0267009999988659,0.6257173000012699,None,1341.8539861000027,1341.8539861000027,1341.8539861000027,1341.8539861000027,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
30,0,30,,,,,,space,2.1845957000005,None,None,3,1.484909399998287,0.2294000000001688,None,0,0,0,0,,,,,2,0,2,0,,,,,30,0,30,0,1341.8539861000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trennung,2.7581,1341.8389123000015,1341.8396429999993,1341.8397423000024,1341.8539861000027,1344.6203298,1344.6044153000003,1344.6079247000016,1344.6203298,1344.6203298,1344.6203298,1344.6203298,1346.6046070000011,3,1.484909399998287,0.2294000000001688,None,1346.6208403000019,1346.6208403000019,1346.6208403000019,1346.6208403000019,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
31,0,31,,,,,,space,2.1845957000005,None,None,2,0.7768488000001526,0.23230899999907706,None,0,0,0,0,,,,,2,0,2,0,,,,,31,0,31,0,1346.6208403000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vogel,2.7165,1346.6050796000018,1346.6057127000022,1346.6058138000008,1346.6208403000019,1349.3366000000024,1349.3210911000024,1349.3248015000026,1349.3366000000024,1349.3366000000024,1349.3366000000024,1349.3366000000024,1351.320997900002,2,0.7768488000001526,0.23230899999907706,None,1351.3368690000025,1351.3368690000025,1351.3368690000025,1351.3368690000025,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
32,0,32,,,,,,space,2.1845957000005,None,None,2,1.6061217999995279,0.18050010000297334,None,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,1351.3368690000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,3.0539,1351.3214754,1351.321981000001,1351.3220790000014,1351.3368690000025,1354.4030311000024,1354.3877391999995,1354.3918650000014,1354.4030311000024,1354.4030311000024,1354.4030311000024,1354.4030311000024,1356.3875554000006,2,1.6061217999995279,0.18050010000297334,None,1356.4034299000014,1356.4034299000014,1356.4034299000014,1356.4034299000014,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
33,0,33,,,,,,space,2.1845957000005,None,None,2,1.1436885000002803,0.18510759999844595,None,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1356.4034299000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,2.5978,1356.3880666000005,1356.3885843999997,1356.3886926000014,1356.4034299000014,1359.0029414000019,1358.987141900001,1358.9907617000026,1359.0029414000019,1359.0029414000019,1359.0029414000019,1359.0029414000019,1360.9873563,2,1.1436885000002803,0.18510759999844595,None,1361.0027145999993,1361.0027145999993,1361.0027145999993,1361.0027145999993,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
34,0,34,,,,,,space,2.1845957000005,None,None,2,1.3249964999995427,0.17761379999865312,None,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1361.0027145999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,2.1329,1360.987864300001,1360.9884435999993,1360.988555,1361.0027145999993,1363.1358201000003,1363.1203471000008,1363.1244112999993,1363.1358201000003,1363.1358201000003,1363.1358201000003,1363.1358201000003,1365.1202814000026,2,1.3249964999995427,0.17761379999865312,None,1365.1357521999998,1365.1357521999998,1365.1357521999998,1365.1357521999998,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
35,0,35,,,,,,space,2.1845957000005,None,None,3,0.8216948000008415,0.25469100000191247,None,0,0,0,0,,,,,2,0,2,0,,,,,35,0,35,0,1365.1357521999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,2.0367,1365.1207725000022,1365.1212793000013,1365.1213854000016,1365.1357521999998,1367.1866450000016,1367.1699418999997,1367.1742804000023,1367.1866450000016,1367.1866450000016,1367.1866450000016,1367.1866450000016,1369.1700450999997,3,0.8216948000008415,0.25469100000191247,None,1369.1856986999992,1369.1856986999992,1369.1856986999992,1369.1856986999992,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
36,0,36,,,,,,space,2.1845957000005,None,None,2,1.2608612000003632,0.1839959999997518,None,0,0,0,0,,,,,2,0,2,0,,,,,36,0,36,0,1369.1856986999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,2.47,1369.170547900001,1369.1710808999997,1369.1711892999992,1369.1856986999992,1371.6684177000025,1371.6530428000005,1371.6561894000006,1371.6684177000025,1371.6684177000025,1371.6684177000025,1371.6684177000025,1373.6533052000013,2,1.2608612000003632,0.1839959999997518,None,1373.6687521000022,1373.6687521000022,1373.6687521000022,1373.6687521000022,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
37,0,37,,,,,,space,2.1845957000005,None,None,2,1.1979203000009875,0.20838410000214935,None,0,0,0,0,,,,,2,0,2,0,,,,,37,0,37,0,1373.6687521000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand,2.0107,1373.653809800002,1373.6543321999998,1373.6544410999995,1373.6687521000022,1375.6854334000018,1375.6697122000005,1375.6734916999994,1375.6854334000018,1375.6854334000018,1375.6854334000018,1375.6854334000018,1377.6696935,2,1.1979203000009875,0.20838410000214935,None,1377.6851828,1377.6851828,1377.6851828,1377.6851828,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
38,0,38,,,,,,space,2.1845957000005,None,None,3,1.5314023999999336,0.41391640000074403,None,0,0,0,0,,,,,2,0,2,0,,,,,38,0,38,0,1377.6851828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,2.0537,1377.6702170000026,1377.670730400001,1377.6708407000006,1377.6851828,1379.7516383000002,1379.7361712999991,1379.7401667000013,1379.7516383000002,1379.7516383000002,1379.7516383000002,1379.7516383000002,1381.7366413000018,3,1.5314023999999336,0.41391640000074403,None,1381.7516164000008,1381.7516164000008,1381.7516164000008,1381.7516164000008,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
39,0,39,,,,,,space,2.1845957000005,None,None,3,1.146262400001433,0.21344300000055227,None,0,0,0,0,,,,,2,0,2,0,,,,,39,0,39,0,1381.7516164000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maske,2.3362,1381.7371783000017,1381.7378368000027,1381.7380035999995,1381.7516164000008,1384.1012357,1384.0854298000013,1384.0888993000008,1384.1012357,1384.1012357,1384.1012357,1384.1012357,1386.0858179000024,3,1.146262400001433,0.21344300000055227,None,1386.1013287999995,1386.1013287999995,1386.1013287999995,1386.1013287999995,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
40,0,40,,,,,,space,2.1845957000005,None,None,2,1.0080645000016375,0.18252379999830737,None,0,0,0,0,,,,,2,0,2,0,,,,,40,0,40,0,1386.1013287999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledermaus,2.3546,1386.0863247000016,1386.0868470000023,1386.0869542,1386.1013287999995,1388.4675353999992,1388.4520128000004,1388.4561514000015,1388.4675353999992,1388.4675353999992,1388.4675353999992,1388.4675353999992,1390.4521448000014,2,1.0080645000016375,0.18252379999830737,None,1390.467726400002,1390.467726400002,1390.467726400002,1390.467726400002,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
41,0,41,,,,,,space,2.1845957000005,None,None,3,1.2333966000005603,0.28417560000161757,None,0,0,0,0,,,,,2,0,2,0,,,,,41,0,41,0,1390.467726400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,2.0684,1390.4526517000013,1390.4531695000005,1390.4532733000015,1390.467726400002,1392.5506612000027,1392.5352222000001,1392.5391524000006,1392.5506612000027,1392.5506612000027,1392.5506612000027,1392.5506612000027,1394.5352770000027,3,1.2333966000005603,0.28417560000161757,None,1394.5507733000013,1394.5507733000013,1394.5507733000013,1394.5507733000013,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
42,0,42,,,,,,space,2.1845957000005,None,None,3,1.3128155000013066,0.27189630000066245,None,0,0,0,0,,,,,2,0,2,0,,,,,42,0,42,0,1394.5507733000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,4.0328,1394.5357839999997,1394.5362920000007,1394.5363976000008,1394.5507733000013,1398.5836232000001,1398.5682491000007,1398.5726274000008,1398.5836232000001,1398.5836232000001,1398.5836232000001,1398.5836232000001,1400.568285100002,3,1.3128155000013066,0.27189630000066245,None,1400.5838015000008,1400.5838015000008,1400.5838015000008,1400.5838015000008,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
43,0,43,,,,,,space,2.1845957000005,None,None,2,0.8485452000022633,0.22749839999960386,None,0,0,0,0,,,,,2,0,2,0,,,,,43,0,43,0,1400.5838015000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,4.0048,1400.5687939000018,1400.5693075000017,1400.5694127000024,1400.5838015000008,1404.6003296000017,1404.5844800000013,1404.5873830000019,1404.6003296000017,1404.6003296000017,1404.6003296000017,1404.6003296000017,1406.5845743999998,2,0.8485452000022633,0.22749839999960386,None,1406.6001316000002,1406.6001316000002,1406.6001316000002,1406.6001316000002,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
44,0,44,,,,,,space,2.1845957000005,None,None,3,1.0511330000008456,0.24064849999922444,None,0,0,0,0,,,,,2,0,2,0,,,,,44,0,44,0,1406.6001316000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.9657,1406.5851165000022,1406.5856339999991,1406.5857472999996,1406.6001316000002,1409.5664988000026,1409.551125500002,1409.5550016000016,1409.5664988000026,1409.5664988000026,1409.5664988000026,1409.5664988000026,1411.551127300001,3,1.0511330000008456,0.24064849999922444,None,1411.566548400002,1411.566548400002,1411.566548400002,1411.566548400002,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
45,0,45,,,,,,space,2.1845957000005,None,None,2,1.1472342999986722,0.16955420000158483,None,0,0,0,0,,,,,2,0,2,0,,,,,45,0,45,0,1411.566548400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apfel,3.6003,1411.5516325000026,1411.5521426000014,1411.5522476000006,1411.566548400002,1415.1663604999994,1415.1507751999998,1415.1548975000005,1415.1663604999994,1415.1663604999994,1415.1663604999994,1415.1663604999994,1417.1506575000021,2,1.1472342999986722,0.16955420000158483,None,1417.1661626999994,1417.1661626999994,1417.1661626999994,1417.1661626999994,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
46,0,46,,,,,,space,2.1845957000005,None,None,2,1.1950015000002168,0.18740769999931217,None,0,0,0,0,,,,,2,0,2,0,,,,,46,0,46,0,1417.1661626999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,4.5026,1417.1511589000002,1417.151816900001,1417.1519230000013,1417.1661626999994,1421.6822451000007,1421.6668329999993,1421.6703181000012,1421.6822451000007,1421.6822451000007,1421.6822451000007,1421.6822451000007,1423.6672873999996,2,1.1950015000002168,0.18740769999931217,None,1423.6829142000024,1423.6829142000024,1423.6829142000024,1423.6829142000024,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
47,0,47,,,,,,space,2.1845957000005,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,47,0,47,0,1423.6829142000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,3.1635,1423.6678066999993,1423.6683322000026,1423.668439000001,1423.6829142000024,1426.8489760000011,1426.8334403000008,1426.8374016000016,1426.8489760000011,1426.8489760000011,1426.8489760000011,1426.8489760000011,1428.8333764000017,None,,,None,1428.8491205999999,1428.8491205999999,1428.8491205999999,1428.8491205999999,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
48,0,48,,,,,,space,2.1845957000005,None,None,3,1.2140596999997797,0.2111801999999443,None,0,0,0,0,,,,,2,0,2,0,,,,,48,0,48,0,1428.8491205999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,2.663,1428.833849300001,1428.8343786000005,1428.8344830999995,1428.8491205999999,1431.5151241000021,1431.4996595000011,1431.5038089000009,1431.5151241000021,1431.5151241000021,1431.5151241000021,1431.5151241000021,1433.4997122000023,3,1.2140596999997797,0.2111801999999443,None,1433.5153140000002,1433.5153140000002,1433.5153140000002,1433.5153140000002,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
49,0,49,,,,,,space,2.1845957000005,None,None,2,1.4167689999994764,0.17693330000111018,None,0,0,0,0,,,,,2,0,2,0,,,,,49,0,49,0,1433.5153140000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,3.7952,1433.5002132000009,1433.500859300002,1433.5009662000011,1433.5153140000002,1437.315166100001,1437.299450800001,1437.3040408000015,1437.315166100001,1437.315166100001,1437.315166100001,1437.315166100001,1439.2995465000022,2,1.4167689999994764,0.17693330000111018,None,1439.3150679999999,1439.3150679999999,1439.3150679999999,1439.3150679999999,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
50,0,50,,,,,,space,2.1845957000005,None,None,3,1.0269144999983837,0.2975633999994898,None,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,1439.3150679999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiktion,2.8537,1439.3000519000016,1439.3005737000021,1439.3006810000006,1439.3150679999999,1442.1813532000015,1442.1656585000019,1442.1689502000008,1442.1813532000015,1442.1813532000015,1442.1813532000015,1442.1813532000015,1444.1659217000015,3,1.0269144999983837,0.2975633999994898,None,1444.1814926000006,1444.1814926000006,1444.1814926000006,1444.1814926000006,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
51,0,51,,,,,,space,2.1845957000005,None,None,2,1.518541000001278,0.2078153000002203,None,0,0,0,0,,,,,2,0,2,0,,,,,51,0,51,0,1444.1814926000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,3.329,1444.1664230000024,1444.1671774999995,1444.1672842000007,1444.1814926000006,1447.514932500002,1447.4986382000025,1447.5020019000003,1447.514932500002,1447.514932500002,1447.514932500002,1447.514932500002,1449.4988448000004,2,1.518541000001278,0.2078153000002203,None,1449.5144077000004,1449.5144077000004,1449.5144077000004,1449.5144077000004,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
52,0,52,,,,,,space,2.1845957000005,None,None,3,1.0297835999990639,0.2982073999992281,None,0,0,0,0,,,,,2,0,2,0,,,,,52,0,52,0,1449.5144077000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,5.965,1449.499360400001,1449.5001188000024,1449.500227200002,1449.5144077000004,1455.4805027000002,1455.4651998000008,1455.4692216000003,1455.4805027000002,1455.4805027000002,1455.4805027000002,1455.4805027000002,1457.4650667000024,3,1.0297835999990639,0.2982073999992281,None,1457.4804704000016,1457.4804704000016,1457.4804704000016,1457.4804704000016,,,,,,,,,,,,,,,,,,,,,7465,1,2025-07-21_18h55.53.232,sm,2024.2.4,59.91629693318451,2025-07-21 18h56.05.154897 +0200,
