thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
12,0,12,,,,,,space,5.692172299997765,None,None,2,0.8038087000022642,0.17761830000017653,None,1,0,1,0,,,,,2,0,2,0,,,,,12,0,12,0,3352.8032116999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,2.3599,3352.7866108,3352.786855299999,3352.786915300001,3352.8032116999984,3355.1697299999996,3355.152989199998,3355.1554398999997,3355.1697299999996,3355.1697299999996,3355.1697299999996,3355.1697299999996,,,,,3357.1693762999985,2,0.8038087000022642,0.17761830000017653,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
13,0,13,,,,,,space,5.692172299997765,None,None,3,0.6354734000015014,0.19451739999931306,None,1,0,1,0,,,,,2,0,2,0,,,,,13,0,13,0,3357.1862538999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,2.4137,3357.1699217000005,3357.170287799998,3357.1703744999995,3357.1862538999976,3359.6026975999976,3359.5859058000005,3359.590570399998,3359.6026975999976,3359.6026975999976,3359.6026975999976,3359.6026975999976,,,,,3361.5864458999986,3,0.6354734000015014,0.19451739999931306,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
14,0,14,,,,,,space,5.692172299997765,None,None,3,0.587545800000953,0.18862060000174097,None,1,0,1,0,,,,,2,0,2,0,,,,,14,0,14,0,3361.602415700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anruf,2.9645,3361.5869789000008,3361.587375199999,3361.5874781,3361.602415700001,3364.568528599999,3364.5521065999983,3364.5547294000007,3364.568528599999,3364.568528599999,3364.568528599999,3364.568528599999,,,,,3366.5530452000003,3,0.587545800000953,0.18862060000174097,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
15,0,15,,,,,,space,5.692172299997765,None,None,3,0.9075774999982968,0.18346170000222628,None,1,0,1,0,,,,,2,0,2,0,,,,,15,0,15,0,3366.568688900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,4.3756,3366.553507999999,3366.5539917999977,3366.5540932999993,3366.568688900001,3370.952426400001,3370.9357015999976,3370.9382779999996,3370.952426400001,3370.952426400001,3370.952426400001,3370.952426400001,,,,,3372.951515999999,3,0.9075774999982968,0.18346170000222628,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
16,0,16,,,,,,space,5.692172299997765,None,None,3,0.6729953000030946,0.1964598999984446,None,1,0,1,0,,,,,2,0,2,0,,,,,16,0,16,0,3372.9678274999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,2.9109,3372.9520343999993,3372.9523861,3372.9524543999996,3372.9678274999987,3375.884648699999,3375.8689576999986,3375.8705498,3375.884648699999,3375.884648699999,3375.884648699999,3375.884648699999,3377.885285399998,3377.885285399998,3377.885285399998,3377.885285399998,3377.8689039,3,0.6729953000030946,0.1964598999984446,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
17,0,17,,,,,,space,5.692172299997765,None,None,3,0.514756500000658,0.17837729999882868,None,1,0,1,0,,,,,2,0,2,0,,,,,17,0,17,0,3377.885285399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.6312,3377.8692508000004,3377.8695879999996,3377.869695299998,3377.885285399998,3380.5178290999993,3380.5022058999984,3380.506307900001,3380.5178290999993,3380.5178290999993,3380.5178290999993,3380.5178290999993,3382.518251399999,3382.518251399999,3382.518251399999,3382.518251399999,3382.5025192999983,3,0.514756500000658,0.17837729999882868,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
18,0,18,,,,,,space,5.692172299997765,None,None,3,0.6013769999990473,0.19143509999776143,None,1,0,1,0,,,,,2,0,2,0,,,,,18,0,18,0,3382.518251399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernseher,4.4429,3382.5030059,3382.5034742000007,3382.503572399999,3382.518251399999,3386.9675518999993,3386.9514990000007,3386.9557485999994,3386.9675518999993,3386.9675518999993,3386.9675518999993,3386.9675518999993,3388.9671517000006,3388.9671517000006,3388.9671517000006,3388.9671517000006,3388.9506631999993,3,0.6013769999990473,0.19143509999776143,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
19,0,19,,,,,,space,5.692172299997765,None,None,3,1.2746915999996418,0.19448349999947823,None,1,0,1,0,,,,,2,0,2,0,,,,,19,0,19,0,3388.9671517000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,2.7357,3388.950859800001,3388.9510656,3388.951105599999,3388.9671517000006,3391.717713,3391.7016236,3391.704757900001,3391.717713,3391.717713,3391.717713,3391.717713,3393.716727599998,3393.716727599998,3393.716727599998,3393.716727599998,3393.7015728999995,3,1.2746915999996418,0.19448349999947823,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
20,0,20,,,,,,space,5.692172299997765,None,None,3,0.6126341999988654,0.21841219999987516,None,1,0,1,0,,,,,2,0,2,0,,,,,20,0,20,0,3393.716727599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,2.021,3393.7020958999983,3393.7024342999994,3393.7025300999976,3393.716727599998,3395.7498520999998,3395.733770699999,3395.7356487999987,3395.7498520999998,3395.7498520999998,3395.7498520999998,3395.7498520999998,,,,,3397.7340061999985,3,0.6126341999988654,0.21841219999987516,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
21,0,21,,,,,,space,5.692172299997765,None,None,3,1.5566036999989592,0.1874201999999059,None,1,0,1,0,,,,,2,0,2,0,,,,,21,0,21,0,3397.750874299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterne,3.6564,3397.7344821999995,3397.7348427999987,3397.7349309,3397.750874299998,3401.4171173999985,3401.4010156999993,3401.4051801000005,3401.4171173999985,3401.4171173999985,3401.4171173999985,3401.4171173999985,3403.416094899998,3403.416094899998,3403.416094899998,3403.416094899998,3403.400160899999,3,1.5566036999989592,0.1874201999999059,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
22,0,22,,,,,,space,5.692172299997765,None,None,3,0.6120321000016702,0.17555319999883068,None,1,0,1,0,,,,,2,0,2,0,,,,,22,0,22,0,3403.416094899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnung,3.6297,3403.400346299999,3403.4005146,3403.4005530999984,3403.416094899998,3407.049359399998,3407.0328001,3407.0343282999984,3407.049359399998,3407.049359399998,3407.049359399998,3407.049359399998,3409.0490265999997,3409.0490265999997,3409.0490265999997,3409.0490265999997,3409.0329755000002,3,0.6120321000016702,0.17555319999883068,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
23,0,23,,,,,,space,5.692172299997765,None,None,3,1.2046497000010277,0.2113906999984465,None,1,0,1,0,,,,,2,0,2,0,,,,,23,0,23,0,3409.0490265999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,2.3843,3409.0331891000005,3409.0333666999995,3409.0334053999995,3409.0490265999997,3411.4325450999986,3411.4169440999995,3411.4208654999984,3411.4325450999986,3411.4325450999986,3411.4325450999986,3411.4325450999986,3413.432765200001,3413.432765200001,3413.432765200001,3413.432765200001,3413.417593,3,1.2046497000010277,0.2113906999984465,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
24,0,24,,,,,,space,5.692172299997765,None,None,2,0.5152488999992784,0.14259600000150385,None,1,0,1,0,,,,,2,0,2,0,,,,,24,0,24,0,3413.432765200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vogel,3.2059,3413.4180612,3413.4185764999984,3413.4186788999996,3413.432765200001,3416.6488322999994,3416.632786100001,3416.6342432,3416.6488322999994,3416.6488322999994,3416.6488322999994,3416.6488322999994,3418.6491388999984,3418.6491388999984,3418.6491388999984,3418.6491388999984,3418.6332500000008,2,0.5152488999992784,0.14259600000150385,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
25,0,25,,,,,,space,5.692172299997765,None,None,2,0.652065300000686,0.15966649999973015,None,1,0,1,0,,,,,2,0,2,0,,,,,25,0,25,0,3418.6491388999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,4.5524,3418.633714999998,3418.634035699999,3418.634131500001,3418.6491388999984,3423.215049299999,3423.198814999998,3423.2006119999987,3423.215049299999,3423.215049299999,3423.215049299999,3423.215049299999,3425.2148442999987,3425.2148442999987,3425.2148442999987,3425.2148442999987,3425.1984412,2,0.652065300000686,0.15966649999973015,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
26,0,26,,,,,,space,5.692172299997765,None,None,3,0.6879343000000517,0.17860750000181724,None,1,0,1,0,,,,,2,0,2,0,,,,,26,0,26,0,3425.2148442999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.9443,3425.1986301999987,3425.198889000001,3425.1989596000003,3425.2148442999987,3428.164813199999,3428.148672199999,3428.1507785999984,3428.164813199999,3428.164813199999,3428.164813199999,3428.164813199999,3430.1645561999994,3430.1645561999994,3430.1645561999994,3430.1645561999994,3430.1488813999986,3,0.6879343000000517,0.17860750000181724,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
27,0,27,,,,,,space,5.692172299997765,None,None,3,0.8087502000016684,0.1766641999965941,None,1,0,1,0,,,,,2,0,2,0,,,,,27,0,27,0,3430.1645561999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,2.3006,3430.1490730999994,3430.1493864999993,3430.1494263999975,3430.1645561999994,3432.465112600001,3432.4492573000007,3432.4518408999993,3432.465112600001,3432.465112600001,3432.465112600001,3432.465112600001,3434.4646415000007,3434.4646415000007,3434.4646415000007,3434.4646415000007,3434.4495942999984,3,0.8087502000016684,0.1766641999965941,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
28,0,28,,,,,,space,5.692172299997765,None,None,3,0.5887991999989026,0.16165770000225166,None,1,0,1,0,,,,,2,0,2,0,,,,,28,0,28,0,3434.4646415000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.0031,3434.450068699998,3434.450373599999,3434.4504368,3434.4646415000007,3436.480993299998,3436.4646206999987,3436.4664590999982,3436.480993299998,3436.480993299998,3436.480993299998,3436.480993299998,,,,,3438.4648604999984,3,0.5887991999989026,0.16165770000225166,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
29,0,29,,,,,,space,5.692172299997765,None,None,2,0.5498893000003591,0.14557889999923646,None,1,0,1,0,,,,,2,0,2,0,,,,,29,0,29,0,3438.481008599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Känguru,2.1961,3438.465170999998,3438.4656087999992,3438.4656717999987,3438.481008599998,3440.680858900001,3440.664773899998,3440.666405599999,3440.680858900001,3440.680858900001,3440.680858900001,3440.680858900001,3442.682028000001,3442.682028000001,3442.682028000001,3442.682028000001,3442.6652540999985,2,0.5498893000003591,0.14557889999923646,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
30,0,30,,,,,,space,5.692172299997765,None,None,3,0.5902318000007654,0.16747509999913746,None,1,0,1,0,,,,,2,0,2,0,,,,,30,0,30,0,3442.682028000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,2.4167,3442.6657211,3442.6661737999984,3442.666269899999,3442.682028000001,3445.0975997999976,3445.0816042999995,3445.0837217999997,3445.0975997999976,3445.0975997999976,3445.0975997999976,3445.0975997999976,3447.096722,3447.096722,3447.096722,3447.096722,3447.081784199998,3,0.5902318000007654,0.16747509999913746,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
31,0,31,,,,,,space,5.692172299997765,None,None,3,0.684985300002154,0.1595233999978518,None,1,0,1,0,,,,,2,0,2,0,,,,,31,0,31,0,3447.096722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,2.7378,3447.0822819999976,3447.082609299998,3447.082706299998,3447.096722,3449.8468312999994,3449.8307804999986,3449.8326479000007,3449.8468312999994,3449.8468312999994,3449.8468312999994,3449.8468312999994,3451.846547799998,3451.846547799998,3451.846547799998,3451.846547799998,3451.8309119999994,3,0.684985300002154,0.1595233999978518,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
32,0,32,,,,,,space,5.692172299997765,None,None,3,0.814478299998882,0.18850310000198078,None,1,0,1,0,,,,,2,0,2,0,,,,,32,0,32,0,3451.846547799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,2.3916,3451.831118799999,3451.8313150999984,3451.8313556999983,3451.846547799998,3454.246316499999,3454.2305627999976,3454.2325612999975,3454.246316499999,3454.246316499999,3454.246316499999,3454.246316499999,3456.246243200001,3456.246243200001,3456.246243200001,3456.246243200001,3456.230210399999,3,0.814478299998882,0.18850310000198078,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
33,0,33,,,,,,space,5.692172299997765,None,None,3,0.5651723999981186,0.1625358999990567,None,1,0,1,0,,,,,2,0,2,0,,,,,33,0,33,0,3456.246243200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,2.2385,3456.2304005999995,3456.2306020999986,3456.2306456999995,3456.246243200001,3458.4967253999985,3458.4806109,3458.4842308999996,3458.4967253999985,3458.4967253999985,3458.4967253999985,3458.4967253999985,3460.496370499999,3460.496370499999,3460.496370499999,3460.496370499999,3460.480093,3,0.5651723999981186,0.1625358999990567,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
34,0,34,,,,,,space,5.692172299997765,None,None,2,1.324957799999538,0.19447569999829284,None,1,0,1,0,,,,,2,0,2,0,,,,,34,0,34,0,3460.496370499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,2.9061,3460.4802961999976,3460.480480299999,3460.4805245000007,3460.496370499999,3463.4127495999983,3463.396147199999,3463.3977539999996,3463.4127495999983,3463.4127495999983,3463.4127495999983,3463.4127495999983,3465.412951299999,3465.412951299999,3465.412951299999,3465.412951299999,3465.3964333999993,2,1.324957799999538,0.19447569999829284,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
35,0,35,,,,,,space,5.692172299997765,None,None,2,0.7101518999988912,0.16063349999967613,None,1,0,1,0,,,,,2,0,2,0,,,,,35,0,35,0,3465.412951299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,2.5169,3465.396634499999,3465.396816300001,3465.3968564999977,3465.412951299999,3467.9300660999997,3467.9140933,3467.9172997000005,3467.9300660999997,3467.9300660999997,3467.9300660999997,3467.9300660999997,3469.9289861999987,3469.9289861999987,3469.9289861999987,3469.9289861999987,3469.9127862000005,2,0.7101518999988912,0.16063349999967613,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
36,0,36,,,,,,space,5.692172299997765,None,None,2,0.9127064999993308,0.16948359999878448,None,1,0,1,0,,,,,2,0,2,0,,,,,36,0,36,0,3469.9289861999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange,2.0589,3469.912972799999,3469.913137499998,3469.9131771999982,3469.9289861999987,3471.9953946000005,3471.9790503999993,3471.9805356999987,3471.9953946000005,3471.9953946000005,3471.9953946000005,3471.9953946000005,,,,,3473.9793389999995,2,0.9127064999993308,0.16948359999878448,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
37,0,37,,,,,,space,5.692172299997765,None,None,3,0.587677799998346,0.18058290000044508,None,1,0,1,0,,,,,2,0,2,0,,,,,37,0,37,0,3473.996544200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,3.0127,3473.9797001999996,3473.9801261999983,3473.9802150999985,3473.996544200001,3477.0126502000003,3476.9968967999976,3477.0011308999983,3477.0126502000003,3477.0126502000003,3477.0126502000003,3477.0126502000003,3479.0124586,3479.0124586,3479.0124586,3479.0124586,3478.996369399998,3,0.587677799998346,0.18058290000044508,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
38,0,38,,,,,,space,5.692172299997765,None,None,3,0.6059231999970507,0.18748930000219843,None,1,0,1,0,,,,,2,0,2,0,,,,,38,0,38,0,3479.0124586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,3.8592,3478.996881099998,3478.9972728999983,3478.997370799998,3479.0124586,3482.878682299999,3482.8623585999976,3482.863701199998,3482.878682299999,3482.878682299999,3482.878682299999,3482.878682299999,3484.8785120999983,3484.8785120999983,3484.8785120999983,3484.8785120999983,3484.862916100001,3,0.6059231999970507,0.18748930000219843,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
39,0,39,,,,,,space,5.692172299997765,None,None,2,0.7899934000015492,0.16464039999846136,None,1,0,1,0,,,,,2,0,2,0,,,,,39,0,39,0,3484.8785120999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,2.8901,3484.8633019999997,3484.863651400001,3484.8637298999984,3484.8785120999983,3487.778105399999,3487.7616407000005,3487.7641134999994,3487.778105399999,3487.778105399999,3487.778105399999,3487.778105399999,,,,,3489.7618041000005,2,0.7899934000015492,0.16464039999846136,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
40,0,40,,,,,,space,5.692172299997765,None,None,3,0.564852499999688,0.1935287000014796,None,1,0,1,0,,,,,2,0,2,0,,,,,40,0,40,0,3489.7787732999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleim,3.0547,3489.762369599999,3489.762882199999,3489.762971899998,3489.7787732999986,3492.845215299998,3492.8279386999984,3492.830663999999,3492.845215299998,3492.845215299998,3492.845215299998,3492.845215299998,,,,,3494.8285787000004,3,0.564852499999688,0.1935287000014796,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
41,0,41,,,,,,space,5.692172299997765,None,None,2,0.6446273999972618,0.16459620000023278,None,1,0,1,0,,,,,2,0,2,0,,,,,41,0,41,0,3494.8448612999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,4.3424,3494.8290545,3494.829493799998,3494.829610499999,3494.8448612999982,3499.194305799998,3499.1786515000003,3499.182976099999,3499.194305799998,3499.194305799998,3499.194305799998,3499.194305799998,3501.1945093999984,3501.1945093999984,3501.1945093999984,3501.1945093999984,3501.1788483,2,0.6446273999972618,0.16459620000023278,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
42,0,42,,,,,,space,5.692172299997765,None,None,2,0.811315700000705,0.18245699999897624,None,1,0,1,0,,,,,2,0,2,0,,,,,42,0,42,0,3501.1945093999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,2.3861,3501.1794119999995,3501.1799574999986,3501.1800724000004,3501.1945093999984,3503.594263500001,3503.5781719999995,3503.5818923999996,3503.594263500001,3503.594263500001,3503.594263500001,3503.594263500001,3505.5946146000006,3505.5946146000006,3505.5946146000006,3505.5946146000006,3505.5784294999994,2,0.811315700000705,0.18245699999897624,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
43,0,43,,,,,,space,5.692172299997765,None,None,3,0.7032517000006919,0.18549139999959152,None,1,0,1,0,,,,,2,0,2,0,,,,,43,0,43,0,3505.5946146000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sicherheit,2.0934,3505.5789021,3505.5793289999983,3505.579425400001,3505.5946146000006,3507.693851099999,3507.678859400001,3507.682705999998,3507.693851099999,3507.693851099999,3507.693851099999,3507.693851099999,3509.6941379,3509.6941379,3509.6941379,3509.6941379,3509.678904399998,3,0.7032517000006919,0.18549139999959152,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
44,0,44,,,,,,space,5.692172299997765,None,None,3,0.6027404999986175,0.17360370000096736,None,1,0,1,0,,,,,2,0,2,0,,,,,44,0,44,0,3509.6941379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medaille,5.3463,3509.6793799999996,3509.679828099999,3509.6799808999986,3509.6941379,3515.0429870999997,3515.0268288999996,3515.0285048999995,3515.0429870999997,3515.0429870999997,3515.0429870999997,3515.0429870999997,3517.0427321999978,3517.0427321999978,3517.0427321999978,3517.0427321999978,3517.0265197999997,3,0.6027404999986175,0.17360370000096736,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
