thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
29,0,29,,,,,,space,4.487818300000072,None,None,3,None,1.3952988000000914,0.1769079999994574,1,0,1,0,,,,,0,0,0,0,,,,,29,0,29,0,2367.056999100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schreibtisch,4.4429,2367.0419069,2367.0424105,2367.042515500001,2367.056999100001,2371.5063412,2371.4908339000012,2371.4945186000004,2371.5063412,2371.5063412,2371.5063412,2371.5063412,2373.5065354000017,2373.5065354000017,2373.5065354000017,2373.5065354000017,2373.4910287000002,3,None,1.3952988000000914,0.1769079999994574,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
30,0,30,,,,,,space,4.487818300000072,None,None,3,None,1.2472347999992053,0.1819457000001421,1,0,1,0,,,,,0,0,0,0,,,,,30,0,30,0,2373.5065354000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorn,2.021,2373.4915191,2373.492116900001,2373.492251400001,2373.5065354000017,2375.5395236000004,2375.5244231000015,2375.5274924000005,2375.5395236000004,2375.5395236000004,2375.5395236000004,2375.5395236000004,2377.5398086000005,2377.5398086000005,2377.5398086000005,2377.5398086000005,2377.5240644000005,3,None,1.2472347999992053,0.1819457000001421,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
31,0,31,,,,,,space,4.487818300000072,None,None,3,None,1.0015148000002227,0.17592619999959425,1,0,1,0,,,,,0,0,0,0,,,,,31,0,31,0,2377.5398086000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nudeln,2.5377,2377.5245636,2377.5250679,2377.525176500001,2377.5398086000005,2380.0894904000015,2380.073924800001,2380.0790404,2380.0894904000015,2380.0894904000015,2380.0894904000015,2380.0894904000015,2382.0894456000005,2382.0894456000005,2382.0894456000005,2382.0894456000005,2382.0740563,3,None,1.0015148000002227,0.17592619999959425,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
32,0,32,,,,,,space,4.487818300000072,None,None,3,None,1.8779642999998032,None,1,0,1,0,,,,,0,0,0,0,,,,,32,0,32,0,2382.0894456000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.8901,2382.074553300001,2382.075202,2382.0753072000007,2382.0894456000005,2384.9895703,2384.9736257000004,2384.977710700001,2384.9895703,2384.9895703,2384.9895703,2384.9895703,2386.9894086000004,2386.9894086000004,2386.9894086000004,2386.9894086000004,2386.9738397,3,None,1.8779642999998032,None,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
33,0,33,,,,,,space,4.487818300000072,None,None,3,None,1.7693646000006993,0.18062539999846194,1,0,1,0,,,,,0,0,0,0,,,,,33,0,33,0,2386.9894086000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,3.0127,2386.9743334000013,2386.9749262000005,2386.9750337000005,2386.9894086000004,2390.0057862000012,2389.9900132000002,2389.9939352,2390.0057862000012,2390.0057862000012,2390.0057862000012,2390.0057862000012,2392.0056076,2392.0056076,2392.0056076,2392.0056076,2391.989985800001,3,None,1.7693646000006993,0.18062539999846194,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
34,0,34,,,,,,space,4.487818300000072,None,None,2,None,0.8248270000003686,0.17407819999971252,1,0,1,0,,,,,0,0,0,0,,,,,34,0,34,0,2392.0056076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,4.3424,2391.990480800001,2391.9909929000005,2391.9911376,2392.0056076,2396.3552079,2396.3393621000014,2396.3428940000013,2396.3552079,2396.3552079,2396.3552079,2396.3552079,2398.3552470000013,2398.3552470000013,2398.3552470000013,2398.3552470000013,2398.3395328000006,2,None,0.8248270000003686,0.17407819999971252,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
35,0,35,,,,,,space,4.487818300000072,None,None,3,None,0.8090866999991704,0.1743506000002526,1,0,1,0,,,,,0,0,0,0,,,,,35,0,35,0,2398.3552470000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,2.9109,2398.3400242000007,2398.3405391000015,2398.3406437000012,2398.3552470000013,2401.2720486000017,2401.2560536,2401.2595942000007,2401.2720486000017,2401.2720486000017,2401.2720486000017,2401.2720486000017,2403.2715563,2403.2715563,2403.2715563,2403.2715563,2403.2559108000005,3,None,0.8090866999991704,0.1743506000002526,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
36,0,36,,,,,,space,4.487818300000072,None,None,2,None,0.8496981999996933,0.17682069999864325,1,0,1,0,,,,,0,0,0,0,,,,,36,0,36,0,2403.2715563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnecke,2.4167,2403.2563795000005,2403.2569533000005,2403.2570536000003,2403.2715563,2405.687904300001,2405.672656300001,2405.6767476000005,2405.687904300001,2405.687904300001,2405.687904300001,2405.687904300001,2407.688234000001,2407.688234000001,2407.688234000001,2407.688234000001,2407.6723423000003,2,None,0.8496981999996933,0.17682069999864325,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
37,0,37,,,,,,space,4.487818300000072,None,None,2,None,1.484988500000327,0.17656200000055833,1,0,1,0,,,,,0,0,0,0,,,,,37,0,37,0,2407.688234000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.0168,2407.6728403000016,2407.6735837000015,2407.6736989,2407.688234000001,2409.704104800001,2409.6887895,2409.6930662000013,2409.704104800001,2409.704104800001,2409.704104800001,2409.704104800001,2411.7046118000017,2411.7046118000017,2411.7046118000017,2411.7046118000017,2411.6888237000003,2,None,1.484988500000327,0.17656200000055833,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
38,0,38,,,,,,space,4.487818300000072,None,None,3,None,1.4321239000000787,0.18736319999879925,1,0,1,0,,,,,0,0,0,0,,,,,38,0,38,0,2411.7046118000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bart,4.5524,2411.6893232,2411.689834500001,2411.6899397000016,2411.7046118000017,2416.2704968000016,2416.2557832,2416.2588992,2416.2704968000016,2416.2704968000016,2416.2704968000016,2416.2704968000016,2418.2706951,2418.2706951,2418.2706951,2418.2706951,2418.2551576000005,3,None,1.4321239000000787,0.18736319999879925,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
39,0,39,,,,,,space,4.487818300000072,None,None,3,None,1.6750876999994944,0.21305820000088715,1,0,1,0,,,,,0,0,0,0,,,,,39,0,39,0,2418.2706951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sack,2.1186,2418.2556518,2418.2561566000004,2418.256261300001,2418.2706951,2420.4037992000012,2420.3882684,2420.3915389000013,2420.4037992000012,2420.4037992000012,2420.4037992000012,2420.4037992000012,2422.403677800001,2422.403677800001,2422.403677800001,2422.403677800001,2422.3883379000017,3,None,1.6750876999994944,0.21305820000088715,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
40,0,40,,,,,,space,4.487818300000072,None,None,None,None,,,1,0,1,0,,,,,0,0,0,0,,,,,40,0,40,0,2422.403677800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,2.1413,2422.3888326000015,2422.389561400001,2422.3896786000005,2422.403677800001,2424.5535764000015,2424.5378734000005,2424.541803,2424.5535764000015,2424.5535764000015,2424.5535764000015,2424.5535764000015,2426.5536408000007,2426.5536408000007,2426.5536408000007,2426.5536408000007,2426.5377977000007,None,None,,,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
41,0,41,,,,,,space,4.487818300000072,None,None,3,None,0.9271269000000757,0.20141990000047372,1,0,1,0,,,,,0,0,0,0,,,,,41,0,41,0,2426.5536408000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuchen ,2.7584,2426.5382092,2426.5386861000006,2426.5387806000017,2426.5536408000007,2429.319645400001,2429.3042329,2429.3077648000017,2429.319645400001,2429.319645400001,2429.319645400001,2429.319645400001,2431.3200693000017,2431.3200693000017,2431.3200693000017,2431.3200693000017,2431.3043272000014,3,None,0.9271269000000757,0.20141990000047372,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
42,0,42,,,,,,space,4.487818300000072,None,None,3,None,1.127814199999193,0.19638750000012806,1,0,1,0,,,,,0,0,0,0,,,,,42,0,42,0,2431.3200693000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,2.0052,2431.3048019000016,2431.3053005,2431.305408800001,2431.3200693000017,2433.3364594000013,2433.320805000001,2433.3247447000012,2433.3364594000013,2433.3364594000013,2433.3364594000013,2433.3364594000013,2435.336623000001,2435.336623000001,2435.336623000001,2435.336623000001,2435.320818600001,3,None,1.127814199999193,0.19638750000012806,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
43,0,43,,,,,,space,4.487818300000072,None,None,3,None,0.8569227999996656,0.1898418999990099,1,0,1,0,,,,,0,0,0,0,,,,,43,0,43,0,2435.336623000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,2.0842,2435.3213323,2435.3218480000014,2435.3219550000013,2435.336623000001,2437.4361143000006,2437.4204083000004,2437.4234424000006,2437.4361143000006,2437.4361143000006,2437.4361143000006,2437.4361143000006,2439.4361279000004,2439.4361279000004,2439.4361279000004,2439.4361279000004,2439.420605200001,3,None,0.8569227999996656,0.1898418999990099,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
44,0,44,,,,,,space,4.487818300000072,None,None,2,None,0.8021850000004633,0.18941289999929722,1,0,1,0,,,,,0,0,0,0,,,,,44,0,44,0,2439.4361279000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,2.1961,2439.4211785000007,2439.4219326,2439.4220410000016,2439.4361279000004,2441.6359894000016,2441.6203098000005,2441.6253817000015,2441.6359894000016,2441.6359894000016,2441.6359894000016,2441.6359894000016,2443.6359684000017,2443.6359684000017,2443.6359684000017,2443.6359684000017,2443.6204591000005,2,None,0.8021850000004633,0.18941289999929722,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
45,0,45,,,,,,space,4.487818300000072,None,None,2,None,0.8430238000000827,0.18247259999952803,1,0,1,0,,,,,0,0,0,0,,,,,45,0,45,0,2443.6359684000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,2.3229,2443.6209574000004,2443.6214741000003,2443.6215849,2443.6359684000017,2445.9693222000005,2445.9534084000006,2445.9571206,2445.9693222000005,2445.9693222000005,2445.9693222000005,2445.9693222000005,2447.9690026000007,2447.9690026000007,2447.9690026000007,2447.9690026000007,2447.9534016000016,2,None,0.8430238000000827,0.18247259999952803,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
46,0,46,,,,,,space,4.487818300000072,None,None,2,None,1.3008475999995426,0.17140070000095875,1,0,1,0,,,,,0,0,0,0,,,,,46,0,46,0,2447.9690026000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,4.0852,2447.9539005000006,2447.9545365000013,2447.954643700001,2447.9690026000007,2452.068339700001,2452.052817900001,2452.0562250000003,2452.068339700001,2452.068339700001,2452.068339700001,2452.068339700001,2454.068541800001,2454.068541800001,2454.068541800001,2454.068541800001,2454.0532102000016,2,None,1.3008475999995426,0.17140070000095875,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
47,0,47,,,,,,space,4.487818300000072,None,None,3,None,1.2226847000001726,0.17857209999965562,1,0,1,0,,,,,0,0,0,0,,,,,47,0,47,0,2454.068541800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,2.5982,2454.053700300001,2454.0542867000004,2454.0544023,2454.068541800001,2456.6683412,2456.6526121000006,2456.6557739,2456.6683412,2456.6683412,2456.6683412,2456.6683412,2458.6683268000015,2458.6683268000015,2458.6683268000015,2458.6683268000015,2458.6529534,3,None,1.2226847000001726,0.17857209999965562,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
48,0,48,,,,,,space,4.487818300000072,None,None,2,None,0.7882193999994342,0.16262790000109817,1,0,1,0,,,,,0,0,0,0,,,,,48,0,48,0,2458.6683268000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,2.3916,2458.6534501000006,2458.6539620000003,2458.6540675000015,2458.6683268000015,2461.0682419000004,2461.0524888,2461.0568944000006,2461.0682419000004,2461.0682419000004,2461.0682419000004,2461.0682419000004,2463.068076200001,2463.068076200001,2463.068076200001,2463.068076200001,2463.052614800001,2,None,0.7882193999994342,0.16262790000109817,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
49,0,49,,,,,,space,4.487818300000072,None,None,3,None,1.0653892000009364,0.1782731999992393,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2463.068076200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,2.4916,2463.0531147,2463.0536254000017,2463.0537324000015,2463.068076200001,2465.5678332000007,2465.552320500001,2465.556489800001,2465.5678332000007,2465.5678332000007,2465.5678332000007,2465.5678332000007,2467.5678639000016,2467.5678639000016,2467.5678639000016,2467.5678639000016,2467.5524787000013,3,None,1.0653892000009364,0.1782731999992393,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
50,0,50,,,,,,space,4.487818300000072,None,None,3,None,1.055685600000288,0.1669423999992432,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2467.5678639000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,2.3599,2467.5529764000003,2467.5534888,2467.5535949000005,2467.5678639000016,2469.9342777,2469.9187657,2469.9232758000016,2469.9342777,2469.9342777,2469.9342777,2469.9342777,2471.9342749000007,2471.9342749000007,2471.9342749000007,2471.9342749000007,2471.9188627000003,3,None,1.055685600000288,0.1669423999992432,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
51,0,51,,,,,,space,4.487818300000072,None,None,2,None,1.2191779999993742,0.15656610000041837,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2471.9342749000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,2.2074,2471.919352000001,2471.9199561000005,2471.9200660000006,2471.9342749000007,2474.1506699,2474.1350933000012,2474.139072400001,2474.1506699,2474.1506699,2474.1506699,2474.1506699,2476.1506159,2476.1506159,2476.1506159,2476.1506159,2476.1353931000012,2,None,1.2191779999993742,0.15656610000041837,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
52,0,52,,,,,,space,4.487818300000072,None,None,2,None,0.8163377000000764,0.1517862000000605,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2476.1506159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,3.8592,2476.1358511000017,2476.1364804000004,2476.1365791000007,2476.1506159,2480.0169785000016,2480.001833600001,2480.0055314,2480.0169785000016,2480.0169785000016,2480.0169785000016,2480.0169785000016,2482.0172937000007,2482.0172937000007,2482.0172937000007,2482.0172937000007,2482.0014070000016,2,None,0.8163377000000764,0.1517862000000605,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
53,0,53,,,,,,space,4.487818300000072,None,None,2,None,1.463510800000222,0.14084530000036466,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2482.0172937000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausflug,2.1949,2482.0019084000014,2482.002561700001,2482.0026705,2482.0172937000007,2484.2170474000013,2484.2009936000013,2484.204686700001,2484.2170474000013,2484.2170474000013,2484.2170474000013,2484.2170474000013,2486.2166830000006,2486.2166830000006,2486.2166830000006,2486.2166830000006,2486.201097500001,2,None,1.463510800000222,0.14084530000036466,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
54,0,54,,,,,,space,4.487818300000072,None,None,2,None,1.076818200001071,0.16742840000006254,1,0,1,0,,,,,0,0,0,0,,,,,54,0,54,0,2486.2166830000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,2.3419,2486.2015945000003,2486.2021076,2486.2022134000017,2486.2166830000006,2488.5664065,2488.5506692000017,2488.554155400001,2488.5664065,2488.5664065,2488.5664065,2488.5664065,2490.5663797000016,2490.5663797000016,2490.5663797000016,2490.5663797000016,2490.551104100001,2,None,1.076818200001071,0.16742840000006254,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
55,0,55,,,,,,space,4.487818300000072,None,None,2,None,0.7258206000005885,0.14860719999887806,1,0,1,0,,,,,0,0,0,0,,,,,55,0,55,0,2490.5663797000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,2.3843,2490.551593,2490.552181700001,2490.5522853,2490.5663797000016,2492.9494328,2492.934363100001,2492.9377074000004,2492.9494328,2492.9494328,2492.9494328,2492.9494328,2494.9496353000013,2494.9496353000013,2494.9496353000013,2494.9496353000013,2494.9343375000008,2,None,0.7258206000005885,0.14860719999887806,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
56,0,56,,,,,,space,4.487818300000072,None,None,2,None,0.9829494999994495,0.1769162000000506,1,0,1,0,,,,,0,0,0,0,,,,,56,0,56,0,2494.9496353000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humor,2.3861,2494.9348269,2494.9354141000003,2494.9355184000015,2494.9496353000013,2497.333269500001,2497.319494900001,2497.3233365000015,2497.333269500001,2497.333269500001,2497.333269500001,2497.333269500001,2499.332706500001,2499.332706500001,2499.332706500001,2499.332706500001,2499.3170565,2,None,0.9829494999994495,0.1769162000000506,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
57,0,57,,,,,,space,4.487818300000072,None,None,2,None,1.0241953999993711,0.16046579999965616,1,0,1,0,,,,,0,0,0,0,,,,,57,0,57,0,2499.332706500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.9036,2499.3175527000003,2499.3181971000013,2499.3183014000006,2499.332706500001,2502.2491893000006,2502.2332234000005,2502.2375388,2502.2491893000006,2502.2491893000006,2502.2491893000006,2502.2491893000006,2504.249151,2504.249151,2504.249151,2504.249151,2504.2337114,2,None,1.0241953999993711,0.16046579999965616,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
58,0,58,,,,,,space,4.487818300000072,None,None,2,None,0.7746447000008629,0.16550139999890234,1,0,1,0,,,,,0,0,0,0,,,,,58,0,58,0,2504.249151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwester,3.6438,2504.234214,2504.2347465000003,2504.2348540000003,2504.249151,2507.8987345000005,2507.8826500000014,2507.8862585000006,2507.8987345000005,2507.8987345000005,2507.8987345000005,2507.8987345000005,2509.898596700001,2509.898596700001,2509.898596700001,2509.898596700001,2509.8832697000016,2,None,0.7746447000008629,0.16550139999890234,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
59,0,59,,,,,,space,4.487818300000072,None,None,3,None,1.5767722000000504,0.17138539999905333,1,0,1,0,,,,,0,0,0,0,,,,,59,0,59,0,2509.898596700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,4.4767,2509.8837631000006,2509.8842799000013,2509.8843848000015,2509.898596700001,2514.3821073000017,2514.365984,2514.3694304,2514.3821073000017,2514.3821073000017,2514.3821073000017,2514.3821073000017,2516.3817767,2516.3817767,2516.3817767,2516.3817767,2516.3660989,3,None,1.5767722000000504,0.17138539999905333,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
60,0,60,,,,,,space,4.487818300000072,None,None,2,None,1.5584357999996428,0.1639050000012503,1,0,1,0,,,,,0,0,0,0,,,,,60,0,60,0,2516.3817767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,2.3006,2516.3665855,2516.3672233000016,2516.3673266000005,2516.3817767,2518.6820962,2518.6657277000013,2518.6694117000006,2518.6820962,2518.6820962,2518.6820962,2518.6820962,2520.6813437,2520.6813437,2520.6813437,2520.6813437,2520.6658578000006,2,None,1.5584357999996428,0.1639050000012503,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
61,0,61,,,,,,space,4.487818300000072,None,None,3,None,1.6953242999989016,0.1814102999996976,1,0,1,0,,,,,0,0,0,0,,,,,61,0,61,0,2520.6813437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.4521,2520.6663364000015,2520.666850900001,2520.6669695,2520.6813437,2523.147834900001,2523.132146400001,2523.135944200001,2523.147834900001,2523.147834900001,2523.147834900001,2523.147834900001,2525.1478102,2525.1478102,2525.1478102,2525.1478102,2525.1324430000004,3,None,1.6953242999989016,0.1814102999996976,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
62,0,62,,,,,,space,4.487818300000072,None,None,3,None,0.698828799999319,0.21747719999984838,1,0,1,0,,,,,0,0,0,0,,,,,62,0,62,0,2525.1478102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,2.0031,2525.1329453000017,2525.1334764000003,2525.1335831000015,2525.1478102,2527.1639837000002,2527.1486337000006,2527.152279600001,2527.1639837000002,2527.1639837000002,2527.1639837000002,2527.1639837000002,2529.1643612000007,2529.1643612000007,2529.1643612000007,2529.1643612000007,2529.1486817000005,3,None,0.698828799999319,0.21747719999984838,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
