thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
22,0,22,,,,,,space,1.3839532000019972,None,None,3,0.7625555999984499,0.19612550000238116,None,0,0,0,0,,,,,3,0,3,0,,,,,22,0,22,0,1654.5322914999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,4.3947,1654.5169861999966,1654.5174861999985,1654.5175988999981,1654.5322914999997,1658.9322742999975,1658.9163450999986,1658.9204157999993,1658.9322742999975,1658.9322742999975,1658.9322742999975,1658.9322742999975,1660.9318595999976,1660.9318595999976,1660.9318595999976,1660.9318595999976,1660.9161373999996,3,0.7625555999984499,0.19612550000238116,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
23,0,23,,,,,,space,1.3839532000019972,None,None,3,0.77082320000045,0.20171359999949345,None,0,0,0,0,,,,,3,0,3,0,,,,,23,0,23,0,1660.9318595999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,3.2242,1660.9166559999976,1660.917171699999,1660.9172806999995,1660.9318595999976,1664.1644432999965,1664.149077099999,1664.1538481999996,1664.1644432999965,1664.1644432999965,1664.1644432999965,1664.1644432999965,1666.1646651999981,1666.1646651999981,1666.1646651999981,1666.1646651999981,1666.1490091999985,3,0.77082320000045,0.20171359999949345,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
24,0,24,,,,,,space,1.3839532000019972,None,None,3,0.596794699999009,0.25631300000168267,None,0,0,0,0,,,,,3,0,3,0,,,,,24,0,24,0,1666.1646651999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,4.1889,1666.1495173999974,1666.150235899997,1666.1503473999983,1666.1646651999981,1670.3643838999997,1670.348574599997,1670.351831699998,1670.3643838999997,1670.3643838999997,1670.3643838999997,1670.3643838999997,1672.3644994999995,1672.3644994999995,1672.3644994999995,1672.3644994999995,1672.3487171999986,3,0.596794699999009,0.25631300000168267,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
25,0,25,,,,,,space,1.3839532000019972,None,None,2,1.3692171000002418,0.1835255000005418,None,0,0,0,0,,,,,3,0,3,0,,,,,25,0,25,0,1672.3644994999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,2.3015,1672.3492205999974,1672.349875699998,1672.3499830999972,1672.3644994999995,1674.681067999998,1674.6651533999975,1674.668195899998,1674.681067999998,1674.681067999998,1674.681067999998,1674.681067999998,1676.6809132999988,1676.6809132999988,1676.6809132999988,1676.6809132999988,1676.6653940999968,2,1.3692171000002418,0.1835255000005418,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
26,0,26,,,,,,space,1.3839532000019972,None,None,2,0.6762085000009392,0.19148439999844413,None,0,0,0,0,,,,,3,0,3,0,,,,,26,0,26,0,1676.6809132999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hai,3.9624,1676.6659070999995,1676.6666647999991,1676.6667718999997,1676.6809132999988,1680.6471738999971,1680.6316927999978,1680.6352738999994,1680.6471738999971,1680.6471738999971,1680.6471738999971,1680.6471738999971,1682.647232299998,1682.647232299998,1682.647232299998,1682.647232299998,1682.6313717999983,2,0.6762085000009392,0.19148439999844413,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
27,0,27,,,,,,space,1.3839532000019972,None,None,2,0.9680326000016066,0.17245809999803896,None,0,0,0,0,,,,,3,0,3,0,,,,,27,0,27,0,1682.647232299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm,4.9116,1682.6318152999993,1682.6323140999993,1682.632407699999,1682.647232299998,1687.5633365999965,1687.5475868999965,1687.5505277999982,1687.5633365999965,1687.5633365999965,1687.5633365999965,1687.5633365999965,1689.5637078,1689.5637078,1689.5637078,1689.5637078,1689.5477637999975,2,0.9680326000016066,0.17245809999803896,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
28,0,28,,,,,,space,1.3839532000019972,None,None,3,0.7564239000021189,0.316594999996596,None,0,0,0,0,,,,,3,0,3,0,,,,,28,0,28,0,1689.5637078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soße,2.2305,1689.5482685999996,1689.5488620999968,1689.548966899998,1689.5637078,1691.7965670999984,1691.7809839999973,1691.784690499997,1691.7965670999984,1691.7965670999984,1691.7965670999984,1691.7965670999984,1693.796588899997,1693.796588899997,1693.796588899997,1693.796588899997,1693.7809142999977,3,0.7564239000021189,0.316594999996596,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
29,0,29,,,,,,space,1.3839532000019972,None,None,3,1.2226881999995385,0.17017800000030547,None,0,0,0,0,,,,,3,0,3,0,,,,,29,0,29,0,1693.796588899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,2.0575,1693.7814263999971,1693.7819449999988,1693.7820569999967,1693.796588899997,1695.8630632999993,1695.848017799999,1695.8521764999969,1695.8630632999993,1695.8630632999993,1695.8630632999993,1695.8630632999993,1697.8631386999987,1697.8631386999987,1697.8631386999987,1697.8631386999987,1697.8475401999967,3,1.2226881999995385,0.17017800000030547,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
30,0,30,,,,,,space,1.3839532000019972,None,None,3,0.6767839999993157,0.2074532000006002,None,0,0,0,0,,,,,3,0,3,0,,,,,30,0,30,0,1697.8631386999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,2.7505,1697.8480483999992,1697.8485667999994,1697.8486713999991,1697.8631386999987,1700.6126736999977,1700.5972534999964,1700.6017483999967,1700.6126736999977,1700.6126736999977,1700.6126736999977,1700.6126736999977,1702.6126368999976,1702.6126368999976,1702.6126368999976,1702.6126368999976,1702.5971266999986,3,0.6767839999993157,0.2074532000006002,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
31,0,31,,,,,,space,1.3839532000019972,None,None,2,0.6677955000013753,0.22936069999923347,None,0,0,0,0,,,,,3,0,3,0,,,,,31,0,31,0,1702.6126368999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,3.658,1702.5976345999989,1702.598143299998,1702.598248299997,1702.6126368999976,1706.2792494999994,1706.2632600999968,1706.2670164999981,1706.2792494999994,1706.2792494999994,1706.2792494999994,1706.2792494999994,1708.2791502,1708.2791502,1708.2791502,1708.2791502,1708.263395099999,2,0.6677955000013753,0.22936069999923347,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
32,0,32,,,,,,space,1.3839532000019972,None,None,3,0.7435054000015953,0.22401259999969625,None,0,0,0,0,,,,,3,0,3,0,,,,,32,0,32,0,1708.2791502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,2.6125,1708.263896499997,1708.2643970999998,1708.2645013999972,1708.2791502,1710.895588299998,1710.8799940999997,1710.884144399999,1710.895588299998,1710.895588299998,1710.895588299998,1710.895588299998,1712.8955431999966,1712.8955431999966,1712.8955431999966,1712.8955431999966,1712.8800194999967,3,0.7435054000015953,0.22401259999969625,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
33,0,33,,,,,,space,1.3839532000019972,None,None,3,0.7145081999988179,0.1685405999996874,None,0,0,0,0,,,,,3,0,3,0,,,,,33,0,33,0,1712.8955431999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.5391,1712.8805252999991,1712.8810565999993,1712.881161899997,1712.8955431999966,1715.445993399997,1715.429610799998,1715.4332485999985,1715.445993399997,1715.445993399997,1715.445993399997,1715.445993399997,1717.4452072999993,1717.4452072999993,1717.4452072999993,1717.4452072999993,1717.4296283999975,3,0.7145081999988179,0.1685405999996874,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
34,0,34,,,,,,space,1.3839532000019972,None,None,2,0.9082362000008288,0.19909180000104243,None,0,0,0,0,,,,,3,0,3,0,,,,,34,0,34,0,1717.4452072999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gast,2.2966,1717.4301338999976,1717.4306696999993,1717.4307777999966,1717.4452072999993,1719.7446823999999,1719.7293206999966,1719.7323044999976,1719.7446823999999,1719.7446823999999,1719.7446823999999,1719.7446823999999,1721.7450180999986,1721.7450180999986,1721.7450180999986,1721.7450180999986,1721.7295122999967,2,0.9082362000008288,0.19909180000104243,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
35,0,35,,,,,,space,1.3839532000019972,None,None,3,0.7276552000002994,0.21811800000068615,None,0,0,0,0,,,,,3,0,3,0,,,,,35,0,35,0,1721.7450180999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.0917,1721.7300203999985,1721.7305382999984,1721.7306475999976,1721.7450180999986,1723.8451190999986,1723.8293066999977,1723.8333018999983,1723.8451190999986,1723.8451190999986,1723.8451190999986,1723.8451190999986,1725.844703699997,1725.844703699997,1725.844703699997,1725.844703699997,1725.8291477999992,3,0.7276552000002994,0.21811800000068615,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
36,0,36,,,,,,space,1.3839532000019972,None,None,3,0.9564817999998922,0.17553920000136713,None,0,0,0,0,,,,,3,0,3,0,,,,,36,0,36,0,1725.844703699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,4.3608,1725.8296568999976,1725.8301786999982,1725.8302871999986,1725.844703699997,1730.2111041999997,1730.1954479999986,1730.1992326,1730.2111041999997,1730.2111041999997,1730.2111041999997,1730.2111041999997,1732.211066099997,1732.211066099997,1732.211066099997,1732.211066099997,1732.1954303999992,3,0.9564817999998922,0.17553920000136713,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
37,0,37,,,,,,space,1.3839532000019972,None,None,3,1.1846506000001682,0.17051919999721576,None,0,0,0,0,,,,,3,0,3,0,,,,,37,0,37,0,1732.211066099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendung,2.5116,1732.1959298999973,1732.196459699997,1732.1965660999995,1732.211066099997,1734.727532599998,1734.7116345999966,1734.7158599999966,1734.727532599998,1734.727532599998,1734.727532599998,1734.727532599998,1736.7274941999967,1736.7274941999967,1736.7274941999967,1736.7274941999967,1736.7120972999983,3,1.1846506000001682,0.17051919999721576,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
38,0,38,,,,,,space,1.3839532000019972,None,None,3,0.8173902999988059,0.14818630000081612,None,0,0,0,0,,,,,3,0,3,0,,,,,38,0,38,0,1736.7274941999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vergangenheit,2.1082,1736.7126056999987,1736.7131227999998,1736.7132282999992,1736.7274941999967,1738.843624699999,1738.8281112999975,1738.8320356999975,1738.843624699999,1738.843624699999,1738.843624699999,1738.843624699999,1740.8438625999988,1740.8438625999988,1740.8438625999988,1740.8438625999988,1740.8282280999993,3,0.8173902999988059,0.14818630000081612,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
39,0,39,,,,,,space,1.3839532000019972,None,None,3,0.8725435000014841,0.18539569999848027,None,0,0,0,0,,,,,3,0,3,0,,,,,39,0,39,0,1740.8438625999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rot,3.4104,1740.8287358999987,1740.8292470999986,1740.8293530999981,1740.8438625999988,1744.260330099998,1744.244574999997,1744.247979599997,1744.260330099998,1744.260330099998,1744.260330099998,1744.260330099998,1746.2603830999979,1746.2603830999979,1746.2603830999979,1746.2603830999979,1746.2449202999996,3,0.8725435000014841,0.18539569999848027,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
40,0,40,,,,,,space,1.3839532000019972,None,None,3,1.3124900000002526,0.19882209999923361,None,0,0,0,0,,,,,3,0,3,0,,,,,40,0,40,0,1746.2603830999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keller,2.0604,1746.2454280999991,1746.2459453999982,1746.2460495999985,1746.2603830999979,1748.3267714999965,1748.3109136999992,1748.3143333999978,1748.3267714999965,1748.3267714999965,1748.3267714999965,1748.3267714999965,1750.3268230999965,1750.3268230999965,1750.3268230999965,1750.3268230999965,1750.3112298999986,3,1.3124900000002526,0.19882209999923361,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
41,0,41,,,,,,space,1.3839532000019972,None,None,2,1.0201091000017186,0.2068788999968092,None,0,0,0,0,,,,,3,0,3,0,,,,,41,0,41,0,1750.3268230999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,2.2697,1750.3117367999985,1750.3123250999997,1750.3124336999972,1750.3268230999965,1752.6097488999985,1752.5944031,1752.5981268999967,1752.6097488999985,1752.6097488999985,1752.6097488999985,1752.6097488999985,1754.6098115999994,1754.6098115999994,1754.6098115999994,1754.6098115999994,1754.5943051999966,2,1.0201091000017186,0.2068788999968092,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
42,0,42,,,,,,space,1.3839532000019972,None,None,3,1.1387208000014652,0.18962850000025355,None,0,0,0,0,,,,,3,0,3,0,,,,,42,0,42,0,1754.6098115999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,2.9534,1754.594854199997,1754.5953782999968,1754.5954848999972,1754.6098115999994,1757.5762396999999,1757.5606457999966,1757.5641161999993,1757.5762396999999,1757.5762396999999,1757.5762396999999,1757.5762396999999,1759.5762508999978,1759.5762508999978,1759.5762508999978,1759.5762508999978,1759.560504699999,3,1.1387208000014652,0.18962850000025355,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
43,0,43,,,,,,space,1.3839532000019972,None,None,3,0.7615142000031483,0.1664162999986729,None,0,0,0,0,,,,,3,0,3,0,,,,,43,0,43,0,1759.5762508999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,3.5248,1759.5610157999981,1759.5615339999968,1759.5616411999981,1759.5762508999978,1763.109364,1763.0936392999974,1763.097570799997,1763.109364,1763.109364,1763.109364,1763.109364,1765.1094551999995,1765.1094551999995,1765.1094551999995,1765.1094551999995,1765.093907999999,3,0.7615142000031483,0.1664162999986729,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
44,0,44,,,,,,space,1.3839532000019972,None,None,3,1.0412628999984008,0.22283149999930174,None,0,0,0,0,,,,,3,0,3,0,,,,,44,0,44,0,1765.1094551999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,3.6503,1765.0944168999995,1765.0951436999967,1765.0952513999982,1765.1094551999995,1768.758583499999,1768.7433623999968,1768.748653999999,1768.758583499999,1768.758583499999,1768.758583499999,1768.758583499999,1770.7588193999982,1770.7588193999982,1770.7588193999982,1770.7588193999982,1770.7432635999976,3,1.0412628999984008,0.22283149999930174,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
45,0,45,,,,,,space,1.3839532000019972,None,None,3,0.9972945000008622,0.19241349999720114,None,0,0,0,0,,,,,3,0,3,0,,,,,45,0,45,0,1770.7588193999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacht,3.2642,1770.7437727999968,1770.7442636999986,1770.7443694999965,1770.7588193999982,1774.0253118,1774.0096233999975,1774.0132319999975,1774.0253118,1774.0253118,1774.0253118,1774.0253118,1776.0253908999985,1776.0253908999985,1776.0253908999985,1776.0253908999985,1776.0095024999973,3,0.9972945000008622,0.19241349999720114,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
46,0,46,,,,,,space,1.3839532000019972,None,None,3,0.8473081000011007,0.2035684999973455,None,0,0,0,0,,,,,3,0,3,0,,,,,46,0,46,0,1776.0253908999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,2.071,1776.0099529,1776.0104494999978,1776.010545199999,1776.0253908999985,1778.1083270999989,1778.0930641999985,1778.0975053999973,1778.1083270999989,1778.1083270999989,1778.1083270999989,1778.1083270999989,1780.108924799999,1780.108924799999,1780.108924799999,1780.108924799999,1780.0926542999987,3,0.8473081000011007,0.2035684999973455,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
47,0,47,,,,,,space,1.3839532000019972,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,47,0,47,0,1780.108924799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,5.463,1780.0930968999965,1780.0936131999988,1780.093706399999,1780.108924799999,1785.5753861999983,1785.5592512999974,1785.562904399998,1785.5753861999983,1785.5753861999983,1785.5753861999983,1785.5753861999983,1787.5746517999978,1787.5746517999978,1787.5746517999978,1787.5746517999978,1787.5590004999976,None,,,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
48,0,48,,,,,,space,1.3839532000019972,None,None,3,0.7771815999985847,0.18809440000040922,None,0,0,0,0,,,,,3,0,3,0,,,,,48,0,48,0,1787.5746517999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeit,2.771,1787.5594766999966,1787.5600090999978,1787.560120099999,1787.5746517999978,1790.3576874999999,1790.3420686999998,1790.3461844999983,1790.3576874999999,1790.3576874999999,1790.3576874999999,1790.3576874999999,1792.3578586999975,1792.3578586999975,1792.3578586999975,1792.3578586999975,1792.3423736999976,3,0.7771815999985847,0.18809440000040922,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
49,0,49,,,,,,space,1.3839532000019972,None,None,3,0.9829789000032179,0.1604576999998244,None,0,0,0,0,,,,,3,0,3,0,,,,,49,0,49,0,1792.3578586999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Käse,3.5107,1792.3428733,1792.3434246999968,1792.343531999999,1792.3578586999975,1795.874275299997,1795.8584179999998,1795.8612738999982,1795.874275299997,1795.874275299997,1795.874275299997,1795.874275299997,1797.8739199999982,1797.8739199999982,1797.8739199999982,1797.8739199999982,1797.8584017999965,3,0.9829789000032179,0.1604576999998244,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
50,0,50,,,,,,space,1.3839532000019972,None,None,3,0.9244055000017397,0.2188057999992452,None,0,0,0,0,,,,,3,0,3,0,,,,,50,0,50,0,1797.8739199999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,2.1855,1797.8589110999965,1797.8594305999977,1797.8595380999977,1797.8739199999982,1800.0737686999964,1800.0582075999992,1800.0623954999974,1800.0737686999964,1800.0737686999964,1800.0737686999964,1800.0737686999964,1802.073901599997,1802.073901599997,1802.073901599997,1802.073901599997,1802.0580874999978,3,0.9244055000017397,0.2188057999992452,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
51,0,51,,,,,,space,1.3839532000019972,None,None,2,1.0640159999966272,0.20136200000342797,None,0,0,0,0,,,,,3,0,3,0,,,,,51,0,51,0,1802.073901599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,2.9809,1802.0585498,1802.0590234999981,1802.0591176999988,1802.073901599997,1805.056665199998,1805.041774199999,1805.0454137999986,1805.056665199998,1805.056665199998,1805.056665199998,1805.056665199998,1807.0568006999965,1807.0568006999965,1807.0568006999965,1807.0568006999965,1807.041424799998,2,1.0640159999966272,0.20136200000342797,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
52,0,52,,,,,,space,1.3839532000019972,None,None,2,0.6965607999991335,0.18558399999892572,None,0,0,0,0,,,,,3,0,3,0,,,,,52,0,52,0,1807.0568006999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,2.0929,1807.0419343999965,1807.0424486999982,1807.0425541999975,1807.0568006999965,1809.1565734999967,1809.1413675999975,1809.145307499999,1809.1565734999967,1809.1565734999967,1809.1565734999967,1809.1565734999967,1811.1566485999974,1811.1566485999974,1811.1566485999974,1811.1566485999974,1811.1411000999979,2,0.6965607999991335,0.18558399999892572,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
53,0,53,,,,,,space,1.3839532000019972,None,None,3,0.8267588000016985,0.19402189999891561,None,0,0,0,0,,,,,3,0,3,0,,,,,53,0,53,0,1811.1566485999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,4.1765,1811.141612299998,1811.1422353999988,1811.1423464,1811.1566485999974,1815.3396212999978,1815.3241667999973,1815.3278637999974,1815.3396212999978,1815.3396212999978,1815.3396212999978,1815.3396212999978,1817.3396508999977,1817.3396508999977,1817.3396508999977,1817.3396508999977,1817.323849299999,3,0.8267588000016985,0.19402189999891561,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
