thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,,,,,,space,2.4859132999990834,None,None,2,0.9717874999987544,0.2502631000006659,None,1,0,1,0,,,,,2,0,2,0,,,,,1,0,1,0,3003.8670604999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilfe,2.0934,3003.851668100001,3003.852082800001,3003.8521790000004,3003.8670604999998,3005.9674907,3005.9513483,3005.9551562000006,3005.9674907,3005.9674907,3005.9674907,3005.9674907,3007.9517669999996,2,0.9717874999987544,0.2502631000006659,None,3007.9673484000004,3007.9673484000004,3007.9673484000004,3007.9673484000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
2,0,2,,,,,,space,2.4859132999990834,None,None,3,1.099286700000448,0.28223749999961,None,1,0,1,0,,,,,2,0,2,0,,,,,2,0,2,0,3007.9673484000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,5.3463,3007.9522374,3007.9526854000005,3007.9527805000007,3007.9673484000004,3013.3170308,3013.3008173999997,3013.3044763999997,3013.3170308,3013.3170308,3013.3170308,3013.3170308,3015.3014028999996,3,1.099286700000448,0.28223749999961,None,3015.3170980999994,3015.3170980999994,3015.3170980999994,3015.3170980999994,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
3,0,3,,,,,,space,2.4859132999990834,None,None,3,0.9096286000003602,0.2234186999994563,None,1,0,1,0,,,,,2,0,2,0,,,,,3,0,3,0,3015.3170980999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,3.2825,3015.3018569999995,3015.3023476000008,3015.302445800001,3015.3170980999994,3018.5999170999994,3018.5844704,3018.585916000001,3018.5999170999994,3018.5999170999994,3018.5999170999994,3018.5999170999994,3020.5844026000004,3,0.9096286000003602,0.2234186999994563,None,3020.5996387999994,3020.5996387999994,3020.5996387999994,3020.5996387999994,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
4,0,4,,,,,,space,2.4859132999990834,None,None,2,1.0909235999988596,0.2632383000000118,None,1,0,1,0,,,,,2,0,2,0,,,,,4,0,4,0,3020.5996387999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,2.8516,3020.584852500001,3020.5853593,3020.5854542999996,3020.5996387999994,3023.4501033999995,3023.434353400001,3023.438611300001,3023.4501033999995,3023.4501033999995,3023.4501033999995,3023.4501033999995,3025.4340724000003,2,1.0909235999988596,0.2632383000000118,None,3025.4501217999996,3025.4501217999996,3025.4501217999996,3025.4501217999996,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
5,0,5,,,,,,space,2.4859132999990834,None,None,2,0.925003000000288,0.2484108999997261,None,1,0,1,0,,,,,2,0,2,0,,,,,5,0,5,0,3025.4501217999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anführer,2.1831,3025.4345286,3025.4349744,3025.4350714,3025.4501217999996,3027.633254900001,3027.617414200001,3027.6205965,3027.633254900001,3027.633254900001,3027.633254900001,3027.633254900001,3029.6164184,2,0.925003000000288,0.2484108999997261,None,3029.6326775000007,3029.6326775000007,3029.6326775000007,3029.6326775000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
6,0,6,,,,,,space,2.4859132999990834,None,None,3,0.9757485999998607,0.28117740000016056,None,1,0,1,0,,,,,2,0,2,0,,,,,6,0,6,0,3029.6326775000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,2.3362,3029.6166172000003,3029.616964400001,3029.6170008,3029.6326775000007,3031.9828685,3031.9671718,3031.9707754,3031.9828685,3031.9828685,3031.9828685,3031.9828685,3033.9665323,3,0.9757485999998607,0.28117740000016056,None,3033.9824842999997,3033.9824842999997,3033.9824842999997,3033.9824842999997,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
7,0,7,,,,,,space,2.4859132999990834,None,None,2,0.9737402999999176,0.3161722999993799,None,1,0,1,0,,,,,2,0,2,0,,,,,7,0,7,0,3033.9824842999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,2.9645,3033.9670130999993,3033.967392200001,3033.9675058000003,3033.9824842999997,3036.949514000001,3036.9336911,3036.937436000001,3036.949514000001,3036.949514000001,3036.949514000001,3036.949514000001,3038.9325732000007,2,0.9737402999999176,0.3161722999993799,None,3038.9486895,3038.9486895,3038.9486895,3038.9486895,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
8,0,8,,,,,,space,2.4859132999990834,None,None,3,1.5552861000014673,0.2592512999999599,None,1,0,1,0,,,,,2,0,2,0,,,,,8,0,8,0,3038.9486895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.7378,3038.932763400001,3038.9330753999993,3038.9331126999996,3038.9486895,3041.698785400001,3041.6831317000006,3041.6863172000003,3041.698785400001,3041.698785400001,3041.698785400001,3041.698785400001,3043.6826073,3,1.5552861000014673,0.2592512999999599,None,3043.698500900001,3043.698500900001,3043.698500900001,3043.698500900001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
9,0,9,,,,,,space,2.4859132999990834,None,None,2,0.7825435000013385,0.22242109999933746,None,1,0,1,0,,,,,2,0,2,0,,,,,9,0,9,0,3043.698500900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,3.0547,3043.6830296,3043.6834967999994,3043.6835884,3043.698500900001,3046.7651374999996,3046.7487876999994,3046.7505962999994,3046.7651374999996,3046.7651374999996,3046.7651374999996,3046.7651374999996,3048.749316100001,2,0.7825435000013385,0.22242109999933746,None,3048.765486700001,3048.765486700001,3048.765486700001,3048.765486700001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
10,0,10,,,,,,space,2.4859132999990834,None,None,3,0.7846325999998953,0.22847170000022743,None,1,0,1,0,,,,,2,0,2,0,,,,,10,0,10,0,3048.765486700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handtuch,3.0127,3048.7496991,3048.7501261000007,3048.750203300001,3048.765486700001,3051.7824331,3051.765693100001,3051.770618200001,3051.7824331,3051.7824331,3051.7824331,3051.7824331,3053.7811658,3,0.7846325999998953,0.22847170000022743,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
11,0,11,,,,,,space,2.4859132999990834,None,None,3,1.016328199999407,0.2331068999992567,None,1,0,1,0,,,,,2,0,2,0,,,,,11,0,11,0,3053.7986613000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.0168,3053.781370900001,3053.781824300001,3053.7819467,3053.7986613000003,3055.813808600001,3055.7988508999997,3055.8027764999997,3055.813808600001,3055.813808600001,3055.813808600001,3055.813808600001,3057.7993748,3,1.016328199999407,0.2331068999992567,None,3057.8148659999997,3057.8148659999997,3057.8148659999997,3057.8148659999997,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
12,0,12,,,,,,space,2.4859132999990834,None,None,2,1.530699699998877,0.22839940000085335,None,1,0,1,0,,,,,2,0,2,0,,,,,12,0,12,0,3057.8148659999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeit,2.5377,3057.799846500001,3057.8002392999997,3057.8003335000003,3057.8148659999997,3060.364332,3060.3482582999995,3060.350136,3060.364332,3060.364332,3060.364332,3060.364332,3062.347772100001,2,1.530699699998877,0.22839940000085335,None,3062.3640196000006,3062.3640196000006,3062.3640196000006,3062.3640196000006,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
13,0,13,,,,,,space,2.4859132999990834,None,None,2,0.9536229999994248,0.2113432999994984,None,1,0,1,0,,,,,2,0,2,0,,,,,13,0,13,0,3062.3640196000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glück,3.6297,3062.3479598000004,3062.3482875,3062.3484056999996,3062.3640196000006,3065.997096100001,3065.9808148,3065.9823179999994,3065.997096100001,3065.997096100001,3065.997096100001,3065.997096100001,3067.9807006,2,0.9536229999994248,0.2113432999994984,None,3067.996971900001,3067.996971900001,3067.996971900001,3067.996971900001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
14,0,14,,,,,,space,2.4859132999990834,None,None,2,0.8337073999991844,0.2162582000000839,None,1,0,1,0,,,,,2,0,2,0,,,,,14,0,14,0,3067.996971900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,2.3599,3067.9808815000006,3067.9811822,3067.9812231000005,3067.996971900001,3070.3634869999996,3070.3483279,3070.3522475,3070.3634869999996,3070.3634869999996,3070.3634869999996,3070.3634869999996,3072.3484583,2,0.8337073999991844,0.2162582000000839,None,3072.3635877999996,3072.3635877999996,3072.3635877999996,3072.3635877999996,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
15,0,15,,,,,,space,2.4859132999990834,None,None,2,0.9463540999986435,0.23736579999967944,None,1,0,1,0,,,,,2,0,2,0,,,,,15,0,15,0,3072.3635877999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,5.1698,3072.3489292000004,3072.3492572000005,3072.349349700001,3072.3635877999996,3077.547317400001,3077.5312648999998,3077.5350898000006,3077.547317400001,3077.547317400001,3077.547317400001,3077.547317400001,3079.5313737000006,2,0.9463540999986435,0.23736579999967944,None,3079.546935200001,3079.546935200001,3079.546935200001,3079.546935200001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
16,0,16,,,,,,space,2.4859132999990834,None,None,3,0.9566004000007524,0.30321860000003653,None,1,0,1,0,,,,,2,0,2,0,,,,,16,0,16,0,3079.546935200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleim,2.5982,3079.531814000001,3079.532277700001,3079.5323775000006,3079.546935200001,3082.1459193,3082.1307095,3082.1344094000005,3082.1459193,3082.1459193,3082.1459193,3082.1459193,3084.1296427000007,3,0.9566004000007524,0.30321860000003653,None,3084.1464547000005,3084.1464547000005,3084.1464547000005,3084.1464547000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
17,0,17,,,,,,space,2.4859132999990834,None,None,3,1.0887340000008408,0.2852597000000969,None,1,0,1,0,,,,,2,0,2,0,,,,,17,0,17,0,3084.1464547000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2.1743,3084.129832900001,3084.1300961999996,3084.1301331999994,3084.1464547000005,3086.330194700001,3086.3145063,3086.3190103999996,3086.330194700001,3086.330194700001,3086.330194700001,3086.330194700001,3088.3136858999997,3,1.0887340000008408,0.2852597000000969,None,3088.3301354999994,3088.3301354999994,3088.3301354999994,3088.3301354999994,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
18,0,18,,,,,,space,2.4859132999990834,None,None,3,0.8477156000008108,0.303142900000239,None,1,0,1,0,,,,,2,0,2,0,,,,,18,0,18,0,3088.3301354999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gleis,4.4767,3088.3142292,3088.314741700001,3088.3148426,3088.3301354999994,3092.811676800001,3092.7960458000007,3092.797492300001,3092.811676800001,3092.811676800001,3092.811676800001,3092.811676800001,3094.796001400001,3,0.8477156000008108,0.303142900000239,None,3094.8120002000005,3094.8120002000005,3094.8120002000005,3094.8120002000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
19,0,19,,,,,,space,2.4859132999990834,None,None,2,1.4345846999985952,0.22142990000065765,None,1,0,1,0,,,,,2,0,2,0,,,,,19,0,19,0,3094.8120002000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,3.6005,3094.7961927000006,3094.796525500001,3094.7965644000005,3094.8120002000005,3098.4120912999997,3098.396462900001,3098.3989028000005,3098.4120912999997,3098.4120912999997,3098.4120912999997,3098.4120912999997,3100.3957839000004,2,1.4345846999985952,0.22142990000065765,None,3100.4123640999996,3100.4123640999996,3100.4123640999996,3100.4123640999996,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
20,0,20,,,,,,space,2.4859132999990834,None,None,2,0.9679364000003261,0.20641089999844553,None,1,0,1,0,,,,,2,0,2,0,,,,,20,0,20,0,3100.4123640999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,2.3843,3100.3962600000004,3100.3967894999996,3100.3968878999995,3100.4123640999996,3102.8121875999996,3102.7957866000006,3102.7970964000006,3102.8121875999996,3102.8121875999996,3102.8121875999996,3102.8121875999996,3104.7963351000008,2,0.9679364000003261,0.20641089999844553,None,3104.8123356999995,3104.8123356999995,3104.8123356999995,3104.8123356999995,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
21,0,21,,,,,,space,2.4859132999990834,None,None,3,1.8051230999990366,None,None,1,0,1,0,,,,,2,0,2,0,,,,,21,0,21,0,3104.8123356999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tisch,3.2059,3104.7967868999995,3104.7971549000004,3104.7972483000003,3104.8123356999995,3108.0280685000007,3108.0121549999994,3108.0156491999996,3108.0280685000007,3108.0280685000007,3108.0280685000007,3108.0280685000007,3110.012540300001,3,1.8051230999990366,None,None,3110.0285777,3110.0285777,3110.0285777,3110.0285777,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
22,0,22,,,,,,space,2.4859132999990834,None,None,2,1.769745999999941,0.16870340000059514,None,1,0,1,0,,,,,2,0,2,0,,,,,22,0,22,0,3110.0285777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonntag,2.1961,3110.0129492999995,3110.0133985,3110.013487200001,3110.0285777,3112.2281562,3112.2125171,3112.2161442999995,3112.2281562,3112.2281562,3112.2281562,3112.2281562,3114.212570300001,2,1.769745999999941,0.16870340000059514,None,3114.227703400001,3114.227703400001,3114.227703400001,3114.227703400001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
23,0,23,,,,,,space,2.4859132999990834,None,None,3,0.7209044999999605,0.24940679999963322,None,1,0,1,0,,,,,2,0,2,0,,,,,23,0,23,0,3114.227703400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.5169,3114.2129692000008,3114.213394200001,3114.2134753,3114.227703400001,3116.744463,3116.7278457,3116.7303801999997,3116.744463,3116.744463,3116.744463,3116.744463,3118.7283763999994,3,0.7209044999999605,0.24940679999963322,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
24,0,24,,,,,,space,2.4859132999990834,None,None,3,1.3395399000000907,0.2922134999989794,None,1,0,1,0,,,,,2,0,2,0,,,,,24,0,24,0,3118.7449678000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,4.3942,3118.7288452000003,3118.7294195000004,3118.729524200001,3118.7449678000003,3123.1440548,3123.1280400000005,3123.1300366999994,3123.1440548,3123.1440548,3123.1440548,3123.1440548,3125.1286083000005,3,1.3395399000000907,0.2922134999989794,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
25,0,25,,,,,,space,2.4859132999990834,None,None,2,1.0370715999997628,0.34210220000022673,None,1,0,1,0,,,,,2,0,2,0,,,,,25,0,25,0,3125.1446626000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,2.1949,3125.1290653999995,3125.1295299000003,3125.1296334999997,3125.1446626000006,3127.344129600001,3127.3283397999994,3127.332339200001,3127.344129600001,3127.344129600001,3127.344129600001,3127.344129600001,3129.3282652000007,2,1.0370715999997628,0.34210220000022673,None,3129.343764,3129.343764,3129.343764,3129.343764,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
26,0,26,,,,,,space,2.4859132999990834,None,None,3,0.9283641999991232,0.33208030000059807,None,1,0,1,0,,,,,2,0,2,0,,,,,26,0,26,0,3129.343764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benzin,3.6438,3129.3285097,3129.328862700001,3129.3289168,3129.343764,3132.9940297000003,3132.977972900001,3132.9812436,3132.9940297000003,3132.9940297000003,3132.9940297000003,3132.9940297000003,3134.9779874000005,3,0.9283641999991232,0.33208030000059807,None,3134.994057500001,3134.994057500001,3134.994057500001,3134.994057500001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
27,0,27,,,,,,space,2.4859132999990834,None,None,3,1.2908571999996639,0.2962928000015381,None,1,0,1,0,,,,,2,0,2,0,,,,,27,0,27,0,3134.994057500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,3.6723,3134.9784157000004,3134.9788670000007,3134.9789532999994,3134.994057500001,3138.6765141999995,3138.661089800001,3138.665088300001,3138.6765141999995,3138.6765141999995,3138.6765141999995,3138.6765141999995,3140.6599846,3,1.2908571999996639,0.2962928000015381,None,3140.6767181999994,3140.6767181999994,3140.6767181999994,3140.6767181999994,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
28,0,28,,,,,,space,2.4859132999990834,None,None,3,0.9368539999995846,0.29721059999974386,None,1,0,1,0,,,,,2,0,2,0,,,,,28,0,28,0,3140.6767181999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,2.9832,3140.6602061000003,3140.660481600001,3140.660519,3140.6767181999994,3143.660146200001,3143.6439509,3143.646593800001,3143.660146200001,3143.660146200001,3143.660146200001,3143.660146200001,3145.644088,3,0.9368539999995846,0.29721059999974386,None,3145.659911400001,3145.659911400001,3145.659911400001,3145.659911400001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
29,0,29,,,,,,space,2.4859132999990834,None,None,2,0.8849665000016103,0.23532929999964836,None,1,0,1,0,,,,,2,0,2,0,,,,,29,0,29,0,3145.659911400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vogel,4.5524,3145.644552300001,3145.644991600001,3145.645084500001,3145.659911400001,3150.2256766,3150.209531900001,3150.210972600001,3150.2256766,3150.2256766,3150.2256766,3150.2256766,3152.2097043000003,2,0.8849665000016103,0.23532929999964836,None,3152.2250778000007,3152.2250778000007,3152.2250778000007,3152.2250778000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
30,0,30,,,,,,space,2.4859132999990834,None,None,3,1.1130052999997133,0.26629769999999553,None,1,0,1,0,,,,,2,0,2,0,,,,,30,0,30,0,3152.2250778000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,3.189,3152.2098928999994,3152.210236,3152.2102755999995,3152.2250778000007,3155.426127900001,3155.410458900001,3155.4142387,3155.426127900001,3155.426127900001,3155.426127900001,3155.426127900001,3157.409298200001,3,1.1130052999997133,0.26629769999999553,None,3157.4256778999998,3157.4256778999998,3157.4256778999998,3157.4256778999998,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
31,0,31,,,,,,space,2.4859132999990834,None,None,3,0.9215535000003001,0.3011294000007183,None,1,0,1,0,,,,,2,0,2,0,,,,,31,0,31,0,3157.4256778999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dip,4.7208,3157.4094876999998,3157.4098026,3157.4098392999995,3157.4256778999998,3162.1586909000007,3162.1429129,3162.148647500001,3162.1586909000007,3162.1586909000007,3162.1586909000007,3162.1586909000007,3164.1421352000007,3,0.9215535000003001,0.3011294000007183,None,3164.1587394000007,3164.1587394000007,3164.1587394000007,3164.1587394000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
32,0,32,,,,,,space,2.4859132999990834,None,None,2,1.4619456000000355,0.2066008999991027,None,1,0,1,0,,,,,2,0,2,0,,,,,32,0,32,0,3164.1587394000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesicht,3.4445,3164.1424615999995,3164.142713,3164.1427796,3164.1587394000007,3167.608315300001,3167.5924917,3167.5963653999997,3167.608315300001,3167.608315300001,3167.608315300001,3167.608315300001,3169.5925483,2,1.4619456000000355,0.2066008999991027,None,3169.6090606000007,3169.6090606000007,3169.6090606000007,3169.6090606000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
33,0,33,,,,,,space,2.4859132999990834,None,None,3,1.1105742000017926,0.26720359999853827,None,1,0,1,0,,,,,2,0,2,0,,,,,33,0,33,0,3169.6090606000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.9036,3169.5930196,3169.5933502,3169.5934444000004,3169.6090606000007,3172.5247162999995,3172.5087310999997,3172.5127139999995,3172.5247162999995,3172.5247162999995,3172.5247162999995,3172.5247162999995,3174.509223,3,1.1105742000017926,0.26720359999853827,None,3174.5245662000007,3174.5245662000007,3174.5245662000007,3174.5245662000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
