thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
33,0,33,,,,,,space,2.212062100001276,None,None,3,None,0.6809799000002386,0.28420809999988705,0,0,0,0,,,,,1,0,1,0,,,,,33,0,33,0,784.6274492000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skizze,3.7881,784.6122734,784.6127597000013,784.6128605000013,784.6274492000011,788.4272208000002,788.4114475000006,788.4150148000008,788.4272208000002,788.4272208000002,788.4272208000002,788.4272208000002,790.427195100001,790.427195100001,790.427195100001,790.427195100001,790.4118290000006,3,None,0.6809799000002386,0.28420809999988705,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
34,0,34,,,,,,space,2.212062100001276,None,None,3,None,0.7784960999997566,0.28252530000099796,0,0,0,0,,,,,1,0,1,0,,,,,34,0,34,0,790.427195100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,4.6935,790.4123475000015,790.4128564000002,790.4129628999999,790.427195100001,795.1271895000009,795.1115118000016,795.1156373000013,795.1271895000009,795.1271895000009,795.1271895000009,795.1271895000009,797.1271568000011,797.1271568000011,797.1271568000011,797.1271568000011,797.1112689000001,3,None,0.7784960999997566,0.28252530000099796,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
35,0,35,,,,,,space,2.212062100001276,None,None,3,None,0.8486922000010964,0.27739590000055614,0,0,0,0,,,,,1,0,1,0,,,,,35,0,35,0,797.1271568000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,3.8802,797.1117775000002,797.1122918000001,797.1123983000016,797.1271568000011,801.0099090000003,800.9944797000007,800.9986727000014,801.0099090000003,801.0099090000003,801.0099090000003,801.0099090000003,803.0098990000006,803.0098990000006,803.0098990000006,803.0098990000006,802.994442700001,3,None,0.8486922000010964,0.27739590000055614,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
36,0,36,,,,,,space,2.212062100001276,None,None,3,None,0.6069837999984884,0.29324330000054033,0,0,0,0,,,,,1,0,1,0,,,,,36,0,36,0,803.0098990000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,2.1079,802.9949652000014,802.9954779,802.9955825000015,803.0098990000006,805.1263678000014,805.1108564000006,805.1149312000016,805.1263678000014,805.1263678000014,805.1263678000014,805.1263678000014,807.1265893,807.1265893,807.1265893,807.1265893,807.1108672000009,3,None,0.6069837999984884,0.29324330000054033,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
37,0,37,,,,,,space,2.212062100001276,None,None,3,None,0.5502765000001091,0.3191058000011253,0,0,0,0,,,,,1,0,1,0,,,,,37,0,37,0,807.1265893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fakt,2.6266,807.1113786000005,807.1118843000004,807.1119902999999,807.1265893,809.7601937,809.7437632000001,809.7474757,809.7601937,809.7601937,809.7601937,809.7601937,811.7595670999999,811.7595670999999,811.7595670999999,811.7595670999999,811.7439481000001,3,None,0.5502765000001091,0.3191058000011253,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
38,0,38,,,,,,space,2.212062100001276,None,None,3,None,0.5093894000001455,0.30164460000014515,0,0,0,0,,,,,1,0,1,0,,,,,38,0,38,0,811.7595670999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,3.7998,811.7444356000015,811.7449395000003,811.7450462000015,811.7595670999999,815.5592525000011,815.5438407000001,815.5472960000006,815.5592525000011,815.5592525000011,815.5592525000011,815.5592525000011,817.5589532000013,817.5589532000013,817.5589532000013,817.5589532000013,817.5439708000013,3,None,0.5093894000001455,0.30164460000014515,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
39,0,39,,,,,,space,2.212062100001276,None,None,3,None,0.524663000000146,0.2986787000008917,0,0,0,0,,,,,1,0,1,0,,,,,39,0,39,0,817.5589532000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monument,2.1467,817.5444643999999,817.5449644,817.5450753000005,817.5589532000013,819.7088795,819.6934894000005,819.6984995000003,819.7088795,819.7088795,819.7088795,819.7088795,821.7089216000004,821.7089216000004,821.7089216000004,821.7089216000004,821.6932141000016,3,None,0.524663000000146,0.2986787000008917,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
40,0,40,,,,,,space,2.212062100001276,None,None,3,None,0.5670297000015125,0.26492229999894334,0,0,0,0,,,,,1,0,1,0,,,,,40,0,40,0,821.7089216000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sack,3.7324,821.6937210000015,821.6943046000015,821.6944104000013,821.7089216000004,825.4420774000009,825.4259494000016,825.4290934,825.4420774000009,825.4420774000009,825.4420774000009,825.4420774000009,827.4419722000002,827.4419722000002,827.4419722000002,827.4419722000002,827.4263457000015,3,None,0.5670297000015125,0.26492229999894334,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
41,0,41,,,,,,space,2.212062100001276,None,None,3,None,0.8659360999990895,0.26739180000004126,0,0,0,0,,,,,1,0,1,0,,,,,41,0,41,0,827.4419722000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garten,3.2864,827.4268491000003,827.4273719000012,827.4274781000004,827.4419722000002,830.7417834000007,830.7261300999999,830.7303361000013,830.7417834000007,830.7417834000007,830.7417834000007,830.7417834000007,832.7416354000015,832.7416354000015,832.7416354000015,832.7416354000015,832.7259967999998,3,None,0.8659360999990895,0.26739180000004126,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
42,0,42,,,,,,space,2.212062100001276,None,None,3,None,1.256552600001669,0.3483825999992405,0,0,0,0,,,,,1,0,1,0,,,,,42,0,42,0,832.7416354000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,2.7501,832.7265114000002,832.727026300001,832.7271312000012,832.7416354000015,835.4911790000006,835.4756866000007,835.4790063,835.4911790000006,835.4911790000006,835.4911790000006,835.4911790000006,837.4912485000004,837.4912485000004,837.4912485000004,837.4912485000004,837.4757313000009,3,None,1.256552600001669,0.3483825999992405,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
43,0,43,,,,,,space,2.212062100001276,None,None,3,None,0.7236757000009675,0.2822484999996959,0,0,0,0,,,,,1,0,1,0,,,,,43,0,43,0,837.4912485000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,3.8606,837.4762411000011,837.4767452000015,837.4768462000011,837.4912485000004,841.3575541999999,841.3419435000014,841.3456666000002,841.3575541999999,841.3575541999999,841.3575541999999,841.3575541999999,843.357500600001,843.357500600001,843.357500600001,843.357500600001,843.3419699000005,3,None,0.7236757000009675,0.2822484999996959,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
44,0,44,,,,,,space,2.212062100001276,None,None,2,None,1.0651819999984582,0.2729650000001129,0,0,0,0,,,,,1,0,1,0,,,,,44,0,44,0,843.357500600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,3.8906,843.3424852000007,843.3429992000001,843.3431045000016,843.357500600001,847.2572531000005,847.2415117,847.2446989,847.2572531000005,847.2572531000005,847.2572531000005,847.2572531000005,849.2572858000003,849.2572858000003,849.2572858000003,849.2572858000003,849.2420766000014,2,None,1.0651819999984582,0.2729650000001129,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
45,0,45,,,,,,space,2.212062100001276,None,None,3,None,0.6250603000007686,0.2484004999987519,0,0,0,0,,,,,1,0,1,0,,,,,45,0,45,0,849.2572858000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,2.1915,849.2425851000007,849.2430874000001,849.2431982000016,849.2572858000003,851.457298700001,851.4419283000007,851.4461153000011,851.457298700001,851.457298700001,851.457298700001,851.457298700001,853.4572305000002,853.4572305000002,853.4572305000002,853.4572305000002,853.4414265000014,3,None,0.6250603000007686,0.2484004999987519,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
46,0,46,,,,,,space,2.212062100001276,None,None,3,None,0.4631069999995816,0.275261099999625,0,0,0,0,,,,,1,0,1,0,,,,,46,0,46,0,853.4572305000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.4678,853.4419774000016,853.4424892000006,853.4425987000013,853.4572305000002,855.9400909000015,855.9245459000012,855.9287183000015,855.9400909000015,855.9400909000015,855.9400909000015,855.9400909000015,857.9400749000015,857.9400749000015,857.9400749000015,857.9400749000015,857.9247413000012,3,None,0.4631069999995816,0.275261099999625,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
47,0,47,,,,,,space,2.212062100001276,None,None,3,None,0.4721833000003244,0.31555370000023686,0,0,0,0,,,,,1,0,1,0,,,,,47,0,47,0,857.9400749000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,3.6156,857.9252515000007,857.925766100001,857.9258715000014,857.9400749000015,861.5566678000014,861.5410430000011,861.5448947000004,861.5566678000014,861.5566678000014,861.5566678000014,861.5566678000014,863.556558100001,863.556558100001,863.556558100001,863.556558100001,863.5409565000009,3,None,0.4721833000003244,0.31555370000023686,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
48,0,48,,,,,,space,2.212062100001276,None,None,3,None,0.7826476999998704,0.28045270000075107,0,0,0,0,,,,,1,0,1,0,,,,,48,0,48,0,863.556558100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diamant,2.9951,863.5414457000006,863.5419393000011,863.5420446000007,863.556558100001,866.556985700001,866.5405562000014,866.5443283000004,866.556985700001,866.556985700001,866.556985700001,866.556985700001,868.557150300001,868.557150300001,868.557150300001,868.557150300001,868.5406515000013,3,None,0.7826476999998704,0.28045270000075107,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
49,0,49,,,,,,space,2.212062100001276,None,None,3,None,0.6787311999996746,0.26191990000006626,0,0,0,0,,,,,1,0,1,0,,,,,49,0,49,0,868.557150300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zähne,2.1491,868.5411593000008,868.5416605999999,868.5417697000012,868.557150300001,870.7057494000001,870.6900599,870.6933128000001,870.7057494000001,870.7057494000001,870.7057494000001,870.7057494000001,872.7059646000016,872.7059646000016,872.7059646000016,872.7059646000016,872.6907953000009,3,None,0.6787311999996746,0.26191990000006626,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
50,0,50,,,,,,space,2.212062100001276,None,None,3,None,0.5770523999999568,0.25539650000064285,0,0,0,0,,,,,1,0,1,0,,,,,50,0,50,0,872.7059646000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,2.9626,872.6913010000007,872.6918148000004,872.6919177,872.7059646000016,875.6720412000013,875.6565899000016,875.6598819999999,875.6720412000013,875.6720412000013,875.6720412000013,875.6720412000013,877.6724284000011,877.6724284000011,877.6724284000011,877.6724284000011,877.6569704000012,3,None,0.5770523999999568,0.25539650000064285,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
51,0,51,,,,,,space,2.212062100001276,None,None,3,None,0.5549315999996907,0.26089760000104434,0,0,0,0,,,,,1,0,1,0,,,,,51,0,51,0,877.6724284000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,3.2132,877.6574771000014,877.6579914000013,877.6580973,877.6724284000011,880.8886891000002,880.8730276000006,880.8770600000007,880.8886891000002,880.8886891000002,880.8886891000002,880.8886891000002,882.8888243000001,882.8888243000001,882.8888243000001,882.8888243000001,882.8733742000004,3,None,0.5549315999996907,0.26089760000104434,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
52,0,52,,,,,,space,2.212062100001276,None,None,3,None,0.45942529999956605,0.31488639999952284,0,0,0,0,,,,,1,0,1,0,,,,,52,0,52,0,882.8888243000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,4.471,882.8738826000008,882.8743964000005,882.8745024,882.8888243000001,887.3718317000003,887.3557719,887.3587656,887.3718317000003,887.3718317000003,887.3718317000003,887.3718317000003,889.3717230000002,889.3717230000002,889.3717230000002,889.3717230000002,889.3561363000008,3,None,0.45942529999956605,0.31488639999952284,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
53,0,53,,,,,,space,2.212062100001276,None,None,3,None,0.662887899999987,0.29815570000027947,0,0,0,0,,,,,1,0,1,0,,,,,53,0,53,0,889.3717230000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,2.2674,889.356660200001,889.3571740000007,889.3572789999998,889.3717230000002,891.6382080000003,891.6224376000009,891.6265549,891.6382080000003,891.6382080000003,891.6382080000003,891.6382080000003,893.638117800001,893.638117800001,893.638117800001,893.638117800001,893.6225415000008,3,None,0.662887899999987,0.29815570000027947,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
54,0,54,,,,,,space,2.212062100001276,None,None,3,None,0.4999222999995254,0.29987330000039947,0,0,0,0,,,,,1,0,1,0,,,,,54,0,54,0,893.638117800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tisch,3.2317,893.6230659000012,893.6235856000003,893.6236959000016,893.638117800001,896.8718832000013,896.8554550000008,896.8587924000003,896.8718832000013,896.8718832000013,896.8718832000013,896.8718832000013,898.8710789000015,898.8710789000015,898.8710789000015,898.8710789000015,898.8556334000004,3,None,0.4999222999995254,0.29987330000039947,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
55,0,55,,,,,,space,2.212062100001276,None,None,2,None,0.8286410000000615,0.28922480000073847,0,0,0,0,,,,,1,0,1,0,,,,,55,0,55,0,898.8710789000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.1949,898.8561456000007,898.8566534000001,898.8567601000013,898.8710789000015,901.0708935000002,901.0551905000011,901.0586057,901.0708935000002,901.0708935000002,901.0708935000002,901.0708935000002,903.0710472999999,903.0710472999999,903.0710472999999,903.0710472999999,903.0553975000003,2,None,0.8286410000000615,0.28922480000073847,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
56,0,56,,,,,,space,2.212062100001276,None,None,2,None,1.0272808999998233,0.24595680000129505,0,0,0,0,,,,,1,0,1,0,,,,,56,0,56,0,903.0710472999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fliegen,2.0203,903.0559024000013,903.0564094000001,903.0565173000014,903.0710472999999,905.1042452000002,905.0885775000006,905.092617100001,905.1042452000002,905.1042452000002,905.1042452000002,905.1042452000002,907.1045596000004,907.1045596000004,907.1045596000004,907.1045596000004,907.0888434000008,2,None,1.0272808999998233,0.24595680000129505,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
57,0,57,,,,,,space,2.212062100001276,None,None,2,None,1.1009274999996705,0.2504699000000983,0,0,0,0,,,,,1,0,1,0,,,,,57,0,57,0,907.1045596000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rasen,2.1055,907.0893634000004,907.0901460000005,907.0903093000015,907.1045596000004,909.2204968000005,909.2049228000014,909.2088561,909.2204968000005,909.2204968000005,909.2204968000005,909.2204968000005,911.2205680000006,911.2205680000006,911.2205680000006,911.2205680000006,911.2050818000007,2,None,1.1009274999996705,0.2504699000000983,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
58,0,58,,,,,,space,2.212062100001276,None,None,2,None,0.6577070999992429,0.24892309999995632,0,0,0,0,,,,,1,0,1,0,,,,,58,0,58,0,911.2205680000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anführer,2.0718,911.2055830000008,911.2062287000008,911.2063328000004,911.2205680000006,913.3036767000012,913.2878064000015,913.2915327999999,913.3036767000012,913.3036767000012,913.3036767000012,913.3036767000012,915.3036877000013,915.3036877000013,915.3036877000013,915.3036877000013,915.2881342000001,2,None,0.6577070999992429,0.24892309999995632,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
59,0,59,,,,,,space,2.212062100001276,None,None,3,None,0.6485057999998389,0.26415450000058627,0,0,0,0,,,,,1,0,1,0,,,,,59,0,59,0,915.3036877000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.9351,915.2886335000003,915.2891675999999,915.2892755000012,915.3036877000013,918.2535828,918.2381570000016,918.241766000001,918.2535828,918.2535828,918.2535828,918.2535828,920.2536386000011,920.2536386000011,920.2536386000011,920.2536386000011,920.2377785000008,3,None,0.6485057999998389,0.26415450000058627,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
60,0,60,,,,,,space,2.212062100001276,None,None,3,None,0.8345239999998739,0.3207507999995869,0,0,0,0,,,,,1,0,1,0,,,,,60,0,60,0,920.2536386000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sicherheit,2.7119,920.2382870000001,920.2387987000002,920.2389077000007,920.2536386000011,922.9700258000012,922.9540238000009,922.9588925000007,922.9700258000012,922.9700258000012,922.9700258000012,922.9700258000012,924.9697755000016,924.9697755000016,924.9697755000016,924.9697755000016,924.9543501000007,3,None,0.8345239999998739,0.3207507999995869,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
61,0,61,,,,,,space,2.212062100001276,None,None,3,None,0.5661163000004308,0.30458290000024135,0,0,0,0,,,,,1,0,1,0,,,,,61,0,61,0,924.9697755000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feier,2.4487,924.9548613000006,924.9553714000012,924.9554736999999,924.9697755000016,927.4195168000006,927.4039176000006,927.4080379000006,927.4195168000006,927.4195168000006,927.4195168000006,927.4195168000006,929.4196328000016,929.4196328000016,929.4196328000016,929.4196328000016,929.4038129,3,None,0.5661163000004308,0.30458290000024135,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
62,0,62,,,,,,space,2.212062100001276,None,None,3,None,0.5463963999991392,0.28810560000056284,0,0,0,0,,,,,1,0,1,0,,,,,62,0,62,0,929.4196328000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,4.0672,929.4042421000013,929.4047812000008,929.4048708999999,929.4196328000016,933.4859227000015,933.4701382000003,933.4732646000011,933.4859227000015,933.4859227000015,933.4859227000015,933.4859227000015,935.4859322000011,935.4859322000011,935.4859322000011,935.4859322000011,935.470282100001,3,None,0.5463963999991392,0.28810560000056284,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
63,0,63,,,,,,space,2.212062100001276,None,None,3,None,0.5718171000007715,0.3215030999999726,0,0,0,0,,,,,1,0,1,0,,,,,63,0,63,0,935.4859322000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeit,5.0849,935.4707927,935.4712971000008,935.4714029000006,935.4859322000011,940.5854299000002,940.5698198999999,940.5731780000006,940.5854299000002,940.5854299000002,940.5854299000002,940.5854299000002,942.5854450000006,942.5854450000006,942.5854450000006,942.5854450000006,942.5697939000001,3,None,0.5718171000007715,0.3215030999999726,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
64,0,64,,,,,,space,2.212062100001276,None,None,3,None,0.4223656000012852,0.2766353999995772,0,0,0,0,,,,,1,0,1,0,,,,,64,0,64,0,942.5854450000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferien,4.4253,942.5703019000011,942.5708904000003,942.5709965000005,942.5854450000006,947.0183441000008,947.0024661000007,947.0058020000015,947.0183441000008,947.0183441000008,947.0183441000008,947.0183441000008,949.0185031000001,949.0185031000001,949.0185031000001,949.0185031000001,949.0029408000009,3,None,0.4223656000012852,0.2766353999995772,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
65,0,65,,,,,,space,2.212062100001276,None,None,2,None,0.954459599999609,0.29204679999929795,0,0,0,0,,,,,1,0,1,0,,,,,65,0,65,0,949.0185031000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange,5.0432,949.0034638000016,949.0041422000013,949.0042524,949.0185031000001,954.0680319000003,954.0525437000015,954.0570997000013,954.0680319000003,954.0680319000003,954.0680319000003,954.0680319000003,956.0680957000004,956.0680957000004,956.0680957000004,956.0680957000004,956.0524468000003,2,None,0.954459599999609,0.29204679999929795,,,,,,,,,,,,,,,,,,,,,,2172,1,2025-06-23_16h27.15.471,sm,2024.2.4,59.94959438107896,2025-06-23 16h27.25.882717 +0200,
