thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,fm_key.keys,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
32,0,32,,,,,,space,14.717405800000051,None,None,3,None,0.6497088000005533,0.2701673999999912,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,,1231.6846204000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.5982,1231.6692432,1231.6697887,1231.6698996000005,1231.6846204000003,1234.2842807000006,1234.2687931,1234.2731129000003,1234.2842807000006,1234.2842807000006,1234.2842807000006,1234.2842807000006,1236.2843270000003,1236.2843270000003,1236.2843270000003,1236.2843270000003,1236.2686662000006,3,None,0.6497088000005533,0.2701673999999912,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
33,0,33,,,,,,space,14.717405800000051,None,None,3,None,0.6997540000002118,0.24922309999965364,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,,1236.2843270000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mappe,3.2059,1236.2692534000007,1236.2698006,1236.2699154000002,1236.2843270000003,1239.5005351,1239.4848828000004,1239.4881410000007,1239.5005351,1239.5005351,1239.5005351,1239.5005351,1241.5009330000003,1241.5009330000003,1241.5009330000003,1241.5009330000003,1241.4849586,3,None,0.6997540000002118,0.24922309999965364,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
34,0,34,,,,,,space,14.717405800000051,None,None,3,None,1.2188599000000977,0.3460155000002487,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,,1241.5009330000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,2.1961,1241.4854675000006,1241.4859815,1241.4860952,1241.5009330000003,1243.7005385000002,1243.6844231000005,1243.6877968,1243.7005385000002,1243.7005385000002,1243.7005385000002,1243.7005385000002,1245.7004443000005,1245.7004443000005,1245.7004443000005,1245.7004443000005,1245.6847120000002,3,None,1.2188599000000977,0.3460155000002487,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
35,0,35,,,,,,space,14.717405800000051,None,None,2,None,0.7987091000004511,0.2901394000000437,0,0,0,0,,,,,2,0,2,0,,,,,35,0,35,0,,1245.7004443000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,2.9061,1245.6852186000006,1245.6858776,1245.6859817000004,1245.7004443000005,1248.6167173000003,1248.6015148000006,1248.6057896000002,1248.6167173000003,1248.6167173000003,1248.6167173000003,1248.6167173000003,1250.6170171000003,1250.6170171000003,1250.6170171000003,1250.6170171000003,1250.6011594000001,2,None,0.7987091000004511,0.2901394000000437,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
36,0,36,,,,,,space,14.717405800000051,None,None,2,None,1.7269923000003473,None,0,0,0,0,,,,,2,0,2,0,,,,,36,0,36,0,,1250.6170171000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,3.189,1250.6016434000003,1250.6022139000006,1250.6023122000006,1250.6170171000003,1253.8166061000002,1253.8011426000003,1253.8052465,1253.8166061000002,1253.8166061000002,1253.8166061000002,1253.8166061000002,1255.8166872000002,1255.8166872000002,1255.8166872000002,1255.8166872000002,1255.8013234,2,None,1.7269923000003473,None,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
37,0,37,,,,,,space,14.717405800000051,None,None,3,None,0.9278400000002875,0.30061339999974734,0,0,0,0,,,,,2,0,2,0,,,,,37,0,37,0,,1255.8166872000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kino,3.6723,1255.8018253,1255.8024884000006,1255.802595,1255.8166872000002,1259.4993683000002,1259.4835991,1259.4865368,1259.4993683000002,1259.4993683000002,1259.4993683000002,1259.4993683000002,1261.4994451000002,1261.4994451000002,1261.4994451000002,1261.4994451000002,1261.4838383000006,3,None,0.9278400000002875,0.30061339999974734,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
38,0,38,,,,,,space,14.717405800000051,None,None,3,None,0.7619317999997293,0.28361039999981585,0,0,0,0,,,,,2,0,2,0,,,,,38,0,38,0,,1261.4994451000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,2.0031,1261.4843292000005,1261.4849808,1261.4850894,1261.4994451000002,1263.5168378000008,1263.5004128,1263.5044882000002,1263.5168378000008,1263.5168378000008,1263.5168378000008,1263.5168378000008,1265.51595,1265.51595,1265.51595,1265.51595,1265.5004176000002,3,None,0.7619317999997293,0.28361039999981585,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
39,0,39,,,,,,space,14.717405800000051,None,None,3,None,0.7838288000002649,0.259117999999944,0,0,0,0,,,,,2,0,2,0,,,,,39,0,39,0,,1265.51595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,4.3756,1265.5009247000007,1265.5014344,1265.5015401,1265.51595,1269.8987748,1269.8832999000006,1269.8867066000003,1269.8987748,1269.8987748,1269.8987748,1269.8987748,1271.8989410000004,1271.8989410000004,1271.8989410000004,1271.8989410000004,1271.8834505000004,3,None,0.7838288000002649,0.259117999999944,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
40,0,40,,,,,,space,14.717405800000051,None,None,2,None,0.8951102000000901,0.2226771000005101,0,0,0,0,,,,,2,0,2,0,,,,,40,0,40,0,,1271.8989410000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,2.1413,1271.8839582,1271.8844678000005,1271.8845729000004,1271.8989410000004,1274.0486417000002,1274.0331032000004,1274.0367136000004,1274.0486417000002,1274.0486417000002,1274.0486417000002,1274.0486417000002,1276.0485966000006,1276.0485966000006,1276.0485966000006,1276.0485966000006,1276.0329215000002,2,None,0.8951102000000901,0.2226771000005101,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
41,0,41,,,,,,space,14.717405800000051,None,None,3,None,1.164227100000062,0.27620070000011765,0,0,0,0,,,,,2,0,2,0,,,,,41,0,41,0,,1276.0485966000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,4.4767,1276.0334326000002,1276.0339549,1276.0340612,1276.0485966000006,1280.5323655000002,1280.5162595000002,1280.5202696000006,1280.5323655000002,1280.5323655000002,1280.5323655000002,1280.5323655000002,1282.5316123000002,1282.5316123000002,1282.5316123000002,1282.5316123000002,1282.5159091000005,3,None,1.164227100000062,0.27620070000011765,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
42,0,42,,,,,,space,14.717405800000051,None,None,3,None,0.6200183999999354,0.27317279999988386,0,0,0,0,,,,,2,0,2,0,,,,,42,0,42,0,,1282.5316123000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kälte,2.9443,1282.5164123000004,1282.5170716000002,1282.5171768,1282.5316123000002,1285.4814172000006,1285.4662627000007,1285.4695965,1285.4814172000006,1285.4814172000006,1285.4814172000006,1285.4814172000006,1287.4812149,1287.4812149,1287.4812149,1287.4812149,1287.4655141000003,3,None,0.6200183999999354,0.27317279999988386,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
43,0,43,,,,,,space,14.717405800000051,None,None,3,None,0.7450243000002956,0.24494419999973616,0,0,0,0,,,,,2,0,2,0,,,,,43,0,43,0,,1287.4812149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,2.0052,1287.4659628,1287.4666025000006,1287.4666972000005,1287.4812149,1289.4977571,1289.4825756,1289.4867385000007,1289.4977571,1289.4977571,1289.4977571,1289.4977571,1291.4977663,1291.4977663,1291.4977663,1291.4977663,1291.4825861,3,None,0.7450243000002956,0.24494419999973616,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
44,0,44,,,,,,space,14.717405800000051,None,None,3,None,0.6881231999996089,0.23736060000010184,0,0,0,0,,,,,2,0,2,0,,,,,44,0,44,0,,1291.4977663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.3599,1291.4830935,1291.4837513000002,1291.4838605000004,1291.4977663,1293.8642122,1293.8486033,1293.8516249000004,1293.8642122,1293.8642122,1293.8642122,1293.8642122,1295.8643748000004,1295.8643748000004,1295.8643748000004,1295.8643748000004,1295.8488003000002,3,None,0.6881231999996089,0.23736060000010184,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
45,0,45,,,,,,space,14.717405800000051,None,None,3,None,1.7604304999995293,None,0,0,0,0,,,,,2,0,2,0,,,,,45,0,45,0,,1295.8643748000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,2.6097,1295.8493092000008,1295.8498334000005,1295.8499375000001,1295.8643748000004,1298.4804223,1298.4649200000003,1298.467842,1298.4804223,1298.4804223,1298.4804223,1298.4804223,1300.4806681,1300.4806681,1300.4806681,1300.4806681,1300.4653599000003,3,None,1.7604304999995293,None,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
46,0,46,,,,,,space,14.717405800000051,None,None,3,None,0.7465959999999541,0.2529245000005176,0,0,0,0,,,,,2,0,2,0,,,,,46,0,46,0,,1300.4806681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.5377,1300.4658629000005,1300.4665571000005,1300.4666673000002,1300.4806681,1303.0306472000002,1303.0149229000008,1303.0190049000003,1303.0306472000002,1303.0306472000002,1303.0306472000002,1303.0306472000002,1305.0303933000005,1305.0303933000005,1305.0303933000005,1305.0303933000005,1305.0146408,3,None,0.7465959999999541,0.2529245000005176,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
47,0,47,,,,,,space,14.717405800000051,None,None,2,None,0.83749059999991,0.23096179999993183,0,0,0,0,,,,,2,0,2,0,,,,,47,0,47,0,,1305.0303933000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,3.6005,1305.0151255,1305.0156235000004,1305.0157243000003,1305.0303933000005,1308.6303876000002,1308.6144734,1308.6181530000003,1308.6303876000002,1308.6303876000002,1308.6303876000002,1308.6303876000002,1310.6302080000005,1310.6302080000005,1310.6302080000005,1310.6302080000005,1310.6146154000007,2,None,0.83749059999991,0.23096179999993183,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
48,0,48,,,,,,space,14.717405800000051,None,None,3,None,0.7792804999999134,0.27094750000014756,0,0,0,0,,,,,2,0,2,0,,,,,48,0,48,0,,1310.6302080000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diamant,3.2825,1310.6151348000003,1310.6156481000007,1310.6157545000005,1310.6302080000005,1313.9131503000008,1313.8976814000007,1313.9024666000005,1313.9131503000008,1313.9131503000008,1313.9131503000008,1313.9131503000008,1315.9129486000002,1315.9129486000002,1315.9129486000002,1315.9129486000002,1315.8975193000006,3,None,0.7792804999999134,0.27094750000014756,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
49,0,49,,,,,,space,14.717405800000051,None,None,3,None,0.6614856999995027,0.26134319999982836,0,0,0,0,,,,,2,0,2,0,,,,,49,0,49,0,,1315.9129486000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,2.6312,1315.8980311000005,1315.8985336000005,1315.8986423000006,1315.9129486000002,1318.5461932000007,1318.5327753000001,1318.5369138000005,1318.5461932000007,1318.5461932000007,1318.5461932000007,1318.5461932000007,1320.5463198000007,1320.5463198000007,1320.5463198000007,1320.5463198000007,1320.5306729000004,3,None,0.6614856999995027,0.26134319999982836,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
50,0,50,,,,,,space,14.717405800000051,None,None,3,None,0.9502716999995755,0.2835216000003129,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,,1320.5463198000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,2.2385,1320.5311812,1320.5317045000002,1320.5318077000002,1320.5463198000007,1322.7958848000007,1322.7802312000003,1322.7839892000002,1322.7958848000007,1322.7958848000007,1322.7958848000007,1322.7958848000007,1324.7958074000007,1324.7958074000007,1324.7958074000007,1324.7958074000007,1324.7803451,3,None,0.9502716999995755,0.2835216000003129,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
51,0,51,,,,,,space,14.717405800000051,None,None,3,None,0.666571899999326,0.30417100000067876,0,0,0,0,,,,,2,0,2,0,,,,,51,0,51,0,,1324.7958074000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hose,2.3843,1324.7808574,1324.7813794000003,1324.7814855000006,1324.7958074000007,1327.1788854000006,1327.1635368000007,1327.1671053,1327.1788854000006,1327.1788854000006,1327.1788854000006,1327.1788854000006,1329.1789377000005,1329.1789377000005,1329.1789377000005,1329.1789377000005,1329.1635052000001,3,None,0.666571899999326,0.30417100000067876,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
52,0,52,,,,,,space,14.717405800000051,None,None,2,None,0.8979896999999255,0.267305800000031,0,0,0,0,,,,,2,0,2,0,,,,,52,0,52,0,,1329.1789377000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,2.5519,1329.1640088000004,1329.164764,1329.1648727000002,1329.1789377000005,1331.7452920000005,1331.7303211000008,1331.7340154000003,1331.7452920000005,1331.7452920000005,1331.7452920000005,1331.7452920000005,1333.7456006000002,1333.7456006000002,1333.7456006000002,1333.7456006000002,1333.7298608,2,None,0.8979896999999255,0.267305800000031,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
53,0,53,,,,,,space,14.717405800000051,None,None,3,None,0.7098420000002079,0.27939839999999094,0,0,0,0,,,,,2,0,2,0,,,,,53,0,53,0,,1333.7456006000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sitzgurt,3.1264,1333.7303861999999,1333.7310689000005,1333.7311746000005,1333.7456006000002,1336.8788801,1336.8626741000007,1336.8666452000007,1336.8788801,1336.8788801,1336.8788801,1336.8788801,1338.8785546,1338.8785546,1338.8785546,1338.8785546,1338.8626965000003,3,None,0.7098420000002079,0.27939839999999094,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
54,0,54,,,,,,space,14.717405800000051,None,None,2,None,1.3652775000000474,0.23738460000004125,0,0,0,0,,,,,2,0,2,0,,,,,54,0,54,0,,1338.8785546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zapfen,2.2129,1338.8632031000006,1338.8637231000002,1338.8638312000003,1338.8785546,1341.0945442000002,1341.0796181000005,1341.0829648,1341.0945442000002,1341.0945442000002,1341.0945442000002,1341.0945442000002,1343.0949525000005,1343.0949525000005,1343.0949525000005,1343.0949525000005,1343.0797315,2,None,1.3652775000000474,0.23738460000004125,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
55,0,55,,,,,,space,14.717405800000051,None,None,3,None,0.7380624000006719,0.3071768999998312,0,0,0,0,,,,,2,0,2,0,,,,,55,0,55,0,,1343.0949525000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,2.9036,1343.0802327000001,1343.0808862000004,1343.0809942000005,1343.0949525000005,1346.0112791000001,1345.9957990000003,1346.0001824,1346.0112791000001,1346.0112791000001,1346.0112791000001,1346.0112791000001,1348.0113542,1348.0113542,1348.0113542,1348.0113542,1347.9958175000002,3,None,0.7380624000006719,0.3071768999998312,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
56,0,56,,,,,,space,14.717405800000051,None,None,3,None,0.7497174999998606,0.2553225999999995,0,0,0,0,,,,,2,0,2,0,,,,,56,0,56,0,,1348.0113542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tradition,2.7378,1347.9963274000002,1347.9968367000001,1347.9969443,1348.0113542,1350.7609424000002,1350.7451145000005,1350.7485293,1350.7609424000002,1350.7609424000002,1350.7609424000002,1350.7609424000002,1352.7610695000003,1352.7610695000003,1352.7610695000003,1352.7610695000003,1352.7455405,3,None,0.7497174999998606,0.2553225999999995,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
57,0,57,,,,,,space,14.717405800000051,None,None,3,None,0.583816499999557,0.2754934000004141,0,0,0,0,,,,,2,0,2,0,,,,,57,0,57,0,,1352.7610695000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,3.6297,1352.7460891,1352.7467249000001,1352.7468360000003,1352.7610695000003,1356.3940300000004,1356.3783641,1356.3825423000008,1356.3940300000004,1356.3940300000004,1356.3940300000004,1356.3940300000004,1358.3939738,1358.3939738,1358.3939738,1358.3939738,1358.3785976,3,None,0.583816499999557,0.2754934000004141,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
58,0,58,,,,,,space,14.717405800000051,None,None,2,None,0.9502458999995724,0.20984620000035648,0,0,0,0,,,,,2,0,2,0,,,,,58,0,58,0,,1358.3939738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erde,3.4445,1358.3791030000002,1358.3796471000005,1358.3797537,1358.3939738,1361.8436843,1361.8281052000002,1361.8317983000006,1361.8436843,1361.8436843,1361.8436843,1361.8436843,1363.8438437000004,1363.8438437000004,1363.8438437000004,1363.8438437000004,1363.8282014000006,2,None,0.9502458999995724,0.20984620000035648,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
59,0,59,,,,,,space,14.717405800000051,None,None,3,None,0.7185214000000997,0.280294899999717,0,0,0,0,,,,,2,0,2,0,,,,,59,0,59,0,,1363.8438437000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,5.1698,1363.8287153,1363.8293663000004,1363.8294706000006,1363.8438437000004,1369.0264935000005,1369.0106781000004,1369.0137011000006,1369.0264935000005,1369.0264935000005,1369.0264935000005,1369.0264935000005,1371.0265605000004,1371.0265605000004,1371.0265605000004,1371.0265605000004,1371.0110510000004,3,None,0.7185214000000997,0.280294899999717,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
60,0,60,,,,,,space,14.717405800000051,None,None,2,None,1.1867901999994501,0.21279300000060175,0,0,0,0,,,,,2,0,2,0,,,,,60,0,60,0,,1371.0265605000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,5.3463,1371.0115598000002,1371.0120770000003,1371.0121817,1371.0265605000004,1376.3758075000005,1376.3601644999999,1376.3634407,1376.3758075000005,1376.3758075000005,1376.3758075000005,1376.3758075000005,1378.3763041000002,1378.3763041000002,1378.3763041000002,1378.3763041000002,1378.3605800000005,2,None,1.1867901999994501,0.21279300000060175,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
61,0,61,,,,,,space,14.717405800000051,None,None,3,None,0.7095027000004848,0.26470939999944676,0,0,0,0,,,,,2,0,2,0,,,,,61,0,61,0,,1378.3763041000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geburtstag,2.3006,1378.3610814000003,1378.3615992000005,1378.3617055000004,1378.3763041000002,1380.6756687000006,1380.6602179000001,1380.6640845000002,1380.6756687000006,1380.6756687000006,1380.6756687000006,1380.6756687000006,,,,,1382.6616128000005,3,None,0.7095027000004848,0.26470939999944676,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
62,0,62,,,,,,space,14.717405800000051,None,None,2,None,1.4197879000003013,0.25335050000012416,0,0,0,0,,,,,2,0,2,0,,,,,62,0,62,0,,1382.6759151000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,2.4916,1382.6620885000002,1382.6628380000002,1382.6629463,1382.6759151000006,1385.1756789,1385.1600855000006,1385.1641745000006,1385.1756789,1385.1756789,1385.1756789,1385.1756789,1387.1756778,1387.1756778,1387.1756778,1387.1756778,1387.1600939,2,None,1.4197879000003013,0.25335050000012416,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
63,0,63,,,,,,space,14.717405800000051,None,None,3,None,0.7218089999996664,0.311199900000247,0,0,0,0,,,,,2,0,2,0,,,,,63,0,63,0,,1387.1756778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,4.3424,1387.1606010000005,1387.1611152000005,1387.1612242,1387.1756778,1391.5254138,1391.5096118000001,1391.5135741000004,1391.5254138,1391.5254138,1391.5254138,1391.5254138,1393.5253873000001,1393.5253873000001,1393.5253873000001,1393.5253873000001,1393.5098242000004,3,None,0.7218089999996664,0.311199900000247,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
64,0,64,,,,,,space,14.717405800000051,None,None,2,None,0.8815337000005457,0.2916224999999031,0,0,0,0,,,,,2,0,2,0,,,,,64,0,64,0,,1393.5253873000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augen,2.0589,1393.5103279000004,1393.5108532000004,1393.5109589000003,1393.5253873000001,1395.5919989000004,1395.5763191000005,1395.5802476,1395.5919989000004,1395.5919989000004,1395.5919989000004,1395.5919989000004,1397.5916767000008,1397.5916767000008,1397.5916767000008,1397.5916767000008,1397.5762990000003,2,None,0.8815337000005457,0.2916224999999031,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
