thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
49,0,49,,,,,,space,7.293928400000368,None,None,3,1.1135087000002386,0.1682301999990159,None,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2467.2943633000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bürste,2.1785,2467.2785815000007,2467.2792231000003,2467.279342400001,2467.2943633000014,2469.4776871000013,2469.4617842999996,2469.4651716000008,2469.4776871000013,2469.4776871000013,2469.4776871000013,2469.4776871000013,2471.4617844000004,3,1.1135087000002386,0.1682301999990159,None,2471.4775874999996,2471.4775874999996,2471.4775874999996,2471.4775874999996,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
50,0,50,,,,,,space,7.293928400000368,None,None,3,0.6122665000002598,0.1599298999990424,None,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2471.4775874999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brille,3.3321,2471.4622998000013,2471.4628064000008,2471.4629142000013,2471.4775874999996,2474.8105259000004,2474.794931300001,2474.7989409,2474.8105259000004,2474.8105259000004,2474.8105259000004,2474.8105259000004,2476.7950127000004,3,0.6122665000002598,0.1599298999990424,None,2476.810613200001,2476.810613200001,2476.810613200001,2476.810613200001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
51,0,51,,,,,,space,7.293928400000368,None,None,3,1.0804485999997269,0.15198640000016894,None,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2476.810613200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diamant,2.5494,2476.7955153000003,2476.7960361000005,2476.796141500001,2476.810613200001,2479.3604312999996,2479.344796200001,2479.3488022,2479.3604312999996,2479.3604312999996,2479.3604312999996,2479.3604312999996,2481.3445604999997,3,1.0804485999997269,0.15198640000016894,None,2481.3603046999997,2481.3603046999997,2481.3603046999997,2481.3603046999997,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
52,0,52,,,,,,space,7.293928400000368,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2481.3603046999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,2.62,2481.3450679,2481.3455823000004,2481.3456845,2481.3603046999997,2483.9932651,2483.977756800001,2483.9827078,2483.9932651,2483.9932651,2483.9932651,2483.9932651,2485.9781119,None,,,None,2485.993448700001,2485.993448700001,2485.993448700001,2485.993448700001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
53,0,53,,,,,,space,7.293928400000368,None,None,3,1.4157738000012614,0.16961900000023888,None,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2485.993448700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chips,3.9843,2485.9786335999997,2485.9792774,2485.9794454000003,2485.993448700001,2489.9763034999996,2489.9611181,2489.9656086000014,2489.9763034999996,2489.9763034999996,2489.9763034999996,2489.9763034999996,2491.9604282,3,1.4157738000012614,0.16961900000023888,None,2491.9761744000007,2491.9761744000007,2491.9761744000007,2491.9761744000007,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
54,0,54,,,,,,space,7.293928400000368,None,None,3,0.5963938000004418,0.1528913999991346,None,1,0,1,0,,,,,0,0,0,0,,,,,54,0,54,0,2491.9761744000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschirr,2.8624,2491.960845400001,2491.9613343,2491.9614242999996,2491.9761744000007,2494.8424277000013,2494.8268454999998,2494.8301403000005,2494.8424277000013,2494.8424277000013,2494.8424277000013,2494.8424277000013,2496.827285000001,3,0.5963938000004418,0.1528913999991346,None,2496.842680400001,2496.842680400001,2496.842680400001,2496.842680400001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
55,0,55,,,,,,space,7.293928400000368,None,None,3,1.2380640000010317,0.16658639999877778,None,1,0,1,0,,,,,0,0,0,0,,,,,55,0,55,0,2496.842680400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,2.1304,2496.827793100001,2496.8283051,2496.8284105000002,2496.842680400001,2498.975717200001,2498.960157700001,2498.963543400001,2498.975717200001,2498.975717200001,2498.975717200001,2498.975717200001,2500.9601772000005,3,1.2380640000010317,0.16658639999877778,None,2500.975907,2500.975907,2500.975907,2500.975907,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
56,0,56,,,,,,space,7.293928400000368,None,None,3,0.6134074000001419,0.16590990000077,None,1,0,1,0,,,,,0,0,0,0,,,,,56,0,56,0,2500.975907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,3.9614,2500.9606815000006,2500.9611975999997,2500.961302400001,2500.975907,2504.9421168999997,2504.926656400001,2504.9305440999997,2504.9421168999997,2504.9421168999997,2504.9421168999997,2504.9421168999997,2506.926598,3,0.6134074000001419,0.16590990000077,None,2506.9421920000004,2506.9421920000004,2506.9421920000004,2506.9421920000004,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
57,0,57,,,,,,space,7.293928400000368,None,None,3,1.060131199999887,0.17796280000038678,None,1,0,1,0,,,,,0,0,0,0,,,,,57,0,57,0,2506.9421920000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loch,3.488,2506.9270837000004,2506.927621300001,2506.9277265,2506.9421920000004,2510.4417513000008,2510.4262881000013,2510.4297650000008,2510.4417513000008,2510.4417513000008,2510.4417513000008,2510.4417513000008,2512.4262662,3,1.060131199999887,0.17796280000038678,None,2512.4417918,2512.4417918,2512.4417918,2512.4417918,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
58,0,58,,,,,,space,7.293928400000368,None,None,3,0.7863703000002715,0.17386439999972936,None,1,0,1,0,,,,,0,0,0,0,,,,,58,0,58,0,2512.4417918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safari,3.6355,2512.4267705,2512.427443300001,2512.4275507,2512.4417918,2516.0913680000012,2516.075916,2516.0824216,2516.0913680000012,2516.0913680000012,2516.0913680000012,2516.0913680000012,2518.0758733000002,3,0.7863703000002715,0.17386439999972936,None,2518.0914202000004,2518.0914202000004,2518.0914202000004,2518.0914202000004,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
59,0,59,,,,,,space,7.293928400000368,None,None,3,0.7801398000010522,0.17092939999929513,None,1,0,1,0,,,,,0,0,0,0,,,,,59,0,59,0,2518.0914202000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,2.3565,2518.076383200001,2518.0769081,2518.077015300001,2518.0914202000004,2520.457938900001,2520.442208800001,2520.445702500001,2520.457938900001,2520.457938900001,2520.457938900001,2520.457938900001,2522.4426028,3,0.7801398000010522,0.17092939999929513,None,2522.457883500001,2522.457883500001,2522.457883500001,2522.457883500001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
60,0,60,,,,,,space,7.293928400000368,None,None,3,0.6603527000006579,0.17313699999976961,None,1,0,1,0,,,,,0,0,0,0,,,,,60,0,60,0,2522.457883500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lernen,4.7082,2522.4431146999996,2522.443636,2522.4437414000004,2522.457883500001,2527.1739455999996,2527.1585956,2527.1624118,2527.1739455999996,2527.1739455999996,2527.1739455999996,2527.1739455999996,2529.1588361000013,3,0.6603527000006579,0.17313699999976961,None,2529.1743896000007,2529.1743896000007,2529.1743896000007,2529.1743896000007,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
61,0,61,,,,,,space,7.293928400000368,None,None,3,1.1955594999999448,0.16655580000042391,None,1,0,1,0,,,,,0,0,0,0,,,,,61,0,61,0,2529.1743896000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.4552,2529.1593580999997,2529.1599193,2529.1600258,2529.1743896000007,2531.6404779000004,2531.624752900001,2531.627878200001,2531.6404779000004,2531.6404779000004,2531.6404779000004,2531.6404779000004,2533.6250533,3,1.1955594999999448,0.16655580000042391,None,2533.6405999,2533.6405999,2533.6405999,2533.6405999,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
62,0,62,,,,,,space,7.293928400000368,None,None,3,1.9094371000010142,None,None,1,0,1,0,,,,,0,0,0,0,,,,,62,0,62,0,2533.6405999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lokomotive,2.7809,2533.6255628,2533.6260769,2533.6261864000007,2533.6405999,2536.4236991,2536.4080608000004,2536.4121046,2536.4236991,2536.4236991,2536.4236991,2536.4236991,2538.4076486000013,3,1.9094371000010142,None,None,2538.423677300001,2538.423677300001,2538.423677300001,2538.423677300001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
63,0,63,,,,,,space,7.293928400000368,None,None,3,1.5815228000010393,0.19351719999940542,None,1,0,1,0,,,,,0,0,0,0,,,,,63,0,63,0,2538.423677300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.1899,2538.4080603,2538.4086141000007,2538.408698200001,2538.423677300001,2540.6233174999998,2540.6076421,2540.6116421000006,2540.6233174999998,2540.6233174999998,2540.6233174999998,2540.6233174999998,2542.6077744000013,3,1.5815228000010393,0.19351719999940542,None,2542.6234091000006,2542.6234091000006,2542.6234091000006,2542.6234091000006,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
64,0,64,,,,,,space,7.293928400000368,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,64,0,64,0,2542.6234091000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moor,2.2306,2542.6082812000004,2542.6088036,2542.6089060000013,2542.6234091000006,2544.8566369,2544.8410466000005,2544.844506900001,2544.8566369,2544.8566369,2544.8566369,2544.8566369,2546.840882800001,None,,,None,2546.8565553999997,2546.8565553999997,2546.8565553999997,2546.8565553999997,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
65,0,65,,,,,,space,7.293928400000368,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,65,0,65,0,2546.8565553999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leute,2.0054,2546.8413555999996,2546.8418655000005,2546.8419716000008,2546.8565553999997,2548.8732672000006,2548.857231,2548.8614005,2548.8732672000006,2548.8732672000006,2548.8732672000006,2548.8732672000006,2550.8573128000007,None,,,None,2550.8728262000004,2550.8728262000004,2550.8728262000004,2550.8728262000004,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
66,0,66,,,,,,space,7.293928400000368,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,66,0,66,0,2550.8728262000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gast,3.1408,2550.8577908999996,2550.8584487999997,2550.8585545000005,2550.8728262000004,2554.022345000001,2554.0067916000007,2554.0098648000003,2554.022345000001,2554.022345000001,2554.022345000001,2554.022345000001,2556.007142800001,None,,,None,2556.022622300001,2556.022622300001,2556.022622300001,2556.022622300001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
67,0,67,,,,,,space,7.293928400000368,None,None,3,0.958395699999528,0.19808700000066892,None,1,0,1,0,,,,,0,0,0,0,,,,,67,0,67,0,2556.022622300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,2.3949,2556.0076119000005,2556.008190800001,2556.0082955,2556.022622300001,2558.4222658,2558.407109900001,2558.4112762000004,2558.4222658,2558.4222658,2558.4222658,2558.4222658,2560.406783800001,3,0.958395699999528,0.19808700000066892,None,2560.4224074000012,2560.4224074000012,2560.4224074000012,2560.4224074000012,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
68,0,68,,,,,,space,7.293928400000368,None,None,3,0.7638201999998273,0.22430729999905452,None,1,0,1,0,,,,,0,0,0,0,,,,,68,0,68,0,2560.4224074000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanne,3.8189,2560.4072985000003,2560.407937400001,2560.4080472000005,2560.4224074000012,2564.2554010000003,2564.239979600001,2564.2438918999997,2564.2554010000003,2564.2554010000003,2564.2554010000003,2564.2554010000003,2566.239764,3,0.7638201999998273,0.22430729999905452,None,2566.2555580999997,2566.2555580999997,2566.2555580999997,2566.2555580999997,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
69,0,69,,,,,,space,7.293928400000368,None,None,3,1.3047267000001739,0.1578896999999415,None,1,0,1,0,,,,,0,0,0,0,,,,,69,0,69,0,2566.2555580999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radio,2.1554,2566.240263400001,2566.2409162000004,2566.241026200001,2566.2555580999997,2568.4218223000007,2568.40617,2568.4102306000004,2568.4218223000007,2568.4218223000007,2568.4218223000007,2568.4218223000007,2570.406497600001,3,1.3047267000001739,0.1578896999999415,None,2570.4222455,2570.4222455,2570.4222455,2570.4222455,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
70,0,70,,,,,,space,7.293928400000368,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,70,0,70,0,2570.4222455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange,2.5632,2570.407004300001,2570.4075231000006,2570.4076274,2570.4222455,2572.9880954,2572.9722397000005,2572.9756063000004,2572.9880954,2572.9880954,2572.9880954,2572.9880954,2574.9725734000003,None,,,None,2574.988226200001,2574.988226200001,2574.988226200001,2574.988226200001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
71,0,71,,,,,,space,7.293928400000368,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,71,0,71,0,2574.988226200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwester,3.575,2574.9730560999997,2574.9735696000007,2574.9736790000006,2574.988226200001,2578.5710973000005,2578.555556700001,2578.559971300001,2578.5710973000005,2578.5710973000005,2578.5710973000005,2578.5710973000005,2580.555410000001,None,,,None,2580.5712084000006,2580.5712084000006,2580.5712084000006,2580.5712084000006,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
72,0,72,,,,,,space,7.293928400000368,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,72,0,72,0,2580.5712084000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fliegen,2.7465,2580.555830200001,2580.5563155,2580.556407100001,2580.5712084000006,2583.3210185999997,2583.3053335000004,2583.3097796,2583.3210185999997,2583.3210185999997,2583.3210185999997,2583.3210185999997,2585.3053598000006,None,,,None,2585.3208405000005,2585.3208405000005,2585.3208405000005,2585.3208405000005,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
73,0,73,,,,,,space,7.293928400000368,None,None,3,0.7456363000001147,0.14761279999947874,None,1,0,1,0,,,,,0,0,0,0,,,,,73,0,73,0,2585.3208405000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.1702,2585.3058332,2585.3064262999997,2585.3065318999998,2585.3208405000005,2587.504214300001,2587.488288800001,2587.4916746,2587.504214300001,2587.504214300001,2587.504214300001,2587.504214300001,2589.4884688,3,0.7456363000001147,0.14761279999947874,None,2589.5041911999997,2589.5041911999997,2589.5041911999997,2589.5041911999997,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
74,0,74,,,,,,space,7.293928400000368,None,None,3,1.588586199999554,0.14455720000114525,None,1,0,1,0,,,,,0,0,0,0,,,,,74,0,74,0,2589.5041911999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soße,2.0485,2589.488970800001,2589.4895007000014,2589.489604800001,2589.5041911999997,2591.553777500001,2591.538277400001,2591.5419723000014,2591.553777500001,2591.553777500001,2591.553777500001,2591.553777500001,2593.539769000001,3,1.588586199999554,0.14455720000114525,None,,,,,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
75,0,75,,,,,,space,7.293928400000368,None,None,3,1.0484718000006978,0.19682259999899543,None,1,0,1,0,,,,,0,0,0,0,,,,,75,0,75,0,2593.5538044000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,2.4153,2593.5402716999997,2593.5411268999997,2593.541242200001,2593.5538044000004,2595.9703007999997,2595.9546894000014,2595.9583366000006,2595.9703007999997,2595.9703007999997,2595.9703007999997,2595.9703007999997,2597.9545660000003,3,1.0484718000006978,0.19682259999899543,None,2597.9703090000003,2597.9703090000003,2597.9703090000003,2597.9703090000003,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
76,0,76,,,,,,space,7.293928400000368,None,None,3,0.8239712000013242,0.17178299999977753,None,1,0,1,0,,,,,0,0,0,0,,,,,76,0,76,0,2597.9703090000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,3.0829,2597.9550759000012,2597.955587800001,2597.9556935,2597.9703090000003,2601.0533213,2601.0376182,2601.0409013000008,2601.0533213,2601.0533213,2601.0533213,2601.0533213,2603.0377141999998,3,0.8239712000013242,0.17178299999977753,None,2603.053403,2603.053403,2603.053403,2603.053403,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
77,0,77,,,,,,space,7.293928400000368,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,77,0,77,0,2603.053403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baum,3.1826,2603.038217000001,2603.0387494000006,2603.038856000001,2603.053403,2606.236254700001,2606.2207094000005,2606.223876100001,2606.236254700001,2606.236254700001,2606.236254700001,2606.236254700001,2608.2207674,None,,,None,2608.2364237,2608.2364237,2608.2364237,2608.2364237,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
78,0,78,,,,,,space,7.293928400000368,None,None,3,1.325464200001079,0.17620759999954316,None,1,0,1,0,,,,,0,0,0,0,,,,,78,0,78,0,2608.2364237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,2.8467,2608.2212888000013,2608.2218254,2608.2219349999996,2608.2364237,2611.085841600001,2611.070383800001,2611.0746197999997,2611.085841600001,2611.085841600001,2611.085841600001,2611.085841600001,2613.0702500000007,3,1.325464200001079,0.17620759999954316,None,2613.0858111,2613.0858111,2613.0858111,2613.0858111,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
79,0,79,,,,,,space,7.293928400000368,None,None,3,0.6128583000008803,0.26318799999899056,None,1,0,1,0,,,,,0,0,0,0,,,,,79,0,79,0,2613.0858111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garten,3.9591,2613.0706738999997,2613.0711986000006,2613.0712870999996,2613.0858111,2617.052940900001,2617.0369530999997,2617.0409485,2617.052940900001,2617.052940900001,2617.052940900001,2617.052940900001,2619.036863000001,3,0.6128583000008803,0.26318799999899056,None,2619.0637050000005,2619.0637050000005,2619.0637050000005,2619.0637050000005,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
0,0,0,,,,,2.1702,space,4.875590199999351,None,None,None,,,None,1,0,1,0,,,,,1,0,1,0,0,79,79,45,0,0,0,0,2665.4162937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.6483621000007,2635.6486267,2635.6548719,2635.659048200001,2635.659048200001,2640.5363960000013,space,4.875590199999351,None,2640.5365672000007,2640.5511487000003,2640.5511487000003,2653.4016431,None,2653.4088893999997,2653.416798100001,2653.4170795666673,2654.6255330000004,2663.416446266667,2664.4251502000006,2665.4162937,2665.4004670000013,Harmonie,2.1702,2665.4018625999997,2665.402620300001,2665.4027165999996,2665.4162937,2667.5994484000003,2667.5840101000013,2667.5886174000007,2667.5994484000003,2667.5994484000003,2667.5994484000003,2667.5994484000003,2669.5839276000006,None,,,None,2669.5994901000013,2669.5994901000013,2669.5994901000013,2669.5994901000013,2631.0518854,2631.0519545000006,None,2631.0603329000005,2631.0682237,2635.068148100001,2635.068148100001,2635.068148100001,2635.6033109,3,0.5155369000003702,None,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
