thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
24,0,24,,,,,,space,1.7599272999996174,None,None,3,None,0.7468588000001546,0.22830859999976383,0,0,0,0,,,,,1,0,1,0,,,,,24,0,24,0,757.8487286999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.0612,757.8336585999996,757.8342309,757.8343353,757.8487286999998,759.9152039,759.8998904,759.9034633000001,759.9152039,759.9152039,759.9152039,759.9152039,761.9154570000001,761.9154570000001,761.9154570000001,761.9154570000001,761.9003673999996,3,None,0.7468588000001546,0.22830859999976383,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
25,0,25,,,,,,space,1.7599272999996174,None,None,3,None,1.2503642000001491,0.21626190000006318,0,0,0,0,,,,,1,0,1,0,,,,,25,0,25,0,761.9154570000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farbe,2.8664,761.9008707000003,761.9015103000002,761.9016133999994,761.9154570000001,764.7816634999999,764.7662018999999,764.7702880999996,764.7816634999999,764.7816634999999,764.7816634999999,764.7816634999999,766.7817481000002,766.7817481000002,766.7817481000002,766.7817481000002,766.7660393999995,3,None,1.2503642000001491,0.21626190000006318,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
26,0,26,,,,,,space,1.7599272999996174,None,None,2,None,0.994439400000374,0.20935129999998026,0,0,0,0,,,,,1,0,1,0,,,,,26,0,26,0,766.7817481000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,2.238,766.7665205000003,766.7670106999994,766.7671081999997,766.7817481000002,769.0314493999995,769.0157570000001,769.0193192999996,769.0314493999995,769.0314493999995,769.0314493999995,769.0314493999995,771.0314208999998,771.0314208999998,771.0314208999998,771.0314208999998,771.0157511999996,2,None,0.994439400000374,0.20935129999998026,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
27,0,27,,,,,,space,1.7599272999996174,None,None,2,None,1.1953960999999254,0.19452799999999115,0,0,0,0,,,,,1,0,1,0,,,,,27,0,27,0,771.0314208999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,2.0538,771.0162633999998,771.0169096999998,771.0170132000003,771.0314208999998,773.0975677999995,773.0825734999999,773.0873301000001,773.0975677999995,773.0975677999995,773.0975677999995,773.0975677999995,775.0978662999996,775.0978662999996,775.0978662999996,775.0978662999996,775.0821954000003,2,None,1.1953960999999254,0.19452799999999115,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
28,0,28,,,,,,space,1.7599272999996174,None,None,3,None,0.8622489999997924,0.21954689999984112,0,0,0,0,,,,,1,0,1,0,,,,,28,0,28,0,775.0978662999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,2.4825,775.0827125999995,775.0832203,775.0833235,775.0978662999996,777.5807709000001,777.5653579,777.5717543000001,777.5807709000001,777.5807709000001,777.5807709000001,777.5807709000001,779.5809669999999,779.5809669999999,779.5809669999999,779.5809669999999,779.5654417999995,3,None,0.8622489999997924,0.21954689999984112,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
29,0,29,,,,,,space,1.7599272999996174,None,None,2,None,0.728819800000565,0.19407589999991615,0,0,0,0,,,,,1,0,1,0,,,,,29,0,29,0,779.5809669999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leute,3.4074,779.5659501999999,779.5665564999999,779.5666611999995,779.5809669999999,782.9972617000003,782.9819505999994,782.9858769000002,782.9972617000003,782.9972617000003,782.9972617000003,782.9972617000003,784.9975487000002,784.9975487000002,784.9975487000002,784.9975487000002,784.9819596999996,2,None,0.728819800000565,0.19407589999991615,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
30,0,30,,,,,,space,1.7599272999996174,None,None,3,None,0.7135486999995919,0.23536460000013903,0,0,0,0,,,,,1,0,1,0,,,,,30,0,30,0,784.9975487000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,2.1814,784.9824609999996,784.9831045999999,784.9832065,784.9975487000002,787.1804766999994,787.1649448999997,787.1689870999999,787.1804766999994,787.1804766999994,787.1804766999994,787.1804766999994,789.1801282999995,789.1801282999995,789.1801282999995,789.1801282999995,789.1643552999994,3,None,0.7135486999995919,0.23536460000013903,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
31,0,31,,,,,,space,1.7599272999996174,None,None,2,None,1.356075100000453,0.15150509999966744,0,0,0,0,,,,,1,0,1,0,,,,,31,0,31,0,789.1801282999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,2.0009,789.1648218999999,789.1652595999994,789.1653525000002,789.1801282999995,791.1791891000003,791.1642499,791.1657785999996,791.1791891000003,791.1791891000003,791.1791891000003,791.1791891000003,793.1805050000003,793.1805050000003,793.1805050000003,793.1805050000003,793.1647943999997,2,None,1.356075100000453,0.15150509999966744,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
32,0,32,,,,,,space,1.7599272999996174,None,None,3,None,1.416553500000191,0.1966737999991892,0,0,0,0,,,,,1,0,1,0,,,,,32,0,32,0,793.1805050000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,3.0911,793.1653034999999,793.1659418999998,793.1660452999995,793.1805050000003,796.2800224000002,796.2645559000002,796.2675665999996,796.2800224000002,796.2800224000002,796.2800224000002,796.2800224000002,798.2799552999995,798.2799552999995,798.2799552999995,798.2799552999995,798.264373,3,None,1.416553500000191,0.1966737999991892,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
33,0,33,,,,,,space,1.7599272999996174,None,None,2,None,1.1661297999999078,0.18469490000006772,0,0,0,0,,,,,1,0,1,0,,,,,33,0,33,0,798.2799552999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledermaus,3.3397,798.2648841,798.2654334999997,798.2655366999998,798.2799552999995,801.6292728999997,801.6142493999996,801.6201564000003,801.6292728999997,801.6292728999997,801.6292728999997,801.6292728999997,803.6295491999999,803.6295491999999,803.6295491999999,803.6295491999999,803.6142482999994,2,None,1.1661297999999078,0.18469490000006772,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
34,0,34,,,,,,space,1.7599272999996174,None,None,2,None,1.4350508999996237,0.19864599999982602,0,0,0,0,,,,,1,0,1,0,,,,,34,0,34,0,803.6295491999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,4.1076,803.6147598999996,803.6152733999998,803.6153783999998,803.6295491999999,807.7459094999995,807.7303243999995,807.7344527999994,807.7459094999995,807.7459094999995,807.7459094999995,807.7459094999995,809.7460486,809.7460486,809.7460486,809.7460486,809.7305716000001,2,None,1.4350508999996237,0.19864599999982602,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
35,0,35,,,,,,space,1.7599272999996174,None,None,3,None,1.3504149000000325,0.20418770000014774,0,0,0,0,,,,,1,0,1,0,,,,,35,0,35,0,809.7460486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonie,4.1797,809.7310809,809.7315731999997,809.7316755000002,809.7460486,813.9287660999998,813.9134697999998,813.9176244,813.9287660999998,813.9287660999998,813.9287660999998,813.9287660999998,815.9289306000001,815.9289306000001,815.9289306000001,815.9289306000001,815.9135476000001,3,None,1.3504149000000325,0.20418770000014774,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
36,0,36,,,,,,space,1.7599272999996174,None,None,3,None,0.8463347999995676,0.21538500000042404,0,0,0,0,,,,,1,0,1,0,,,,,36,0,36,0,815.9289306000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,4.5629,815.9140662,815.9145800999995,815.9146844999996,815.9289306000001,820.4952802999996,820.4794298999996,820.4828203999996,820.4952802999996,820.4952802999996,820.4952802999996,820.4952802999996,822.4951284999997,822.4951284999997,822.4951284999997,822.4951284999997,822.4796028000001,3,None,0.8463347999995676,0.21538500000042404,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
37,0,37,,,,,,space,1.7599272999996174,None,None,3,None,1.0839262999998027,0.17754389999936393,0,0,0,0,,,,,1,0,1,0,,,,,37,0,37,0,822.4951284999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.6121,822.4801096000001,822.4806063999995,822.4807087999998,822.4951284999997,825.1124583000001,825.0959303999998,825.0990359999996,825.1124583000001,825.1124583000001,825.1124583000001,825.1124583000001,827.1114910999995,827.1114910999995,827.1114910999995,827.1114910999995,827.0960726000003,3,None,1.0839262999998027,0.17754389999936393,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
38,0,38,,,,,,space,1.7599272999996174,None,None,2,None,1.6521640999999363,0.20486150000033376,0,0,0,0,,,,,1,0,1,0,,,,,38,0,38,0,827.1114910999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,2.995,827.0965813000003,827.0971049,827.0972088999997,827.1114910999995,830.1117729999996,830.0957491999998,830.0993860999997,830.1117729999996,830.1117729999996,830.1117729999996,830.1117729999996,832.1112364,832.1112364,832.1112364,832.1112364,832.0958355000002,2,None,1.6521640999999363,0.20486150000033376,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
39,0,39,,,,,,space,1.7599272999996174,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,39,0,39,0,832.1112364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Komödie,2.1083,832.0963439999996,832.0969131000002,832.0970201,832.1112364,834.2276593999995,834.2121999999999,834.2164229999998,834.2276593999995,834.2276593999995,834.2276593999995,834.2276593999995,836.2280289999999,836.2280289999999,836.2280289999999,836.2280289999999,836.2121041,None,None,,,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
40,0,40,,,,,,space,1.7599272999996174,None,None,2,None,1.2194374000000607,0.17054899999948248,0,0,0,0,,,,,1,0,1,0,,,,,40,0,40,0,836.2280289999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,2.0594,836.2125854999995,836.2130822999998,836.2131897999998,836.2280289999999,838.2943495,838.2785423999994,838.2835851999998,838.2943495,838.2943495,838.2943495,838.2943495,840.2944915999997,840.2944915999997,840.2944915999997,840.2944915999997,840.2795945999997,2,None,1.2194374000000607,0.17054899999948248,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
41,0,41,,,,,,space,1.7599272999996174,None,None,3,None,0.7621029000001727,0.2044538999998622,0,0,0,0,,,,,1,0,1,0,,,,,41,0,41,0,840.2944915999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saft,2.3307,840.2801266999995,840.2807790999996,840.2808827999997,840.2944915999997,842.6271254000003,842.6115223999996,842.6149045000002,842.6271254000003,842.6271254000003,842.6271254000003,842.6271254000003,844.6273288000002,844.6273288000002,844.6273288000002,844.6273288000002,844.6116077999995,3,None,0.7621029000001727,0.2044538999998622,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
42,0,42,,,,,,space,1.7599272999996174,None,None,3,None,1.1628571999999622,0.2384180999997625,0,0,0,0,,,,,1,0,1,0,,,,,42,0,42,0,844.6273288000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendung,5.2747,844.6121093000002,844.6127495999999,844.6128534999998,844.6273288000002,849.9101036000002,849.8944187999996,849.8979202,849.9101036000002,849.9101036000002,849.9101036000002,849.9101036000002,851.9101111,851.9101111,851.9101111,851.9101111,851.8947803000001,3,None,1.1628571999999622,0.2384180999997625,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
43,0,43,,,,,,space,1.7599272999996174,None,None,3,None,1.4850413000003755,0.18889430000035645,0,0,0,0,,,,,1,0,1,0,,,,,43,0,43,0,851.9101111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,2.2764,851.8952939999999,851.8958096999995,851.8959114999998,851.9101111,854.1932457000003,854.1777808999996,854.1818173000001,854.1932457000003,854.1932457000003,854.1932457000003,854.1932457000003,856.1934173,856.1934173,856.1934173,856.1934173,856.1778329999997,3,None,1.4850413000003755,0.18889430000035645,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
44,0,44,,,,,,space,1.7599272999996174,None,None,2,None,1.1688955000008718,0.15751879999970697,0,0,0,0,,,,,1,0,1,0,,,,,44,0,44,0,856.1934173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,3.173,856.1783419000003,856.1790681000002,856.1791746999997,856.1934173,859.3762510999995,859.3606666999995,859.3649036999996,859.3762510999995,859.3762510999995,859.3762510999995,859.3762510999995,861.3762507000001,861.3762507000001,861.3762507000001,861.3762507000001,861.3607775,2,None,1.1688955000008718,0.15751879999970697,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
45,0,45,,,,,,space,1.7599272999996174,None,None,2,None,1.3455394000002343,0.17051720000017667,0,0,0,0,,,,,1,0,1,0,,,,,45,0,45,0,861.3762507000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.598,861.3612891000002,861.3618019999994,861.3619050999996,861.3762507000001,863.9760131000003,863.9605553000001,863.9646770999998,863.9760131000003,863.9760131000003,863.9760131000003,863.9760131000003,865.9762175999995,865.9762175999995,865.9762175999995,865.9762175999995,865.9604915,2,None,1.3455394000002343,0.17051720000017667,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
46,0,46,,,,,,space,1.7599272999996174,None,None,3,None,1.755445800000416,0.18424989999948593,0,0,0,0,,,,,1,0,1,0,,,,,46,0,46,0,865.9762175999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,4.5866,865.9609969000003,865.9616685999999,865.9617744999996,865.9762175999995,870.5754307999996,870.5597734000003,870.5640447999995,870.5754307999996,870.5754307999996,870.5754307999996,870.5754307999996,872.5756561999997,872.5756561999997,872.5756561999997,872.5756561999997,872.5601834999998,3,None,1.755445800000416,0.18424989999948593,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
47,0,47,,,,,,space,1.7599272999996174,None,None,2,None,0.9365575000001627,0.2125540999995792,0,0,0,0,,,,,1,0,1,0,,,,,47,0,47,0,872.5756561999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baum,2.5683,872.5606951,872.5611994000001,872.5613007000002,872.5756561999997,875.1584424000002,875.1430086999999,875.1460861999994,875.1584424000002,875.1584424000002,875.1584424000002,875.1584424000002,877.1585481000002,877.1585481000002,877.1585481000002,877.1585481000002,877.1433135999996,2,None,0.9365575000001627,0.2125540999995792,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
48,0,48,,,,,,space,1.7599272999996174,None,None,2,None,0.798607699999593,0.1914388000004692,0,0,0,0,,,,,1,0,1,0,,,,,48,0,48,0,877.1585481000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,2.1524,877.1438244000001,877.1443392000001,877.1444450999998,877.1585481000002,879.3250232999999,879.3090474,879.3115344999997,879.3250232999999,879.3250232999999,879.3250232999999,879.3250232999999,881.3251401999996,881.3251401999996,881.3251401999996,881.3251401999996,881.3093719999997,2,None,0.798607699999593,0.1914388000004692,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
49,0,49,,,,,,space,1.7599272999996174,None,None,3,None,1.0737220000000889,0.188598899999306,0,0,0,0,,,,,1,0,1,0,,,,,49,0,49,0,881.3251401999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,2.5377,881.3097467999996,881.3102219000002,881.3102965999997,881.3251401999996,883.8753864,883.8593107999995,883.8632539,883.8753864,883.8753864,883.8753864,883.8753864,885.8748643999998,885.8748643999998,885.8748643999998,885.8748643999998,885.8592005999999,3,None,1.0737220000000889,0.188598899999306,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
50,0,50,,,,,,space,1.7599272999996174,None,None,3,None,1.3825759000001199,0.16602920000059385,0,0,0,0,,,,,1,0,1,0,,,,,50,0,50,0,885.8748643999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zug,2.0482,885.8597055999999,885.8603537999998,885.8604550999999,885.8748643999998,887.9247284000003,887.9090895999998,887.9126409999999,887.9247284000003,887.9247284000003,887.9247284000003,887.9247284000003,889.9245996999998,889.9245996999998,889.9245996999998,889.9245996999998,889.9090703000002,3,None,1.3825759000001199,0.16602920000059385,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
51,0,51,,,,,,space,1.7599272999996174,None,None,3,None,1.050505900000644,0.19288330000017595,0,0,0,0,,,,,1,0,1,0,,,,,51,0,51,0,889.9245996999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,2.1509,889.9095940999996,889.9101137999996,889.9102187999997,889.9245996999998,892.0744347,892.0588540999997,892.0634545000003,892.0744347,892.0744347,892.0744347,892.0744347,894.0746128000001,894.0746128000001,894.0746128000001,894.0746128000001,894.0588847999998,3,None,1.050505900000644,0.19288330000017595,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
52,0,52,,,,,,space,1.7599272999996174,None,None,3,None,1.0154306000003999,0.17980569999963336,0,0,0,0,,,,,1,0,1,0,,,,,52,0,52,0,894.0746128000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zucker,3.5552,894.0593890999999,894.0599089999996,894.0600104999994,894.0746128000001,897.6408435000003,897.6252389000001,897.6306428999997,897.6408435000003,897.6408435000003,897.6408435000003,897.6408435000003,899.6407165,899.6407165,899.6407165,899.6407165,899.6251437999999,3,None,1.0154306000003999,0.17980569999963336,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
53,0,53,,,,,,space,1.7599272999996174,None,None,2,None,0.901379399999314,0.19746410000061587,0,0,0,0,,,,,1,0,1,0,,,,,53,0,53,0,899.6407165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,2.4546,899.6256590000003,899.6261550999998,899.6262583999996,899.6407165,902.1070522999999,902.0914850999998,902.0953487999996,902.1070522999999,902.1070522999999,902.1070522999999,902.1070522999999,904.1073019999994,904.1073019999994,904.1073019999994,904.1073019999994,904.0915407000002,2,None,0.901379399999314,0.19746410000061587,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
54,0,54,,,,,,space,1.7599272999996174,None,None,3,None,1.0430454000006648,0.2008704999998372,0,0,0,0,,,,,1,0,1,0,,,,,54,0,54,0,904.1073019999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,3.4454,904.0920478999997,904.0926994000001,904.0928045,904.1073019999994,907.5568708999999,907.5416499000003,907.5454267999994,907.5568708999999,907.5568708999999,907.5568708999999,907.5568708999999,909.5571007999997,909.5571007999997,909.5571007999997,909.5571007999997,909.5413908999999,3,None,1.0430454000006648,0.2008704999998372,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
55,0,55,,,,,,space,1.7599272999996174,None,None,3,None,0.9543192999999519,0.18891059999987192,0,0,0,0,,,,,1,0,1,0,,,,,55,0,55,0,909.5571007999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,3.5453,909.5419003999996,909.5424096999996,909.5425125000002,909.5571007999997,913.1066332999999,913.0911257999996,913.0953043999998,913.1066332999999,913.1066332999999,913.1066332999999,913.1066332999999,915.1065845000003,915.1065845000003,915.1065845000003,915.1065845000003,915.0910462000002,3,None,0.9543192999999519,0.18891059999987192,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
56,0,56,,,,,,space,1.7599272999996174,None,None,2,None,1.4528700999999273,0.16204360000028828,0,0,0,0,,,,,1,0,1,0,,,,,56,0,56,0,915.1065845000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,2.0838,915.0915574999999,915.0921066999999,915.0922155999997,915.1065845000003,917.1897915999998,917.1742726000002,917.1783267999999,917.1897915999998,917.1897915999998,917.1897915999998,917.1897915999998,919.1898356000002,919.1898356000002,919.1898356000002,919.1898356000002,919.1739909999997,2,None,1.4528700999999273,0.16204360000028828,,,,,,,,,,,,,,,,,,,,,,2594,1,2025-10-22_20h13.04.433,sm,2024.2.4,59.94003598780302,2025-10-22 20h13.17.369235 +0200,
