thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
63,0,63,,,,,,space,16.725851000000148,None,None,3,0.7287521999996898,0.16696940000019822,None,0,0,0,0,,,,,0,0,0,0,,,,,63,0,63,0,1065.1201878000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soße,2.7409,1065.1058680000006,1065.1064050000004,1065.1065104000008,1065.1201878000002,1067.8700928000007,1067.8541975000007,1067.8575841000002,1067.8700928000007,1067.8700928000007,1067.8700928000007,1067.8700928000007,1069.8703887000001,1069.8703887000001,1069.8703887000001,1069.8703887000001,1069.8544401000008,3,0.7287521999996898,0.16696940000019822,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
64,0,64,,,,,,space,16.725851000000148,None,None,3,0.87427100000059,0.17712010000013834,None,0,0,0,0,,,,,0,0,0,0,,,,,64,0,64,0,1069.8703887000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medaille,2.4676,1069.8549465000006,1069.8554614000004,1069.8555659000003,1069.8703887000001,1072.3532646000003,1072.3376199000004,1072.3414722000007,1072.3532646000003,1072.3532646000003,1072.3532646000003,1072.3532646000003,1074.3533413000005,1074.3533413000005,1074.3533413000005,1074.3533413000005,1074.3373919000005,3,0.87427100000059,0.17712010000013834,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
65,0,65,,,,,,space,16.725851000000148,None,None,3,1.1535625000005894,0.1931273999998666,None,0,0,0,0,,,,,0,0,0,0,,,,,65,0,65,0,1074.3533413000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,3.0501,1074.3378953000001,1074.3384132,1074.3385208,1074.3533413000005,1077.402599,1077.3869649000007,1077.3905419000002,1077.402599,1077.402599,1077.402599,1077.402599,1079.4027666000002,1079.4027666000002,1079.4027666000002,1079.4027666000002,1079.3871499000006,3,1.1535625000005894,0.1931273999998666,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
66,0,66,,,,,,space,16.725851000000148,None,None,3,0.7890726999994513,0.1616295000003447,None,0,0,0,0,,,,,0,0,0,0,,,,,66,0,66,0,1079.4027666000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,3.7784,1079.3876724000002,1079.3883553000005,1079.3884611000003,1079.4027666000002,1083.1863192,1083.1708033000004,1083.1747367000007,1083.1863192,1083.1863192,1083.1863192,1083.1863192,1085.185797,1085.185797,1085.185797,1085.185797,1085.1702400000004,3,0.7890726999994513,0.1616295000003447,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
67,0,67,,,,,,space,16.725851000000148,None,None,3,0.7547816000005696,0.19905000000017026,None,0,0,0,0,,,,,0,0,0,0,,,,,67,0,67,0,1085.185797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,4.0256,1085.1707453000008,1085.1712528000007,1085.1713578000008,1085.185797,1089.2187881,1089.2033854000001,1089.2098848000005,1089.2187881,1089.2187881,1089.2187881,1089.2187881,1091.2189149000005,1091.2189149000005,1091.2189149000005,1091.2189149000005,1091.2029961000007,3,0.7547816000005696,0.19905000000017026,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
68,0,68,,,,,,space,16.725851000000148,None,None,3,0.9127597000006062,0.16359229999943636,None,0,0,0,0,,,,,0,0,0,0,,,,,68,0,68,0,1091.2189149000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,2.3365,1091.2034509000005,1091.2039300000006,1091.2040222000005,1091.2189149000005,1093.5685481,1093.5528392000006,1093.5562929000007,1093.5685481,1093.5685481,1093.5685481,1093.5685481,1095.5685871000005,1095.5685871000005,1095.5685871000005,1095.5685871000005,1095.5529648000002,3,0.9127597000006062,0.16359229999943636,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
69,0,69,,,,,,space,16.725851000000148,None,None,3,0.7493180999999822,0.1968550999999934,None,0,0,0,0,,,,,0,0,0,0,,,,,69,0,69,0,1095.5685871000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,2.5603,1095.5534687000008,1095.5539814000003,1095.554086,1095.5685871000005,1098.1351168,1098.1195567000004,1098.1237962000005,1098.1351168,1098.1351168,1098.1351168,1098.1351168,1100.1352929000004,1100.1352929000004,1100.1352929000004,1100.1352929000004,1100.1193369000002,3,0.7493180999999822,0.1968550999999934,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
70,0,70,,,,,,space,16.725851000000148,None,None,3,0.6743845999999394,0.19064299999990908,None,0,0,0,0,,,,,0,0,0,0,,,,,70,0,70,0,1100.1352929000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,3.2267,1100.1198475,1100.1204745000005,1100.1206453000004,1100.1352929000004,1103.3678527000002,1103.3524786000007,1103.3568218,1103.3678527000002,1103.3678527000002,1103.3678527000002,1103.3678527000002,1105.3679778000005,1105.3679778000005,1105.3679778000005,1105.3679778000005,1105.3528054000008,3,0.6743845999999394,0.19064299999990908,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
71,0,71,,,,,,space,16.725851000000148,None,None,2,1.206264800000099,0.1539465999994718,None,0,0,0,0,,,,,0,0,0,0,,,,,71,0,71,0,1105.3679778000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,3.2106,1105.3533404,1105.3538924000004,1105.3540041000006,1105.3679778000005,1108.5843221000005,1108.5690974000008,1108.5725153000003,1108.5843221000005,1108.5843221000005,1108.5843221000005,1108.5843221000005,1110.5848197000005,1110.5848197000005,1110.5848197000005,1110.5848197000005,1110.5686580000001,2,1.206264800000099,0.1539465999994718,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
72,0,72,,,,,,space,16.725851000000148,None,None,3,0.9487582000001566,0.18066710000039166,None,0,0,0,0,,,,,0,0,0,0,,,,,72,0,72,0,1110.5848197000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuchen ,2.87,1110.5691643,1110.5699060000006,1110.5700158000009,1110.5848197000005,1113.4673205000008,1113.4517085000007,1113.4556787000001,1113.4673205000008,1113.4673205000008,1113.4673205000008,1113.4673205000008,1115.4676001000007,1115.4676001000007,1115.4676001000007,1115.4676001000007,1115.4518202000008,3,0.9487582000001566,0.18066710000039166,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
73,0,73,,,,,,space,16.725851000000148,None,None,3,0.8821649999999863,0.16851370000040333,None,0,0,0,0,,,,,0,0,0,0,,,,,73,0,73,0,1115.4676001000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schreibtisch,2.8005,1115.4522682000006,1115.4528794000007,1115.4529712000003,1115.4676001000007,1118.2669752000002,1118.2516361000007,1118.2557976000007,1118.2669752000002,1118.2669752000002,1118.2669752000002,1118.2669752000002,1120.2670823000008,1120.2670823000008,1120.2670823000008,1120.2670823000008,1120.2513543000005,3,0.8821649999999863,0.16851370000040333,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
74,0,74,,,,,,space,16.725851000000148,None,None,3,1.0668794999992315,0.1755170000005819,None,0,0,0,0,,,,,0,0,0,0,,,,,74,0,74,0,1120.2670823000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,4.7442,1120.2518656000002,1120.2524421000007,1120.2525460000006,1120.2670823000008,1125.0166972000006,1125.0009733000006,1125.0060604,1125.0166972000006,1125.0166972000006,1125.0166972000006,1125.0166972000006,1127.0167606000005,1127.0167606000005,1127.0167606000005,1127.0167606000005,1127.0012542000004,3,1.0668794999992315,0.1755170000005819,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
75,0,75,,,,,,space,16.725851000000148,None,None,3,0.947525599999608,0.19738520000009885,None,0,0,0,0,,,,,0,0,0,0,,,,,75,0,75,0,1127.0167606000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,3.5399,1127.0017634000005,1127.0022927,1127.0023983,1127.0167606000005,1130.5665572000007,1130.5506929000003,1130.5550484000005,1130.5665572000007,1130.5665572000007,1130.5665572000007,1130.5665572000007,1132.5664059,1132.5664059,1132.5664059,1132.5664059,1132.5506921000006,3,0.947525599999608,0.19738520000009885,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
76,0,76,,,,,,space,16.725851000000148,None,None,2,1.0640892999999778,0.16553440000006958,None,0,0,0,0,,,,,0,0,0,0,,,,,76,0,76,0,1132.5664059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschichte,2.0747,1132.5512048,1132.5517159,1132.5518246000001,1132.5664059,1134.6494952000003,1134.6342304,1134.6390921000002,1134.6494952000003,1134.6494952000003,1134.6494952000003,1134.6494952000003,1136.6494628,1136.6494628,1136.6494628,1136.6494628,1136.6340629000006,2,1.0640892999999778,0.16553440000006958,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
77,0,77,,,,,,space,16.725851000000148,None,None,2,0.729791099999602,0.1726834000000963,None,0,0,0,0,,,,,0,0,0,0,,,,,77,0,77,0,1136.6494628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handwerker,2.2379,1136.6345774000001,1136.6351014000002,1136.6352079000008,1136.6494628,1138.8995952000005,1138.8836757000008,1138.8882171000005,1138.8995952000005,1138.8995952000005,1138.8995952000005,1138.8995952000005,1140.8994349000004,1140.8994349000004,1140.8994349000004,1140.8994349000004,1140.8835946000008,2,0.729791099999602,0.1726834000000963,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
78,0,78,,,,,,space,16.725851000000148,None,None,3,0.958979800000634,0.18057969999972556,None,0,0,0,0,,,,,0,0,0,0,,,,,78,0,78,0,1140.8994349000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleim,2.1555,1140.8841030000003,1140.8847586000002,1140.8848630000002,1140.8994349000004,1143.0656763000006,1143.0504164000004,1143.0546436000004,1143.0656763000006,1143.0656763000006,1143.0656763000006,1143.0656763000006,1145.0656922000007,1145.0656922000007,1145.0656922000007,1145.0656922000007,1145.0499558000001,3,0.958979800000634,0.18057969999972556,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
79,0,79,,,,,,space,16.725851000000148,None,None,3,0.8989077999995061,0.13227120000010473,None,0,0,0,0,,,,,0,0,0,0,,,,,79,0,79,0,1145.0656922000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,2.5469,1145.0504671000008,1145.0509713000001,1145.0510769000002,1145.0656922000007,1147.6151090000003,1147.5998934000008,1147.6064693000008,1147.6151090000003,1147.6151090000003,1147.6151090000003,1147.6151090000003,1149.6270604000001,1149.6270604000001,1149.6270604000001,1149.6270604000001,1149.5998422000002,3,0.8989077999995061,0.13227120000010473,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
0,0,0,,,,,2.2302,space,3.3000413999998273,None,None,2,1.3127205000000686,0.16656110000076296,None,0,0,0,0,,,,,1,0,1,0,0,79,79,7,0,0,0,0,1195.8458376000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.8113507000007,1167.8115898000005,1167.8178204000005,1167.8230482000008,1167.8230482000008,1171.1307557,space,3.3000413999998273,None,1171.1309026000008,1171.1475828000002,1171.1475828000002,1183.8152256000003,None,1183.8220685000006,1183.8468636000007,1183.830591066667,1185.0367705000008,1193.8293515666667,1194.8364312000003,,1195.8298257000006,Club,2.2302,1195.8312906,1195.8320107000009,1195.8321307000006,1195.8458376000008,1198.0791489000003,1198.0637138000002,1198.0684637000004,1198.0791489000003,1198.0791489000003,1198.0791489000003,1198.0791489000003,1200.0795589000008,1200.0795589000008,1200.0795589000008,1200.0795589000008,1200.0635914000004,2,1.3127205000000686,0.16656110000076296,None,1161.614888,1161.6149590000005,None,1161.6233550000006,1161.6318786000002,1165.6311949,1165.6311949,1165.6311949,1167.7659668000006,2,2.1299989999997706,None,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
1,0,1,,,,,,space,3.3000413999998273,None,None,3,0.8566075000007913,0.2086870999992243,None,0,0,0,0,,,,,1,0,1,0,,,,,1,0,1,0,1200.0795589000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dachboden,2.1555,1200.0641107000001,1200.0646310000002,1200.0647352000005,1200.0795589000008,1202.2464593000004,1202.2298434000004,1202.2338357000008,1202.2464593000004,1202.2464593000004,1202.2464593000004,1202.2464593000004,1204.2457605000009,1204.2457605000009,1204.2457605000009,1204.2457605000009,1204.2301605000002,3,0.8566075000007913,0.2086870999992243,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
2,0,2,,,,,,space,3.3000413999998273,None,None,3,1.0148581000003105,0.19686470000033296,None,0,0,0,0,,,,,1,0,1,0,,,,,2,0,2,0,1204.2457605000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,3.6909,1204.2306677000006,1204.2311765000004,1204.2312822000004,1204.2457605000009,1207.9454146000007,1207.9300264000003,1207.9341821000007,1207.9454146000007,1207.9454146000007,1207.9454146000007,1207.9454146000007,1209.9453208000004,1209.9453208000004,1209.9453208000004,1209.9453208000004,1209.9298368,3,1.0148581000003105,0.19686470000033296,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
3,0,3,,,,,,space,3.3000413999998273,None,None,3,0.9135143000003154,0.19245150000006106,None,0,0,0,0,,,,,1,0,1,0,,,,,3,0,3,0,1209.9453208000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bart,3.4199,1209.9303500000005,1209.9308637000004,1209.9309681000004,1209.9453208000004,1213.378541,1213.3625669000003,1213.3660919000004,1213.378541,1213.378541,1213.378541,1213.378541,1215.3782369,1215.3782369,1215.3782369,1215.3782369,1215.3626146000006,3,0.9135143000003154,0.19245150000006106,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
4,0,4,,,,,,space,3.3000413999998273,None,None,2,0.8213966000002983,0.17658169999958773,None,0,0,0,0,,,,,1,0,1,0,,,,,4,0,4,0,1215.3782369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand,4.7442,1215.3631268000008,1215.3637807000005,1215.3638843000008,1215.3782369,1220.1279074000004,1220.1121743000003,1220.115506,1220.1279074000004,1220.1279074000004,1220.1279074000004,1220.1279074000004,1222.1278297000008,1222.1278297000008,1222.1278297000008,1222.1278297000008,1222.1122688000005,2,0.8213966000002983,0.17658169999958773,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
5,0,5,,,,,,space,3.3000413999998273,None,None,2,0.9278245000004972,0.18250939999961702,None,0,0,0,0,,,,,1,0,1,0,,,,,5,0,5,0,1222.1278297000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,2.4876,1222.1127758000002,1222.1133524000006,1222.1134569000005,1222.1278297000008,1224.6276922000006,1224.6120684000007,1224.6168577000008,1224.6276922000006,1224.6276922000006,1224.6276922000006,1224.6276922000006,1226.6276704000002,1226.6276704000002,1226.6276704000002,1226.6276704000002,1226.6119336000002,2,0.9278245000004972,0.18250939999961702,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
6,0,6,,,,,,space,3.3000413999998273,None,None,2,0.7745592000001125,0.18000000000029104,None,0,0,0,0,,,,,1,0,1,0,,,,,6,0,6,0,1226.6276704000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,2.123,1226.6124039000006,1226.6130428000006,1226.6131428000008,1226.6276704000002,1228.7605656000005,1228.7449802,1228.7488693000005,1228.7605656000005,1228.7605656000005,1228.7605656000005,1228.7605656000005,1230.7610305000007,1230.7610305000007,1230.7610305000007,1230.7610305000007,1230.7453213000008,2,0.7745592000001125,0.18000000000029104,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
7,0,7,,,,,,space,3.3000413999998273,None,None,3,0.8048490000001038,0.1900474000003669,None,0,0,0,0,,,,,1,0,1,0,,,,,7,0,7,0,1230.7610305000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,2.5782,1230.7458269000008,1230.7463274000002,1230.7464316000005,1230.7610305000007,1233.3439400000007,1233.3280337000006,1233.3326707000006,1233.3439400000007,1233.3439400000007,1233.3439400000007,1233.3439400000007,1235.3436941,1235.3436941,1235.3436941,1235.3436941,1235.3283382000009,3,0.8048490000001038,0.1900474000003669,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
8,0,8,,,,,,space,3.3000413999998273,None,None,3,1.174806200000603,0.2054385999999795,None,0,0,0,0,,,,,1,0,1,0,,,,,8,0,8,0,1235.3436941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kino,3.7105,1235.3288516000002,1235.3293752000009,1235.3294843000003,1235.3436941,1239.0603424,1239.0442067000004,1239.0475036000007,1239.0603424,1239.0603424,1239.0603424,1239.0603424,1241.0602178000008,1241.0602178000008,1241.0602178000008,1241.0602178000008,1241.0445081000007,3,1.174806200000603,0.2054385999999795,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
9,0,9,,,,,,space,3.3000413999998273,None,None,3,0.8701289999999062,0.17052890000013576,None,0,0,0,0,,,,,1,0,1,0,,,,,9,0,9,0,1241.0602178000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,3.2035,1241.0450176000004,1241.0455349000003,1241.0456383,1241.0602178000008,1244.2761921000001,1244.2606784000009,1244.2667992000006,1244.2761921000001,1244.2761921000001,1244.2761921000001,1244.2761921000001,1246.2764505000005,1246.2764505000005,1246.2764505000005,1246.2764505000005,1246.2608877000002,3,0.8701289999999062,0.17052890000013576,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
10,0,10,,,,,,space,3.3000413999998273,None,None,2,1.0777200999991692,0.1776067000000694,None,0,0,0,0,,,,,1,0,1,0,,,,,10,0,10,0,1246.2764505000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koch,3.0501,1246.2614009000008,1246.2619333000002,1246.2620406000005,1246.2764505000005,1249.3263962,1249.3105329,1249.3142651000007,1249.3263962,1249.3263962,1249.3263962,1249.3263962,1251.3263224000002,1251.3263224000002,1251.3263224000002,1251.3263224000002,1251.3106539,2,1.0777200999991692,0.1776067000000694,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
11,0,11,,,,,,space,3.3000413999998273,None,None,3,0.8080973999994967,0.22192470000027242,None,0,0,0,0,,,,,1,0,1,0,,,,,11,0,11,0,1251.3263224000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berg,2.4373,1251.3111591000006,1251.3117472000004,1251.3118644000006,1251.3263224000002,1253.7760953000006,1253.7604234,1253.7640169000006,1253.7760953000006,1253.7760953000006,1253.7760953000006,1253.7760953000006,1255.7762421000007,1255.7762421000007,1255.7762421000007,1255.7762421000007,1255.7600498000002,3,0.8080973999994967,0.22192470000027242,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
12,0,12,,,,,,space,3.3000413999998273,None,None,3,0.8693170999995345,0.1794156000005387,None,0,0,0,0,,,,,1,0,1,0,,,,,12,0,12,0,1255.7762421000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maske,3.7784,1255.7605021000008,1255.7609783000007,1255.7610698000008,1255.7762421000007,1259.5588828,1259.5434370000003,1259.5475255000001,1259.5588828,1259.5588828,1259.5588828,1259.5588828,1261.5590718000003,1261.5590718000003,1261.5590718000003,1261.5590718000003,1261.5431883,3,0.8693170999995345,0.1794156000005387,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
13,0,13,,,,,,space,3.3000413999998273,None,None,2,1.355766899999253,0.1785905000006096,None,0,0,0,0,,,,,1,0,1,0,,,,,13,0,13,0,1261.5590718000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,2.0249,1261.5436963000002,1261.5442086000003,1261.5443132,1261.5590718000003,1263.5922182000004,1263.5764731000008,1263.5816794000002,1263.5922182000004,1263.5922182000004,1263.5922182000004,1263.5922182000004,1265.5922256000003,1265.5922256000003,1265.5922256000003,1265.5922256000003,1265.5764367000002,2,1.355766899999253,0.1785905000006096,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
