thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,,,,,,space,2.4032488000011654,None,None,3,0.8352512000001298,0.2527453999991849,None,0,0,0,0,,,,,3,0,3,0,,,,,42,0,42,0,1891.8528370000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,2.8201,1891.837757700001,1891.8383496000006,1891.8384521000007,1891.8528370000004,1894.6856220000009,1894.6698222000014,1894.6731172,1894.6856220000009,1894.6856220000009,1894.6856220000009,1894.6856220000009,1896.6700795000015,3,0.8352512000001298,0.2527453999991849,None,1896.6857674000003,1896.6857674000003,1896.6857674000003,1896.6857674000003,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
43,0,43,,,,,,space,2.4032488000011654,None,None,3,0.6346561999998812,0.28809499999988475,None,0,0,0,0,,,,,3,0,3,0,,,,,43,0,43,0,1896.6857674000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,3.6068,1896.6705882000006,1896.6711026000012,1896.6712087000014,1896.6857674000003,1900.3021622000015,1900.2865352000008,1900.290414000001,1900.3021622000015,1900.3021622000015,1900.3021622000015,1900.3021622000015,1902.2868844000004,3,0.6346561999998812,0.28809499999988475,None,1902.3021831000005,1902.3021831000005,1902.3021831000005,1902.3021831000005,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
44,0,44,,,,,,space,2.4032488000011654,None,None,3,1.6511726000007911,0.25527639999927487,None,0,0,0,0,,,,,3,0,3,0,,,,,44,0,44,0,1902.3021831000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,2.9276,1902.2873555000006,1902.2879239000013,1902.2880220000006,1902.3021831000005,1905.2352190000001,1905.2194771000013,1905.2231448000002,1905.2352190000001,1905.2352190000001,1905.2352190000001,1905.2352190000001,1907.2195825000017,3,1.6511726000007911,0.25527639999927487,None,1907.2350674000008,1907.2350674000008,1907.2350674000008,1907.2350674000008,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
45,0,45,,,,,,space,2.4032488000011654,None,None,3,0.807071300001553,0.22798149999835005,None,0,0,0,0,,,,,3,0,3,0,,,,,45,0,45,0,1907.2350674000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,2.0547,1907.220097200001,1907.2206186000003,1907.220725000001,1907.2350674000008,1909.3017303000015,1909.2863901,1909.291193000001,1909.3017303000015,1909.3017303000015,1909.3017303000015,1909.3017303000015,1911.2860087000008,3,0.807071300001553,0.22798149999835005,None,1911.3016786000007,1911.3016786000007,1911.3016786000007,1911.3016786000007,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
46,0,46,,,,,,space,2.4032488000011654,None,None,3,0.9793372999993153,0.19902010000078008,None,0,0,0,0,,,,,3,0,3,0,,,,,46,0,46,0,1911.3016786000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,3.9134,1911.2865102000014,1911.2871884000015,1911.287297500001,1911.3016786000007,1915.2176170000002,1915.2031585000004,1915.2064889000012,1915.2176170000002,1915.2176170000002,1915.2176170000002,1915.2176170000002,1917.2021221000014,3,0.9793372999993153,0.19902010000078008,None,1917.2179124000013,1917.2179124000013,1917.2179124000013,1917.2179124000013,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
47,0,47,,,,,,space,2.4032488000011654,None,None,2,0.7787484000000404,0.2429266999988613,None,0,0,0,0,,,,,3,0,3,0,,,,,47,0,47,0,1917.2179124000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Löwe,2.0816,1917.2026392000007,1917.2031313000007,1917.2032411,1917.2179124000013,1919.3015609000013,1919.2860884000002,1919.2896351,1919.3015609000013,1919.3015609000013,1919.3015609000013,1919.3015609000013,1921.2857540000005,2,0.7787484000000404,0.2429266999988613,None,1921.301037000001,1921.301037000001,1921.301037000001,1921.301037000001,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
48,0,48,,,,,,space,2.4032488000011654,None,None,3,0.9047735999993165,0.24247720000130357,None,0,0,0,0,,,,,3,0,3,0,,,,,48,0,48,0,1921.301037000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gleis,3.391,1921.2862673,1921.2869991000007,1921.2871139000017,1921.301037000001,1924.700562,1924.6851032000013,1924.6898238000012,1924.700562,1924.700562,1924.700562,1924.700562,1926.6850669000014,3,0.9047735999993165,0.24247720000130357,None,1926.7006187000006,1926.7006187000006,1926.7006187000006,1926.7006187000006,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
49,0,49,,,,,,space,2.4032488000011654,None,None,3,0.9620577000005142,0.2483207000004768,None,0,0,0,0,,,,,3,0,3,0,,,,,49,0,49,0,1926.7006187000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,2.0869,1926.6855686000017,1926.686098100001,1926.6862017000003,1926.7006187000006,1928.8005598,1928.7848853000014,1928.7888914000014,1928.8005598,1928.8005598,1928.8005598,1928.8005598,1930.7849936000002,3,0.9620577000005142,0.2483207000004768,None,1930.8005605000017,1930.8005605000017,1930.8005605000017,1930.8005605000017,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
50,0,50,,,,,,space,2.4032488000011654,None,None,3,0.674410400000852,0.23963569999978063,None,0,0,0,0,,,,,3,0,3,0,,,,,50,0,50,0,1930.8005605000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,3.4054,1930.7854844000012,1930.786005,1930.7861094,1930.8005605000017,1934.216651300001,1934.201056400001,1934.204233800001,1934.216651300001,1934.216651300001,1934.216651300001,1934.216651300001,1936.2017027000002,3,0.674410400000852,0.23963569999978063,None,1936.2166977000015,1936.2166977000015,1936.2166977000015,1936.2166977000015,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
51,0,51,,,,,,space,2.4032488000011654,None,None,3,0.834693700000571,0.2163514000003488,None,0,0,0,0,,,,,3,0,3,0,,,,,51,0,51,0,1936.2166977000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,2.5294,1936.2022092000007,1936.2027197000007,1936.202820800001,1936.2166977000015,1938.7499148000006,1938.7341478000017,1938.7382022000002,1938.7499148000006,1938.7499148000006,1938.7499148000006,1938.7499148000006,1940.7342247000015,3,0.834693700000571,0.2163514000003488,None,1940.7498853000016,1940.7498853000016,1940.7498853000016,1940.7498853000016,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
52,0,52,,,,,,space,2.4032488000011654,None,None,3,1.0554000000011001,0.2763228000003437,None,0,0,0,0,,,,,3,0,3,0,,,,,52,0,52,0,1940.7498853000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,2.3812,1940.7347299000012,1940.7353790000016,1940.7354887000001,1940.7498853000016,1943.1329752000001,1943.1174244000013,1943.1215791000013,1943.1329752000001,1943.1329752000001,1943.1329752000001,1943.1329752000001,1945.1174446000005,3,1.0554000000011001,0.2763228000003437,None,1945.1329742000016,1945.1329742000016,1945.1329742000016,1945.1329742000016,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
53,0,53,,,,,,space,2.4032488000011654,None,None,3,0.772449999998571,0.23696080000081565,None,0,0,0,0,,,,,3,0,3,0,,,,,53,0,53,0,1945.1329742000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schutz,2.6447,1945.1179600000014,1945.1184735000006,1945.1185752000001,1945.1329742000016,1947.7827866000007,1947.7670397000002,1947.7702728000004,1947.7827866000007,1947.7827866000007,1947.7827866000007,1947.7827866000007,1949.7669893000002,3,0.772449999998571,0.23696080000081565,None,1949.7831208000007,1949.7831208000007,1949.7831208000007,1949.7831208000007,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
54,0,54,,,,,,space,2.4032488000011654,None,None,3,1.0077050999989297,0.2204118000008748,None,0,0,0,0,,,,,3,0,3,0,,,,,54,0,54,0,1949.7831208000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm,3.1672,1949.7674993,1949.768010400001,1949.7681214000004,1949.7831208000007,1952.9663492,1952.9497801000016,1952.9546406000009,1952.9663492,1952.9663492,1952.9663492,1952.9663492,1954.9497603,3,1.0077050999989297,0.2204118000008748,None,1954.9657234000006,1954.9657234000006,1954.9657234000006,1954.9657234000006,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
55,0,55,,,,,,space,2.4032488000011654,None,None,2,0.6633775000009337,0.24873569999908796,None,0,0,0,0,,,,,3,0,3,0,,,,,55,0,55,0,1954.9657234000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledermaus,2.6796,1954.9502158000014,1954.950703300001,1954.950797200001,1954.9657234000006,1957.6487006000007,1957.633103600001,1957.6367524000016,1957.6487006000007,1957.6487006000007,1957.6487006000007,1957.6487006000007,1959.6330671000014,2,0.6633775000009337,0.24873569999908796,None,1959.6486915000005,1959.6486915000005,1959.6486915000005,1959.6486915000005,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
56,0,56,,,,,,space,2.4032488000011654,None,None,3,0.7234263999998802,0.23785160000079486,None,0,0,0,0,,,,,3,0,3,0,,,,,56,0,56,0,1959.6486915000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,3.9283,1959.6335744000007,1959.6342215000004,1959.6343271000005,1959.6486915000005,1963.5818831000015,1963.5658944000006,1963.5692880000006,1963.5818831000015,1963.5818831000015,1963.5818831000015,1963.5818831000015,1965.5660622000014,3,0.7234263999998802,0.23785160000079486,None,1965.5816362000005,1965.5816362000005,1965.5816362000005,1965.5816362000005,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
57,0,57,,,,,,space,2.4032488000011654,None,None,3,0.8252843000009307,0.2296308000004501,None,0,0,0,0,,,,,3,0,3,0,,,,,57,0,57,0,1965.5816362000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,2.2763,1965.5665696000015,1965.5670813000015,1965.567186100001,1965.5816362000005,1967.8646892000015,1967.849191700001,1967.8529184000017,1967.8646892000015,1967.8646892000015,1967.8646892000015,1967.8646892000015,1969.849138900001,3,0.8252843000009307,0.2296308000004501,None,1969.864844400001,1969.864844400001,1969.864844400001,1969.864844400001,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
58,0,58,,,,,,space,2.4032488000011654,None,None,3,0.6804667999986123,0.23174500000095577,None,0,0,0,0,,,,,3,0,3,0,,,,,58,0,58,0,1969.864844400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanne,5.1902,1969.8496499000012,1969.8501612,1969.8502663,1969.864844400001,1975.0642773,1975.0484680000009,1975.051946900001,1975.0642773,1975.0642773,1975.0642773,1975.0642773,1977.0486754000012,3,0.6804667999986123,0.23174500000095577,None,1977.0643053000003,1977.0643053000003,1977.0643053000003,1977.0643053000003,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
59,0,59,,,,,,space,2.4032488000011654,None,None,3,0.5851481000008789,0.23726200000055542,None,0,0,0,0,,,,,3,0,3,0,,,,,59,0,59,0,1977.0643053000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,2.131,1977.0491788,1977.0498227000007,1977.0499272000015,1977.0643053000003,1979.1973928000007,1979.1815400000014,1979.1850111000003,1979.1973928000007,1979.1973928000007,1979.1973928000007,1979.1973928000007,1981.1818133000015,3,0.5851481000008789,0.23726200000055542,None,1981.1973418000016,1981.1973418000016,1981.1973418000016,1981.1973418000016,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
60,0,60,,,,,,space,2.4032488000011654,None,None,3,0.9834710999984964,0.2353452000006655,None,0,0,0,0,,,,,3,0,3,0,,,,,60,0,60,0,1981.1973418000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,5.0544,1981.1823161000011,1981.1829740000012,1981.1830800000007,1981.1973418000016,1986.2635609000008,1986.2481048000009,1986.2520664000003,1986.2635609000008,1986.2635609000008,1986.2635609000008,1986.2635609000008,1988.2480401000012,3,0.9834710999984964,0.2353452000006655,None,1988.2636241,1988.2636241,1988.2636241,1988.2636241,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
61,0,61,,,,,,space,2.4032488000011654,None,None,3,0.70008560000133,0.23743649999960326,None,0,0,0,0,,,,,3,0,3,0,,,,,61,0,61,0,1988.2636241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschichte,3.4135,1988.2485509000016,1988.2492002000017,1988.2493046,1988.2636241,1991.6802229000004,1991.664466100001,1991.6695169000013,1991.6802229000004,1991.6802229000004,1991.6802229000004,1991.6802229000004,1993.6646748000003,3,0.70008560000133,0.23743649999960326,None,1993.6799918000015,1993.6799918000015,1993.6799918000015,1993.6799918000015,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
62,0,62,,,,,,space,2.4032488000011654,None,None,3,0.6323348000005353,0.21440869999969436,None,0,0,0,0,,,,,3,0,3,0,,,,,62,0,62,0,1993.6799918000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,2.1831,1993.6651822000003,1993.6657352000002,1993.6658395000013,1993.6799918000015,1995.8631785000016,1995.8475676000016,1995.8516721000015,1995.8631785000016,1995.8631785000016,1995.8631785000016,1995.8631785000016,1997.8476606000004,3,0.6323348000005353,0.21440869999969436,None,1997.8632624000002,1997.8632624000002,1997.8632624000002,1997.8632624000002,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
63,0,63,,,,,,space,2.4032488000011654,None,None,3,0.6781523999998171,0.21040820000052918,None,0,0,0,0,,,,,3,0,3,0,,,,,63,0,63,0,1997.8632624000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anführer,3.3688,1997.8481741000014,1997.8487184000005,1997.8488218000002,1997.8632624000002,2001.2462198000012,2001.2305435000017,2001.2345247000012,2001.2462198000012,2001.2462198000012,2001.2462198000012,2001.2462198000012,2003.2304393000013,3,0.6781523999998171,0.21040820000052918,None,2003.246186800001,2003.246186800001,2003.246186800001,2003.246186800001,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
64,0,64,,,,,,space,2.4032488000011654,None,None,3,0.686324300000706,0.32617019999997865,None,0,0,0,0,,,,,3,0,3,0,,,,,64,0,64,0,2003.246186800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,2.5861,2003.2309495000009,2003.2316009000006,2003.231704400001,2003.246186800001,2005.8457024,2005.8301316000016,2005.8336715000005,2005.8457024,2005.8457024,2005.8457024,2005.8457024,2007.8304626000008,3,0.686324300000706,0.32617019999997865,None,2007.8461484,2007.8461484,2007.8461484,2007.8461484,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
65,0,65,,,,,,space,2.4032488000011654,None,None,3,0.8124974000002112,0.28314789999967616,None,0,0,0,0,,,,,3,0,3,0,,,,,65,0,65,0,2007.8461484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,2.6641,2007.8309731000008,2007.8314808000014,2007.8315860000002,2007.8461484,2010.5122078000004,2010.4965048000013,2010.4999061000017,2010.5122078000004,2010.5122078000004,2010.5122078000004,2010.5122078000004,2012.496842800001,3,0.8124974000002112,0.28314789999967616,None,2012.5123468000002,2012.5123468000002,2012.5123468000002,2012.5123468000002,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
66,0,66,,,,,,space,2.4032488000011654,None,None,3,0.6593780999992305,0.25126430000091204,None,0,0,0,0,,,,,3,0,3,0,,,,,66,0,66,0,2012.5123468000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,3.5688,2012.4973548000016,2012.4978792000002,2012.497984900001,2012.5123468000002,2016.0953271000017,2016.0797797000014,2016.0845271000017,2016.0953271000017,2016.0953271000017,2016.0953271000017,2016.0953271000017,2018.0800918000004,3,0.6593780999992305,0.25126430000091204,None,2018.0955546000005,2018.0955546000005,2018.0955546000005,2018.0955546000005,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
67,0,67,,,,,,space,2.4032488000011654,None,None,3,0.7226551999992807,0.2243653000004997,None,0,0,0,0,,,,,3,0,3,0,,,,,67,0,67,0,2018.0955546000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,2.2934,2018.0806022000015,2018.0811212000008,2018.0812264000015,2018.0955546000005,2020.3950463,2020.379452700001,2020.384735900001,2020.3950463,2020.3950463,2020.3950463,2020.3950463,2022.3791552000002,3,0.7226551999992807,0.2243653000004997,None,2022.3951835000007,2022.3951835000007,2022.3951835000007,2022.3951835000007,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
68,0,68,,,,,,space,2.4032488000011654,None,None,3,1.052735199999006,0.26224610000099347,None,0,0,0,0,,,,,3,0,3,0,,,,,68,0,68,0,2022.3951835000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,2.9345,2022.3796186,2022.3801786000004,2022.3802746000001,2022.3951835000007,2025.3448578000007,2025.329239300001,2025.3327071000003,2025.3448578000007,2025.3448578000007,2025.3448578000007,2025.3448578000007,2027.3289905000001,3,1.052735199999006,0.26224610000099347,None,2027.3445338000001,2027.3445338000001,2027.3445338000001,2027.3445338000001,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
69,0,69,,,,,,space,2.4032488000011654,None,None,3,0.6927197000004526,0.2541294000002381,None,0,0,0,0,,,,,3,0,3,0,,,,,69,0,69,0,2027.3445338000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sprache,3.2294,2027.329231400001,2027.3296019000009,2027.3296474000017,2027.3445338000001,2030.5778522,2030.5623103000016,2030.5664537000011,2030.5778522,2030.5778522,2030.5778522,2030.5778522,2032.5636202000005,3,0.6927197000004526,0.2541294000002381,None,,,,,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
70,0,70,,,,,,space,2.4032488000011654,None,None,3,0.456525600000532,0.32042099999853235,None,0,0,0,0,,,,,3,0,3,0,,,,,70,0,70,0,2032.5777241000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zapfen,3.067,2032.5641244000017,2032.5648739000007,2032.5649927000013,2032.5777241000014,2035.6441264000005,2035.6285433000012,2035.631964100001,2035.6441264000005,2035.6441264000005,2035.6441264000005,2035.6441264000005,2037.6283619000005,3,0.456525600000532,0.32042099999853235,None,2037.6443161000007,2037.6443161000007,2037.6443161000007,2037.6443161000007,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
71,0,71,,,,,,space,2.4032488000011654,None,None,3,0.8331531999992876,0.23633190000145987,None,0,0,0,0,,,,,3,0,3,0,,,,,71,0,71,0,2037.6443161000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasse,2.2556,2037.6288431000012,2037.629342600001,2037.6294402000003,2037.6443161000007,2039.9105037000008,2039.8951197000006,2039.8990304000017,2039.9105037000008,2039.9105037000008,2039.9105037000008,2039.9105037000008,2041.8949113000017,3,0.8331531999992876,0.23633190000145987,None,2041.9106040000006,2041.9106040000006,2041.9106040000006,2041.9106040000006,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
72,0,72,,,,,,space,2.4032488000011654,None,None,3,0.6107485000011366,0.2667037999999593,None,0,0,0,0,,,,,3,0,3,0,,,,,72,0,72,0,2041.9106040000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,3.6092,2041.8954250000006,2041.895976400001,2041.896079600001,2041.9106040000006,2045.5268155000012,2045.5112302000016,2045.5145595000013,2045.5268155000012,2045.5268155000012,2045.5268155000012,2045.5268155000012,2047.5112649000002,3,0.6107485000011366,0.2667037999999593,None,2047.5267422000015,2047.5267422000015,2047.5267422000015,2047.5267422000015,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
73,0,73,,,,,,space,2.4032488000011654,None,None,3,0.6896878000006836,0.26933009999993374,None,0,0,0,0,,,,,3,0,3,0,,,,,73,0,73,0,2047.5267422000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnorchel,2.0981,2047.5117913000013,2047.5124315000012,2047.5125345000015,2047.5267422000015,2049.6264997000017,2049.6109843000013,2049.6152456,2049.6264997000017,2049.6264997000017,2049.6264997000017,2049.6264997000017,2051.6112118,3,0.6896878000006836,0.26933009999993374,None,2051.626632700001,2051.626632700001,2051.626632700001,2051.626632700001,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
