thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
17,0,17,,,,,,space,1.935981300000094,None,None,3,1.363944900000206,0.2693371000004845,None,0,0,0,0,,,,,1,0,1,0,,,,,17,0,17,0,713.8965712999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacht,3.3357,713.8810004000006,713.8814469999998,713.8815304999998,713.8965712999998,717.2463013000006,717.2312431,717.2353140000005,717.2463013000006,717.2463013000006,717.2463013000006,717.2463013000006,719.2463551000001,719.2463551000001,719.2463551000001,719.2463551000001,719.2307753000005,3,1.363944900000206,0.2693371000004845,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
18,0,18,,,,,,space,1.935981300000094,None,None,3,0.8932540000005247,0.24737219999951776,None,0,0,0,0,,,,,1,0,1,0,,,,,18,0,18,0,719.2463551000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.5332,719.2312840000004,719.2317836000002,719.2318918999999,719.2463551000001,721.7794340999999,721.7641973999998,721.7687482000001,721.7794340999999,721.7794340999999,721.7794340999999,721.7794340999999,723.7795174000003,723.7795174000003,723.7795174000003,723.7795174000003,723.7638907,3,0.8932540000005247,0.24737219999951776,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
19,0,19,,,,,,space,1.935981300000094,None,None,3,0.8771555000002991,0.27730109999993147,None,0,0,0,0,,,,,1,0,1,0,,,,,19,0,19,0,723.7795174000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,3.4631,723.7643729000001,723.7650266999999,723.7651364000003,723.7795174000003,727.2456161,727.2302206000004,727.2339479000002,727.2456161,727.2456161,727.2456161,727.2456161,729.2457261,729.2457261,729.2457261,729.2457261,729.2300933000006,3,0.8771555000002991,0.27730109999993147,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
20,0,20,,,,,,space,1.935981300000094,None,None,3,1.9014275999998063,None,None,0,0,0,0,,,,,1,0,1,0,,,,,20,0,20,0,729.2457261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,2.0939,729.2306001000006,729.2311054000002,729.2312142999999,729.2457261,731.3456182999998,731.3301225000005,731.3336917000006,731.3456182999998,731.3456182999998,731.3456182999998,731.3456182999998,733.3455263000005,733.3455263000005,733.3455263000005,733.3455263000005,733.3301676000001,3,1.9014275999998063,None,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
21,0,21,,,,,,space,1.935981300000094,None,None,3,1.0150543999998263,0.25730730000032054,None,0,0,0,0,,,,,1,0,1,0,,,,,21,0,21,0,733.3455263000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesicht,4.6747,733.3306815000005,733.3312272000003,733.3313401000005,733.3455263000005,738.0281634000003,738.0126707999998,738.0160992000001,738.0281634000003,738.0281634000003,738.0281634000003,738.0281634000003,740.0282539999998,740.0282539999998,740.0282539999998,740.0282539999998,740.0128250000007,3,1.0150543999998263,0.25730730000032054,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
22,0,22,,,,,,space,1.935981300000094,None,None,3,1.176841799999238,0.2628757999991649,None,0,0,0,0,,,,,1,0,1,0,,,,,22,0,22,0,740.0282539999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,3.4193,740.013335300001,740.0138558999997,740.0139659000006,740.0282539999998,743.4616262999998,743.4458972000002,743.4498986000008,743.4616262999998,743.4616262999998,743.4616262999998,743.4616262999998,745.4614131000008,745.4614131000008,745.4614131000008,745.4614131000008,745.4459201,3,1.176841799999238,0.2628757999991649,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
23,0,23,,,,,,space,1.935981300000094,None,None,2,1.4595474999987346,0.24510630000077072,None,0,0,0,0,,,,,1,0,1,0,,,,,23,0,23,0,745.4614131000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,2.1365,745.4464362999997,745.4469505000006,745.4470568999996,745.4614131000008,747.6110708000006,747.5955151999997,747.5990166000001,747.6110708000006,747.6110708000006,747.6110708000006,747.6110708000006,749.6112146999994,749.6112146999994,749.6112146999994,749.6112146999994,749.5956101000002,2,1.4595474999987346,0.24510630000077072,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
24,0,24,,,,,,space,1.935981300000094,None,None,3,1.1660284999998112,0.2445800000004965,None,0,0,0,0,,,,,1,0,1,0,,,,,24,0,24,0,749.6112146999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,2.8866,749.5961137000004,749.5966305000011,749.5967396999995,749.6112146999994,752.5107242999993,752.4955452999993,752.4987150000006,752.5107242999993,752.5107242999993,752.5107242999993,752.5107242999993,754.5111363000005,754.5111363000005,754.5111363000005,754.5111363000005,754.4954459999999,3,1.1660284999998112,0.2445800000004965,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
25,0,25,,,,,,space,1.935981300000094,None,None,3,0.7323846999988746,0.26191950000065845,None,0,0,0,0,,,,,1,0,1,0,,,,,25,0,25,0,754.5111363000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwung,2.8426,754.4959506999994,754.4964616000007,754.4965665999998,754.5111363000005,757.3603716999996,757.3448417000009,757.3489698000003,757.3603716999996,757.3603716999996,757.3603716999996,757.3603716999996,759.3610804999998,759.3610804999998,759.3610804999998,759.3610804999998,759.3452650000008,3,0.7323846999988746,0.26191950000065845,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
26,0,26,,,,,,space,1.935981300000094,None,None,2,0.7156216000003042,0.20057529999940016,None,0,0,0,0,,,,,1,0,1,0,,,,,26,0,26,0,759.3610804999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,4.3167,759.3457683999995,759.3462869000005,759.346394000001,759.3610804999998,763.6769797000006,763.6611328000008,763.6638558000004,763.6769797000006,763.6769797000006,763.6769797000006,763.6769797000006,765.6772608000001,765.6772608000001,765.6772608000001,765.6772608000001,765.6611863000007,2,0.7156216000003042,0.20057529999940016,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
27,0,27,,,,,,space,1.935981300000094,None,None,3,1.6335039000005054,0.2884412000003067,None,0,0,0,0,,,,,1,0,1,0,,,,,27,0,27,0,765.6772608000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferien,2.2918,765.6616540999994,765.6621406999993,765.6622362000007,765.6772608000001,767.9770823999997,767.961041900001,767.9645372999994,767.9770823999997,767.9770823999997,767.9770823999997,767.9770823999997,769.9768211,769.9768211,769.9768211,769.9768211,769.9610108999996,3,1.6335039000005054,0.2884412000003067,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
28,0,28,,,,,,space,1.935981300000094,None,None,3,1.1863858999986405,0.20209020000038436,None,0,0,0,0,,,,,1,0,1,0,,,,,28,0,28,0,769.9768211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,2.016,769.9615311999996,769.9620587,769.9621691000002,769.9768211,771.9929218999996,771.9771401000007,771.9801737999996,771.9929218999996,771.9929218999996,771.9929218999996,771.9929218999996,773.9930792999994,773.9930792999994,773.9930792999994,773.9930792999994,773.9776236999996,3,1.1863858999986405,0.20209020000038436,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
29,0,29,,,,,,space,1.935981300000094,None,None,2,0.7342654999993101,0.1983127000003151,None,0,0,0,0,,,,,1,0,1,0,,,,,29,0,29,0,773.9930792999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,5.8294,773.9781205000008,773.9786231000007,773.9787306999997,773.9930792999994,779.8259805000007,779.8103913000004,779.8142328000004,779.8259805000007,779.8259805000007,779.8259805000007,779.8259805000007,781.8260304999994,781.8260304999994,781.8260304999994,781.8260304999994,781.8102181999993,2,0.7342654999993101,0.1983127000003151,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
30,0,30,,,,,,space,1.935981300000094,None,None,3,0.9571629000001849,0.21047510000062175,None,0,0,0,0,,,,,1,0,1,0,,,,,30,0,30,0,781.8260304999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dip,5.0312,781.8106921999997,781.8114132000001,781.8115155000005,781.8260304999994,786.8588725,786.8433283999993,786.8464928000003,786.8588725,786.8588725,786.8588725,786.8588725,788.8588628999996,788.8588628999996,788.8588628999996,788.8588628999996,788.8434808000011,3,0.9571629000001849,0.21047510000062175,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
31,0,31,,,,,,space,1.935981300000094,None,None,3,1.5487990000001446,0.27557900000101654,None,0,0,0,0,,,,,1,0,1,0,,,,,31,0,31,0,788.8588628999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,2.2829,788.8439877999999,788.8445044000009,788.8446131999999,788.8588628999996,791.1422372000006,791.1265635999998,791.1355678999998,791.1422372000006,791.1422372000006,791.1422372000006,791.1422372000006,793.1425346999995,793.1425346999995,793.1425346999995,793.1425346999995,793.1263709999994,3,1.5487990000001446,0.27557900000101654,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
32,0,32,,,,,,space,1.935981300000094,None,None,3,1.2760349000000133,0.26128349999999045,None,0,0,0,0,,,,,1,0,1,0,,,,,32,0,32,0,793.1425346999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,2.0788,793.1268559999999,793.1274187999998,793.1275245000006,793.1425346999995,795.225136600001,795.2093525999999,795.2129223000002,795.225136600001,795.225136600001,795.225136600001,795.225136600001,797.225364500001,797.225364500001,797.225364500001,797.225364500001,797.209393600001,3,1.2760349000000133,0.26128349999999045,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
33,0,33,,,,,,space,1.935981300000094,None,None,2,1.2194354000002932,0.16839540000000852,None,0,0,0,0,,,,,1,0,1,0,,,,,33,0,33,0,797.225364500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,2.3686,797.2098909000006,797.2105254000007,797.2106362000004,797.225364500001,799.6080075,799.5925763000005,799.5964709000009,799.6080075,799.6080075,799.6080075,799.6080075,801.6082572999994,801.6082572999994,801.6082572999994,801.6082572999994,801.5925233999997,2,1.2194354000002932,0.16839540000000852,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
34,0,34,,,,,,space,1.935981300000094,None,None,3,1.2666962999992393,0.2506487999999081,None,0,0,0,0,,,,,1,0,1,0,,,,,34,0,34,0,801.6082572999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,2.9566,801.5930283000007,801.5935340999995,801.5936505,801.6082572999994,804.5747474999998,804.5592246000006,804.5631311000006,804.5747474999998,804.5747474999998,804.5747474999998,804.5747474999998,806.5746042000001,806.5746042000001,806.5746042000001,806.5746042000001,806.5590015999996,3,1.2666962999992393,0.2506487999999081,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
35,0,35,,,,,,space,1.935981300000094,None,None,3,1.0394658999994135,0.2755717000000004,None,0,0,0,0,,,,,1,0,1,0,,,,,35,0,35,0,806.5746042000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,3.5998,806.5595048000005,806.5601593000001,806.560269300001,806.5746042000001,810.1744633000008,810.158840000001,810.1629008999998,810.1744633000008,810.1744633000008,810.1744633000008,810.1744633000008,812.1742220000006,812.1742220000006,812.1742220000006,812.1742220000006,812.1586374999997,3,1.0394658999994135,0.2755717000000004,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
36,0,36,,,,,,space,1.935981300000094,None,None,3,1.3014425999990635,0.2364477999999508,None,0,0,0,0,,,,,1,0,1,0,,,,,36,0,36,0,812.1742220000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigarette,2.0009,812.1591541999996,812.1598481999999,812.1599555000003,812.1742220000006,814.1740658999997,814.1584515999994,814.1622140000009,814.1740658999997,814.1740658999997,814.1740658999997,814.1740658999997,816.174047200001,816.174047200001,816.174047200001,816.174047200001,816.1584659000009,3,1.3014425999990635,0.2364477999999508,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
37,0,37,,,,,,space,1.935981300000094,None,None,3,1.2669308000004094,0.20651879999968514,None,0,0,0,0,,,,,1,0,1,0,,,,,37,0,37,0,816.174047200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geburtstag,3.1117,816.1589663999994,816.1595932000009,816.1597057000008,816.174047200001,819.2902268999997,819.2748421999995,819.2786299000009,819.2902268999997,819.2902268999997,819.2902268999997,819.2902268999997,821.2904184999998,821.2904184999998,821.2904184999998,821.2904184999998,821.2747456000006,3,1.2669308000004094,0.20651879999968514,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
38,0,38,,,,,,space,1.935981300000094,None,None,3,1.118856400000368,0.24493839999922784,None,0,0,0,0,,,,,1,0,1,0,,,,,38,0,38,0,821.2904184999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,3.3842,821.2752513000005,821.2757852000004,821.2758917000001,821.2904184999998,824.6733321000002,824.657956600001,824.6619299000004,824.6733321000002,824.6733321000002,824.6733321000002,824.6733321000002,826.6742679000008,826.6742679000008,826.6742679000008,826.6742679000008,826.6578180999995,3,1.118856400000368,0.24493839999922784,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
39,0,39,,,,,,space,1.935981300000094,None,None,3,1.0129435999988345,0.27186930000061693,None,0,0,0,0,,,,,1,0,1,0,,,,,39,0,39,0,826.6742679000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platz,3.3674,826.6583256000004,826.6589780999993,826.6590834999997,826.6742679000008,830.056558700001,830.0409394000008,830.0448686999998,830.056558700001,830.056558700001,830.056558700001,830.056558700001,832.0564736999995,832.0564736999995,832.0564736999995,832.0564736999995,832.0408262999999,3,1.0129435999988345,0.27186930000061693,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
40,0,40,,,,,,space,1.935981300000094,None,None,3,0.8745858999991469,0.2912240000005113,None,0,0,0,0,,,,,1,0,1,0,,,,,40,0,40,0,832.0564736999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anruf,2.5145,832.0413304000003,832.0418963000002,832.0420034000008,832.0564736999995,834.5728864000002,834.5577292000007,834.5619386000008,834.5728864000002,834.5728864000002,834.5728864000002,834.5728864000002,836.5731279000001,836.5731279000001,836.5731279000001,836.5731279000001,836.5572277000001,3,0.8745858999991469,0.2912240000005113,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
41,0,41,,,,,,space,1.935981300000094,None,None,2,1.3743273000000045,0.19886659999974654,None,0,0,0,0,,,,,1,0,1,0,,,,,41,0,41,0,836.5731279000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,2.9545,836.5577390999997,836.5582543999999,836.5583608999996,836.5731279000001,839.5390484999998,839.5239668999993,839.5274565999998,839.5390484999998,839.5390484999998,839.5390484999998,839.5390484999998,841.5390770000004,841.5390770000004,841.5390770000004,841.5390770000004,841.5235693000004,2,1.3743273000000045,0.19886659999974654,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
42,0,42,,,,,,space,1.935981300000094,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,42,0,42,0,841.5390770000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,3.0583,841.5240757000001,841.5245700999994,841.5246770000003,841.5390770000004,844.6057737000001,844.5899789000005,844.5938754999997,844.6057737000001,844.6057737000001,844.6057737000001,844.6057737000001,846.6056674000001,846.6056674000001,846.6056674000001,846.6056674000001,846.5899768999998,None,,,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
43,0,43,,,,,,space,1.935981300000094,None,None,3,1.2391102999990835,0.25838910000129545,None,0,0,0,0,,,,,1,0,1,0,,,,,43,0,43,0,846.6056674000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,2.1264,846.5904289,846.5909278000008,846.5910333000002,846.6056674000001,848.7388213000004,848.723026300001,848.7266074000008,848.7388213000004,848.7388213000004,848.7388213000004,848.7388213000004,850.7391717,850.7391717,850.7391717,850.7391717,850.7229338999996,3,1.2391102999990835,0.25838910000129545,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
44,0,44,,,,,,space,1.935981300000094,None,None,3,1.268492299999707,0.25387680000130786,None,0,0,0,0,,,,,1,0,1,0,,,,,44,0,44,0,850.7391717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,3.147,850.7233528999996,850.7238702999994,850.7239574999994,850.7391717,853.8883670999994,853.8726145999999,853.8762484999997,853.8883670999994,853.8883670999994,853.8883670999994,853.8883670999994,855.8886315000009,855.8886315000009,855.8886315000009,855.8886315000009,855.8728335000005,3,1.268492299999707,0.25387680000130786,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
45,0,45,,,,,,space,1.935981300000094,None,None,3,1.2545356999999058,0.28319530000044324,None,0,0,0,0,,,,,1,0,1,0,,,,,45,0,45,0,855.8886315000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bild,2.5109,855.8733435999993,855.8738595000004,855.8739701000004,855.8886315000009,858.4047397000004,858.3894188999993,858.3940212999996,858.4047397000004,858.4047397000004,858.4047397000004,858.4047397000004,860.4049772999997,860.4049772999997,860.4049772999997,860.4049772999997,860.3892941999993,3,1.2545356999999058,0.28319530000044324,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
46,0,46,,,,,,space,1.935981300000094,None,None,2,1.2697766999990563,0.21643030000086583,None,0,0,0,0,,,,,1,0,1,0,,,,,46,0,46,0,860.4049772999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,3.3294,860.389799900001,860.3903111000009,860.3904195999994,860.4049772999997,863.7379222000009,863.7222914000004,863.7256086999996,863.7379222000009,863.7379222000009,863.7379222000009,863.7379222000009,865.7378873999996,865.7378873999996,865.7378873999996,865.7378873999996,865.7221457000005,2,1.2697766999990563,0.21643030000086583,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
47,0,47,,,,,,space,1.935981300000094,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,47,0,47,0,865.7378873999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maske,2.9994,865.722655300001,865.7231468,865.7232630000008,865.7378873999996,868.7374026000007,868.7218435000004,868.7252273999993,868.7374026000007,868.7374026000007,868.7374026000007,868.7374026000007,870.7377117999995,870.7377117999995,870.7377117999995,870.7377117999995,870.7220246000006,None,,,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
48,0,48,,,,,,space,1.935981300000094,None,None,2,0.8896733999990829,0.20189550000031886,None,0,0,0,0,,,,,1,0,1,0,,,,,48,0,48,0,870.7377117999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,3.1802,870.7224931999999,870.7232333000002,870.7233554000004,870.7377117999995,873.9205704000005,873.9049347999999,873.9083774000001,873.9205704000005,873.9205704000005,873.9205704000005,873.9205704000005,875.9205152000004,875.9205152000004,875.9205152000004,875.9205152000004,875.9049805000004,2,0.8896733999990829,0.20189550000031886,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
49,0,49,,,,,,space,1.935981300000094,None,None,3,1.0099890000001324,0.21504520000053162,None,0,0,0,0,,,,,1,0,1,0,,,,,49,0,49,0,875.9205152000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scheidung,2.2605,875.9054900000001,875.9059955000002,875.9061025000001,875.9205152000004,878.1873442000006,878.1715109999996,878.1757872000007,878.1873442000006,878.1873442000006,878.1873442000006,878.1873442000006,880.1871149999997,880.1871149999997,880.1871149999997,880.1871149999997,880.1714459000004,3,1.0099890000001324,0.21504520000053162,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
